env_id,axis,stress_factor,model_label,baseline_vanilla_nominal_median,catastrophe_threshold,mean_return,median_return,reliability_at_threshold,failure_rate_at_threshold,reliability_auc_0_to_1x_nominal,reliability_auc_0_to_1p25x_nominal,median_delta_vs_same_seed_vanilla,mean_delta_vs_same_seed_vanilla,win_rate_vs_same_seed_vanilla
Walker2d-v5,damping,0.5,klprho0p05,3914.512573037072,1957.256286518536,3617.683436256001,3860.673035644145,0.9,0.1,0.8721000000000002,0.7356333333333334,-128.49313078466048,-338.5044162600486,0.4666666666666667
Walker2d-v5,damping,0.5,vanilla,3914.512573037072,1957.256286518536,3956.18785251605,3906.684014011353,1.0,0.0,0.9655666666666667,0.8086666666666666,0.0,0.0,0.0
Walker2d-v5,foot_left_actuator_gain,0.5,klprho0,3914.512573037072,1957.256286518536,2257.9890832029746,2370.7852724607815,0.5333333333333333,0.4666666666666667,0.5428666666666666,0.4564666666666666,137.45104491092542,603.1669580204102,0.6333333333333333
Walker2d-v5,foot_left_actuator_gain,0.5,klprho0p05,3914.512573037072,1957.256286518536,2077.4354624440934,1604.2076260406761,0.4666666666666667,0.5333333333333333,0.5097,0.4245333333333333,327.4546274839983,422.61333726152856,0.6666666666666666
Walker2d-v5,foot_left_actuator_gain,0.5,vanilla,3914.512573037072,1957.256286518536,1654.8221251825644,862.4926418440114,0.4,0.6,0.41306666666666664,0.3382,0.0,0.0,0.0
Walker2d-v5,foot_left_damping,0.5,klprho0,3882.086504626298,1941.043252313149,4105.288096205543,3979.721734955654,1.0,0.0,0.9691666666666667,0.8351333333333333,73.89987322936463,161.03619185612126,0.5666666666666667
Walker2d-v5,foot_left_damping,0.5,klprho0p05,3882.086504626298,1941.043252313149,3577.9168749733126,3857.081230505348,0.9,0.1,0.8668333333333335,0.7333000000000001,-158.8925204723323,-366.3350293761095,0.4666666666666667
Walker2d-v5,foot_left_damping,0.5,vanilla,3882.086504626298,1941.043252313149,3944.2519043494217,3884.1874032618734,1.0,0.0,0.9688333333333334,0.8128,0.0,0.0,0.0
Walker2d-v5,foot_left_friction,0.5,klprho0,3882.086504626298,1941.043252313149,4110.586464798121,4084.8052435638456,1.0,0.0,0.9762666666666666,0.8410666666666667,237.03485205254788,203.3126106954581,0.6333333333333333
Walker2d-v5,foot_left_friction,0.5,klprho0p05,3882.086504626298,1941.043252313149,3533.8027486120914,3756.4063774153838,0.9,0.1,0.8638333333333336,0.7249000000000001,-190.11834969879283,-373.47110549057214,0.43333333333333335
Walker2d-v5,foot_left_friction,0.5,vanilla,3882.086504626298,1941.043252313149,3907.273854102664,3881.558956383673,1.0,0.0,0.9649666666666668,0.8050666666666668,0.0,0.0,0.0
Walker2d-v5,foot_left_mass,0.5,klprho0,3914.512573037072,1957.256286518536,3866.212459830999,3880.457917892709,1.0,0.0,0.9234333333333333,0.7859,233.61686929634084,204.34579893758615,0.6333333333333333
Walker2d-v5,foot_left_mass,0.5,klprho0p05,3914.512573037072,1957.256286518536,3295.90480683532,3733.6861388507705,0.8333333333333334,0.16666666666666666,0.8052666666666666,0.6734,-288.9912003688539,-365.961854058093,0.43333333333333335
Walker2d-v5,foot_left_mass,0.5,vanilla,3914.512573037072,1957.256286518536,3661.8666608934136,3798.6771056992866,0.9666666666666667,0.03333333333333333,0.9087000000000001,0.7485333333333334,0.0,0.0,0.0
Walker2d-v5,friction,0.5,klprho0,3914.512573037072,1957.256286518536,2831.1218398718897,3332.91783437496,0.6666666666666666,0.3333333333333333,0.6954333333333333,0.5768333333333333,-6.452243788573924,-465.5927545581463,0.5
Walker2d-v5,friction,0.5,klprho0p05,3914.512573037072,1957.256286518536,2547.1030764818333,3107.438273930906,0.6666666666666666,0.3333333333333333,0.6281666666666667,0.5205,-344.0887110474732,-749.6115179482025,0.4
Walker2d-v5,friction,0.5,vanilla,3914.512573037072,1957.256286518536,3296.714594430035,3562.678623384787,0.9333333333333333,0.06666666666666667,0.8378666666666668,0.6738000000000001,0.0,0.0,0.0
Walker2d-v5,friction_damping,0.5,klprho0,3914.512573037072,1957.256286518536,2936.422270691214,3419.044056335664,0.7,0.3,0.7195666666666667,0.5982333333333333,77.62186165824937,-398.99495563694546,0.5333333333333333
Walker2d-v5,friction_damping,0.5,klprho0p05,3914.512573037072,1957.256286518536,2623.464630716239,3070.907342138283,0.6666666666666666,0.3333333333333333,0.6458333333333335,0.5360333333333334,-359.4962165580712,-711.9525956119212,0.43333333333333335
Walker2d-v5,friction_damping,0.5,vanilla,3914.512573037072,1957.256286518536,3335.41722632816,3587.1579819156786,0.9333333333333333,0.06666666666666667,0.8449666666666666,0.6816000000000001,0.0,0.0,0.0
Walker2d-v5,friction_mass,0.5,klprho0,3882.086504626298,1941.043252313149,2506.1642732376317,2451.6788107343937,0.6666666666666666,0.3333333333333333,0.6401333333333334,0.5164,-51.36331275478187,83.46346284162736,0.5
Walker2d-v5,friction_mass,0.5,klprho0p05,3882.086504626298,1941.043252313149,1980.7294318671882,1751.1593481320583,0.43333333333333335,0.5666666666666667,0.5071333333333334,0.4082,-505.8184949884346,-441.97137852881605,0.36666666666666664
Walker2d-v5,friction_mass,0.5,vanilla,3882.086504626298,1941.043252313149,2422.7008103960034,2606.2553289560224,0.8333333333333334,0.16666666666666666,0.6242,0.4993333333333333,0.0,0.0,0.0
Walker2d-v5,friction_mass_damping,0.5,klprho0,3914.512573037072,1957.256286518536,2351.148348452705,2345.5714866787475,0.6666666666666666,0.3333333333333333,0.5953,0.4806,-397.488708612502,-76.54777400079074,0.4666666666666667
Walker2d-v5,friction_mass_damping,0.5,klprho0p05,3914.512573037072,1957.256286518536,2024.6308091867695,1643.5777976649342,0.4666666666666667,0.5333333333333333,0.5113333333333334,0.4138,-574.5970435821179,-403.0653132667261,0.36666666666666664
Walker2d-v5,friction_mass_damping,0.5,vanilla,3914.512573037072,1957.256286518536,2427.6961224534953,2558.832528065822,0.7666666666666667,0.23333333333333334,0.62,0.4960000000000001,0.0,0.0,0.0
Walker2d-v5,leg_left_actuator_gain,0.5,klprho0,3914.512573037072,1957.256286518536,3934.8639067468876,3864.0958111980226,1.0,0.0,0.9470333333333334,0.8002333333333335,194.40041840060758,208.67042920840632,0.5666666666666667
Walker2d-v5,leg_left_actuator_gain,0.5,klprho0p05,3914.512573037072,1957.256286518536,3464.9558671841496,3839.2335985545287,0.8666666666666667,0.13333333333333333,0.8415333333333335,0.7043666666666668,126.60067194400176,-261.2376103543318,0.5333333333333333
Walker2d-v5,leg_left_actuator_gain,0.5,vanilla,3914.512573037072,1957.256286518536,3726.1934775384802,3816.280250514121,1.0,0.0,0.9249666666666667,0.7615999999999999,0.0,0.0,0.0
Walker2d-v5,leg_left_damping,0.5,klprho0,3914.986605774032,1957.493302887016,4163.639897304917,4100.2706773065,1.0,0.0,0.9718333333333334,0.8399333333333334,159.79524724683552,218.7005919463194,0.6666666666666666
Walker2d-v5,leg_left_damping,0.5,klprho0p05,3914.986605774032,1957.493302887016,3587.7021280667077,3852.1354633873525,0.9,0.1,0.8656666666666668,0.7307666666666666,-174.026683438188,-357.23717729189116,0.4666666666666667
Walker2d-v5,leg_left_damping,0.5,vanilla,3914.986605774032,1957.493302887016,3944.939305358598,3903.133857222374,1.0,0.0,0.9640000000000001,0.8059333333333333,0.0,0.0,0.0
Walker2d-v5,leg_left_mass,0.5,klprho0,3882.086504626298,1941.043252313149,3999.239476222872,4024.1083734436634,1.0,0.0,0.9478333333333334,0.8170666666666667,157.1476089612081,14.876792984112353,0.5666666666666667
Walker2d-v5,leg_left_mass,0.5,klprho0p05,3882.086504626298,1941.043252313149,3517.9739749713312,3822.706773482261,0.8666666666666667,0.13333333333333333,0.8492666666666668,0.7202333333333334,-283.00987086124906,-466.38870826742806,0.43333333333333335
Walker2d-v5,leg_left_mass,0.5,vanilla,3882.086504626298,1941.043252313149,3984.3626832387595,3940.5880453208165,1.0,0.0,0.9735,0.8211,0.0,0.0,0.0
Walker2d-v5,mass,0.5,klprho0,3882.086504626298,1941.043252313149,2781.7023287220554,2891.441373860298,0.7,0.3,0.7014333333333332,0.5732,195.67395612770702,233.73090732731873,0.5666666666666667
Walker2d-v5,mass,0.5,klprho0p05,3882.086504626298,1941.043252313149,2141.0117343896145,1932.1463974189332,0.5,0.5,0.5428999999999999,0.4411333333333333,-807.8579120863999,-406.95968700512265,0.4
Walker2d-v5,mass,0.5,vanilla,3882.086504626298,1941.043252313149,2547.9714213947373,2779.86563814869,0.8,0.2,0.6543666666666668,0.5252000000000001,0.0,0.0,0.0
Walker2d-v5,mass_damping,0.5,klprho0,3914.512573037072,1957.256286518536,2627.5655940256984,2743.0475355397184,0.6666666666666666,0.3333333333333333,0.6658666666666666,0.5369333333333334,174.84735314342163,79.01432307921758,0.5333333333333333
Walker2d-v5,mass_damping,0.5,klprho0p05,3914.512573037072,1957.256286518536,2053.4372521669634,1947.1817892448878,0.5,0.5,0.5165666666666666,0.41960000000000014,-617.7144005708949,-495.11401877951687,0.3333333333333333
Walker2d-v5,mass_damping,0.5,vanilla,3914.512573037072,1957.256286518536,2548.5512709464806,2727.6485239460567,0.8,0.2,0.6506333333333334,0.5208,0.0,0.0,0.0
Walker2d-v5,thigh_left_actuator_gain,0.5,klprho0,3914.512573037072,1957.256286518536,3095.2506821113693,3209.7038504435195,0.9,0.1,0.7757000000000001,0.6326666666666666,-272.5650557241315,-244.78179401736858,0.43333333333333335
Walker2d-v5,thigh_left_actuator_gain,0.5,klprho0p05,3914.512573037072,1957.256286518536,2963.4422897185937,3488.2158585392276,0.7666666666666667,0.23333333333333334,0.7437666666666667,0.6056000000000001,-121.93249194161126,-376.59018641014404,0.4666666666666667
Walker2d-v5,thigh_left_actuator_gain,0.5,vanilla,3914.512573037072,1957.256286518536,3340.032476128737,3545.1404722864863,0.9333333333333333,0.06666666666666667,0.8419000000000001,0.6826666666666668,0.0,0.0,0.0
Walker2d-v5,thigh_left_damping,0.5,klprho0,3914.512573037072,1957.256286518536,4133.18702051098,3998.9730631098296,1.0,0.0,0.9712000000000001,0.8337333333333333,126.0044222843162,184.5504615571335,0.5666666666666667
Walker2d-v5,thigh_left_damping,0.5,klprho0p05,3914.512573037072,1957.256286518536,3587.0029870820363,3856.6921916439223,0.9,0.1,0.8658333333333335,0.7296333333333334,-88.02039388056255,-361.6335718718104,0.4666666666666667
Walker2d-v5,thigh_left_damping,0.5,vanilla,3914.512573037072,1957.256286518536,3948.636558953847,3880.5326629151145,1.0,0.0,0.9649333333333334,0.8070666666666668,0.0,0.0,0.0
Walker2d-v5,thigh_left_mass,0.5,klprho0,3914.512573037072,1957.256286518536,3942.0247754966103,3969.1161198544696,1.0,0.0,0.9570000000000001,0.8024333333333334,79.44546913402178,105.04980711345294,0.6333333333333333
Walker2d-v5,thigh_left_mass,0.5,klprho0p05,3914.512573037072,1957.256286518536,3542.712207382416,3819.9735601684242,0.9,0.1,0.8668666666666669,0.7217666666666667,-228.8571098571324,-294.26276100074085,0.4666666666666667
Walker2d-v5,thigh_left_mass,0.5,vanilla,3914.512573037072,1957.256286518536,3836.9749683831587,3824.2193789902058,1.0,0.0,0.9486666666666667,0.7840666666666667,0.0,0.0,0.0
