env_id,axis,stress_factor,seed,best_model,best_return,vanilla_return,best_minus_vanilla,num_models_above_vanilla
Walker2d-v5,action_replace,0.5,13,klprho0p05,264.5209396814122,193.8187811011892,70.702158580223,1
Walker2d-v5,action_replace,0.5,14,klprho0p05,218.25968750782795,149.534570300659,68.72511720716895,2
Walker2d-v5,action_replace,0.5,15,klprho0p05,311.16853922827,185.47849063305893,125.69004859521107,2
Walker2d-v5,action_replace,0.5,16,klprho0p05,243.14641354756128,190.7392842464423,52.40712930111897,1
Walker2d-v5,action_replace,0.5,17,klprho0p05,203.51786707359383,174.80083535426007,28.71703171933376,1
Walker2d-v5,action_replace,0.5,18,klprho0,218.7750238837598,192.77560222870144,25.99942165505834,2
Walker2d-v5,action_replace,0.5,19,klprho0,245.3949312429725,176.1187837669435,69.276147476029,1
Walker2d-v5,action_replace,0.5,20,klprho0p05,274.832049202338,145.95163174607305,128.88041745626495,2
Walker2d-v5,action_replace,0.5,21,vanilla,222.4790820474616,222.4790820474616,0.0,0
Walker2d-v5,action_replace,0.5,22,klprho0,361.08520560364025,170.02615557241774,191.0590500312225,2
Walker2d-v5,action_replace,0.5,23,klprho0,308.0395370825248,240.29664074833252,67.7428963341923,1
Walker2d-v5,action_replace,0.5,24,klprho0p05,221.21569245043744,77.74330863601257,143.47238381442486,2
Walker2d-v5,action_replace,0.5,25,klprho0p05,205.66806511392187,160.63373617395217,45.0343289399697,2
Walker2d-v5,action_replace,0.5,26,klprho0p05,169.69333702332136,43.14223462034737,126.551102402974,2
Walker2d-v5,action_replace,0.5,27,klprho0p05,256.64589076489665,124.9281818539592,131.71770891093746,2
Walker2d-v5,action_replace,0.5,28,klprho0,131.17614455842917,119.5965654886783,11.579579069750878,1
Walker2d-v5,action_replace,0.5,29,klprho0p05,154.10704297222847,144.68196555839876,9.425077413829712,2
Walker2d-v5,action_replace,0.5,30,vanilla,314.4866620923635,314.4866620923635,0.0,0
Walker2d-v5,action_replace,0.5,31,klprho0,213.4561789606836,165.28025831184675,48.175920648836836,2
Walker2d-v5,action_replace,0.5,32,klprho0p05,205.42372145645632,134.50633231564444,70.91738914081188,2
Walker2d-v5,action_replace,0.5,33,klprho0p05,294.73022043169505,172.7138561164583,122.01636431523676,2
Walker2d-v5,action_replace,0.5,34,klprho0p05,204.8452337039864,106.45322109488818,98.39201260909822,2
Walker2d-v5,action_replace,0.5,35,vanilla,239.38792459140203,239.38792459140203,0.0,0
Walker2d-v5,actuator_gain,0.5,6,klprho0p05,363.5704737834532,273.4695718066145,90.10090197683871,2
Walker2d-v5,actuator_gain,0.5,7,vanilla,396.0293213774669,396.0293213774669,0.0,0
Walker2d-v5,actuator_gain,0.5,8,klprho0p05,418.0500380406349,302.1588797514128,115.89115828922206,2
Walker2d-v5,actuator_gain,0.5,9,klprho0p05,399.23109476792,342.41662156702927,56.814473200890745,1
Walker2d-v5,actuator_gain,0.5,10,klprho0,434.84659376958126,292.8425331266397,142.00406064294157,2
Walker2d-v5,actuator_gain,0.5,11,klprho0p05,361.3279299845312,360.3326834427965,0.995246541734673,1
Walker2d-v5,actuator_gain,0.5,12,klprho0,558.5527129094155,298.62760171733544,259.92511119208007,2
Walker2d-v5,actuator_gain,0.5,13,vanilla,403.9706581594143,403.9706581594143,0.0,0
Walker2d-v5,actuator_gain,0.5,14,klprho0p05,437.8397127647301,339.8816658908099,97.95804687392018,2
Walker2d-v5,actuator_gain,0.5,15,klprho0p05,616.0710265005703,410.3788358046768,205.6921906958935,1
Walker2d-v5,actuator_gain,0.5,16,klprho0p05,424.39098541200735,304.2394949876867,120.15149042432063,2
Walker2d-v5,actuator_gain,0.5,17,klprho0p05,353.4513493298748,345.581053517813,7.870295812061784,1
Walker2d-v5,actuator_gain,0.5,18,klprho0p05,364.0363155455415,313.21419784269506,50.82211770284647,2
Walker2d-v5,actuator_gain,0.5,19,klprho0,465.8345723216594,358.1993408052525,107.63523151640686,2
Walker2d-v5,actuator_gain,0.5,20,vanilla,649.4050460922165,649.4050460922165,0.0,0
Walker2d-v5,actuator_gain,0.5,21,klprho0p05,369.0560411425872,254.5737029432364,114.4823381993508,1
Walker2d-v5,actuator_gain,0.5,22,vanilla,371.5159454240137,371.5159454240137,0.0,0
Walker2d-v5,actuator_gain,0.5,23,klprho0,365.6067977213947,344.93832726101016,20.668470460384526,1
Walker2d-v5,actuator_gain,0.5,24,klprho0,530.7478915837356,312.5624255759756,218.18546600776,2
Walker2d-v5,actuator_gain,0.5,25,klprho0p05,3660.6557118731225,246.83636182673183,3413.819350046391,2
Walker2d-v5,actuator_gain,0.5,26,klprho0p05,263.6605318878011,18.5569413826157,245.1035905051854,1
Walker2d-v5,actuator_gain,0.5,27,klprho0p05,503.709140990356,367.1818822092731,136.52725878108288,2
Walker2d-v5,actuator_gain,0.5,28,klprho0,745.8436690215908,274.92884079079704,470.9148282307938,2
Walker2d-v5,actuator_gain,0.5,29,klprho0,286.9457129185224,281.8734778068387,5.07223511168371,1
Walker2d-v5,actuator_gain,0.5,30,vanilla,384.6105337399197,384.6105337399197,0.0,0
Walker2d-v5,actuator_gain,0.5,31,klprho0p05,350.4238719831274,320.4361376802623,29.987734302865135,2
Walker2d-v5,actuator_gain,0.5,32,klprho0p05,384.4541690503581,1.0812666219292375,383.37290242842886,2
Walker2d-v5,actuator_gain,0.5,33,klprho0,371.61116904232944,329.2607435889697,42.35042545335972,2
Walker2d-v5,actuator_gain,0.5,34,klprho0,353.04894654567033,240.8934619115156,112.15548463415473,2
Walker2d-v5,actuator_gain,0.5,35,klprho0,581.4158962556961,341.018428978697,240.39746727699912,1
Walker2d-v5,damping,0.5,6,klprho0,4240.937112528057,3924.8118337789406,316.1252787491162,2
Walker2d-v5,damping,0.5,7,klprho0,4374.89887043277,3732.739603774692,642.1592666580782,1
Walker2d-v5,damping,0.5,8,klprho0,4457.052887755321,2980.5219032308087,1476.530984524512,2
Walker2d-v5,damping,0.5,9,klprho0,3830.984312904023,3634.628749322111,196.35556358191207,1
Walker2d-v5,damping,0.5,10,vanilla,4427.432451467342,4427.432451467342,0.0,0
Walker2d-v5,damping,0.5,11,vanilla,4053.6583443610166,4053.6583443610166,0.0,0
Walker2d-v5,damping,0.5,12,klprho0,5397.444372063665,3821.919786267408,1575.5245857962564,2
Walker2d-v5,damping,0.5,13,vanilla,4139.783753043217,4139.783753043217,0.0,0
Walker2d-v5,damping,0.5,14,klprho0,4456.456279012212,3938.0540920070825,518.4021870051292,1
Walker2d-v5,damping,0.5,15,klprho0,4717.884945433156,3583.523860380502,1134.3610850526538,2
Walker2d-v5,damping,0.5,16,klprho0,4495.848978446968,3729.2688823648105,766.580096082158,2
Walker2d-v5,damping,0.5,17,klprho0p05,4379.994541798225,3656.982739504792,723.0118022934334,2
Walker2d-v5,damping,0.5,18,vanilla,4757.231594472776,4757.231594472776,0.0,0
Walker2d-v5,damping,0.5,19,klprho0,3757.01499274482,3458.067186804203,298.94780594061695,1
Walker2d-v5,damping,0.5,20,vanilla,4110.524844354936,4110.524844354936,0.0,0
Walker2d-v5,damping,0.5,21,klprho0,5444.481962767977,3888.5561942437657,1555.9257685242114,1
Walker2d-v5,damping,0.5,22,klprho0,4938.59798560691,4123.801506992425,814.7964786144848,2
Walker2d-v5,damping,0.5,23,klprho0p05,4400.5273405980615,3858.173449345205,542.3538912528566,2
Walker2d-v5,damping,0.5,24,vanilla,3429.698636537447,3429.698636537447,0.0,0
Walker2d-v5,damping,0.5,25,klprho0p05,5426.662957831986,4748.907550355577,677.7554074764093,1
Walker2d-v5,damping,0.5,26,vanilla,4392.695739822874,4392.695739822874,0.0,0
Walker2d-v5,damping,0.5,27,klprho0p05,4171.273420702454,3599.537102830924,571.73631787153,2
Walker2d-v5,damping,0.5,28,vanilla,4783.2953467732095,4783.2953467732095,0.0,0
Walker2d-v5,damping,0.5,29,klprho0,4156.270199387604,4098.301611006067,57.9685883815373,1
Walker2d-v5,damping,0.5,30,vanilla,4019.7720084454513,4019.7720084454513,0.0,0
Walker2d-v5,damping,0.5,31,klprho0p05,4217.966074950202,3801.131252186795,416.8348227634069,1
Walker2d-v5,damping,0.5,32,klprho0p05,4823.032319914935,4349.418170108872,473.6141498060633,1
Walker2d-v5,damping,0.5,33,klprho0p05,4074.3035179353055,3665.819276969617,408.4842409656885,2
Walker2d-v5,damping,0.5,34,vanilla,4147.664903784438,4147.664903784438,0.0,0
Walker2d-v5,damping,0.5,35,klprho0,5264.890442039226,3829.7132009441934,1435.177241095033,2
Walker2d-v5,foot_left_actuator_gain,0.5,6,klprho0,811.2257516445358,233.3593885226147,577.866363121921,2
Walker2d-v5,foot_left_actuator_gain,0.5,7,vanilla,1159.666230211766,1159.666230211766,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,8,klprho0p05,3786.683941504024,3004.215499736805,782.4684417672188,1
Walker2d-v5,foot_left_actuator_gain,0.5,9,vanilla,3630.127992051085,3630.127992051085,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,10,vanilla,1185.388038242933,1185.388038242933,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,11,klprho0,490.33255017098,340.1278547525161,150.20469541846393,2
Walker2d-v5,foot_left_actuator_gain,0.5,12,klprho0p05,4137.712213477666,245.05529650392532,3892.6569169737413,2
Walker2d-v5,foot_left_actuator_gain,0.5,13,klprho0,3287.166358783453,1005.156584490762,2282.009774292691,2
Walker2d-v5,foot_left_actuator_gain,0.5,14,klprho0,4442.140256669359,401.73367029924304,4040.4065863701157,2
Walker2d-v5,foot_left_actuator_gain,0.5,15,klprho0,5023.328533205585,3580.618522013241,1442.7100111923437,1
Walker2d-v5,foot_left_actuator_gain,0.5,16,klprho0,4302.875809797468,284.62591049645147,4018.2498993010163,2
Walker2d-v5,foot_left_actuator_gain,0.5,17,vanilla,2093.045377068556,2093.045377068556,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,18,vanilla,4164.0167389702,4164.0167389702,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,19,klprho0p05,832.3397944727815,329.9327159818426,502.4070784909389,2
Walker2d-v5,foot_left_actuator_gain,0.5,20,klprho0p05,1276.688481614497,283.5926797528618,993.0958018616352,2
Walker2d-v5,foot_left_actuator_gain,0.5,21,klprho0,3325.1571061714067,677.3147695479748,2647.842336623432,2
Walker2d-v5,foot_left_actuator_gain,0.5,22,klprho0,3412.929584226001,3085.2128570374443,327.7167271885569,1
Walker2d-v5,foot_left_actuator_gain,0.5,23,klprho0p05,1931.7267704668552,307.5911326282708,1624.1356378385844,2
Walker2d-v5,foot_left_actuator_gain,0.5,24,klprho0p05,3684.871905959095,549.3475166216728,3135.5243893374222,1
Walker2d-v5,foot_left_actuator_gain,0.5,25,klprho0p05,4742.330223075103,2317.089168991756,2425.241054083347,1
Walker2d-v5,foot_left_actuator_gain,0.5,26,klprho0,3835.2690975721152,535.0318161810472,3300.237281391068,2
Walker2d-v5,foot_left_actuator_gain,0.5,27,klprho0p05,2390.775425090559,480.8626378955034,1909.9127871950557,2
Walker2d-v5,foot_left_actuator_gain,0.5,28,vanilla,4513.113909379659,4513.113909379659,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,29,klprho0,4161.054754532815,3969.147843826788,191.90691070602725,1
Walker2d-v5,foot_left_actuator_gain,0.5,30,klprho0,4049.798460362207,719.8286991972607,3329.9697611649462,2
Walker2d-v5,foot_left_actuator_gain,0.5,31,klprho0,3744.798212326582,254.45653932102064,3490.3416730055615,2
Walker2d-v5,foot_left_actuator_gain,0.5,32,klprho0p05,4837.394992185024,577.768105027432,4259.626887157592,2
Walker2d-v5,foot_left_actuator_gain,0.5,33,klprho0p05,4105.888266021457,3561.1497235928628,544.738542428594,1
Walker2d-v5,foot_left_actuator_gain,0.5,34,vanilla,4154.847227273064,4154.847227273064,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,35,klprho0,5487.677255455222,2001.2393098603727,3486.437945594849,2
Walker2d-v5,foot_left_damping,0.5,6,klprho0,4250.294211285304,3918.866361487488,331.4278497978162,2
Walker2d-v5,foot_left_damping,0.5,7,klprho0,4315.437418355627,3734.745290031665,580.6921283239626,1
Walker2d-v5,foot_left_damping,0.5,8,klprho0,4464.992408480304,2992.870840557199,1472.1215679231054,2
Walker2d-v5,foot_left_damping,0.5,9,klprho0,3826.962989497354,3637.115943983045,189.84704551430923,1
Walker2d-v5,foot_left_damping,0.5,10,vanilla,4428.287552980158,4428.287552980158,0.0,0
Walker2d-v5,foot_left_damping,0.5,11,vanilla,3982.6595469837766,3982.6595469837766,0.0,0
Walker2d-v5,foot_left_damping,0.5,12,klprho0,5392.582047946871,3829.7285073652542,1562.853540581617,2
Walker2d-v5,foot_left_damping,0.5,13,vanilla,4171.410858677064,4171.410858677064,0.0,0
Walker2d-v5,foot_left_damping,0.5,14,klprho0,4475.2770625055655,3939.7487891478986,535.5282733576669,1
Walker2d-v5,foot_left_damping,0.5,15,klprho0,4724.63541069641,3514.396322159411,1210.2390885369991,2
Walker2d-v5,foot_left_damping,0.5,16,klprho0,4490.659807407717,3730.696248227112,759.9635591806054,2
Walker2d-v5,foot_left_damping,0.5,17,klprho0p05,4388.570135743269,3661.6606004952846,726.9095352479844,1
Walker2d-v5,foot_left_damping,0.5,18,vanilla,4763.747492500033,4763.747492500033,0.0,0
Walker2d-v5,foot_left_damping,0.5,19,klprho0,3750.98734542938,3457.594538415558,293.3928070138222,1
Walker2d-v5,foot_left_damping,0.5,20,vanilla,4115.923706468914,4115.923706468914,0.0,0
Walker2d-v5,foot_left_damping,0.5,21,klprho0,5490.739437891368,3908.5950246142847,1582.144413277083,1
Walker2d-v5,foot_left_damping,0.5,22,klprho0,4939.209231732513,3842.4764552862375,1096.7327764462757,2
Walker2d-v5,foot_left_damping,0.5,23,klprho0p05,4423.969656848169,3859.7797819094617,564.1898749387069,2
Walker2d-v5,foot_left_damping,0.5,24,klprho0,3428.204491179325,3412.101052864139,16.10343831518594,1
Walker2d-v5,foot_left_damping,0.5,25,klprho0p05,5441.007754473816,4696.744029972521,744.2637245012947,1
Walker2d-v5,foot_left_damping,0.5,26,vanilla,4398.003361193034,4398.003361193034,0.0,0
Walker2d-v5,foot_left_damping,0.5,27,klprho0p05,4186.601701095768,3600.8544602640795,585.747240831688,2
Walker2d-v5,foot_left_damping,0.5,28,vanilla,4787.185863550491,4787.185863550491,0.0,0
Walker2d-v5,foot_left_damping,0.5,29,klprho0,4163.09177841457,4117.903896615213,45.187881799357456,1
Walker2d-v5,foot_left_damping,0.5,30,vanilla,3988.807093308196,3988.807093308196,0.0,0
Walker2d-v5,foot_left_damping,0.5,31,klprho0p05,4222.673519051481,3814.245880479713,408.42763857176806,1
Walker2d-v5,foot_left_damping,0.5,32,klprho0p05,4794.013934487308,4366.664028014494,427.3499064728139,1
Walker2d-v5,foot_left_damping,0.5,33,klprho0p05,4073.247498385741,3679.20989887356,394.0375995121808,2
Walker2d-v5,foot_left_damping,0.5,34,vanilla,4140.18371651186,4140.18371651186,0.0,0
Walker2d-v5,foot_left_damping,0.5,35,klprho0,5168.637034128206,3835.3499875455054,1333.287046582701,2
Walker2d-v5,foot_left_friction,0.5,6,klprho0,4252.3920943714165,3900.549746123258,351.8423482481585,1
Walker2d-v5,foot_left_friction,0.5,7,klprho0,4419.72668995044,3690.750000844056,728.9766891063841,1
Walker2d-v5,foot_left_friction,0.5,8,klprho0,4492.382846133107,2996.9583645222788,1495.424481610828,2
Walker2d-v5,foot_left_friction,0.5,9,klprho0,3877.190894705392,3645.691411909015,231.49948279637692,1
Walker2d-v5,foot_left_friction,0.5,10,vanilla,4413.4197484136985,4413.4197484136985,0.0,0
Walker2d-v5,foot_left_friction,0.5,11,vanilla,4111.14656433208,4111.14656433208,0.0,0
Walker2d-v5,foot_left_friction,0.5,12,klprho0,5243.446645596051,3862.568166644088,1380.8784789519632,2
Walker2d-v5,foot_left_friction,0.5,13,vanilla,4108.569841070994,4108.569841070994,0.0,0
Walker2d-v5,foot_left_friction,0.5,14,klprho0,4478.862529740258,3955.9302281507457,522.932301589512,1
Walker2d-v5,foot_left_friction,0.5,15,klprho0,4767.740166038007,3605.344257273123,1162.3959087648846,2
Walker2d-v5,foot_left_friction,0.5,16,klprho0,4493.568964101197,3687.865653278683,805.7033108225137,2
Walker2d-v5,foot_left_friction,0.5,17,klprho0p05,4371.801708633579,3645.958638521376,725.8430701122033,2
Walker2d-v5,foot_left_friction,0.5,18,vanilla,4726.297794306531,4726.297794306531,0.0,0
Walker2d-v5,foot_left_friction,0.5,19,klprho0,3613.566982812743,3370.996761504024,242.57022130871883,1
Walker2d-v5,foot_left_friction,0.5,20,vanilla,4079.0452070419865,4079.0452070419865,0.0,0
Walker2d-v5,foot_left_friction,0.5,21,klprho0,5374.476115020528,3855.75715895102,1518.7189560695078,1
Walker2d-v5,foot_left_friction,0.5,22,klprho0,4738.80988344408,4038.489015163936,700.3208682801437,2
Walker2d-v5,foot_left_friction,0.5,23,klprho0p05,4178.883793160645,3758.684302883704,420.1994902769411,2
Walker2d-v5,foot_left_friction,0.5,24,klprho0p05,3947.215112629808,3397.608606825589,549.6065058042191,2
Walker2d-v5,foot_left_friction,0.5,25,klprho0p05,5321.051553350517,4182.6104476932405,1138.4411056572762,1
Walker2d-v5,foot_left_friction,0.5,26,vanilla,4296.340536946703,4296.340536946703,0.0,0
Walker2d-v5,foot_left_friction,0.5,27,klprho0,3864.7175557631017,3305.6730973287767,559.044458434325,1
Walker2d-v5,foot_left_friction,0.5,28,vanilla,4697.702954927544,4697.702954927544,0.0,0
Walker2d-v5,foot_left_friction,0.5,29,klprho0,4118.400200095217,4035.145498639591,83.25470145562576,1
Walker2d-v5,foot_left_friction,0.5,30,klprho0,4011.315937540815,3998.1170399073794,13.198897633435536,1
Walker2d-v5,foot_left_friction,0.5,31,klprho0p05,4242.064735327921,3814.596568053597,427.46816727432406,1
Walker2d-v5,foot_left_friction,0.5,32,klprho0p05,4773.417389008375,4371.773137775168,401.6442512332069,1
Walker2d-v5,foot_left_friction,0.5,33,klprho0,4079.4118905536097,3664.592002768887,414.8198877847226,2
Walker2d-v5,foot_left_friction,0.5,34,vanilla,4148.653209109201,4148.653209109201,0.0,0
Walker2d-v5,foot_left_friction,0.5,35,klprho0p05,4238.174896495144,3851.379662169631,386.79523432551287,2
Walker2d-v5,foot_left_mass,0.5,6,klprho0,4502.964491672379,2375.7651339709782,2127.199357701401,2
Walker2d-v5,foot_left_mass,0.5,7,vanilla,3672.4039360183497,3672.4039360183497,0.0,0
Walker2d-v5,foot_left_mass,0.5,8,klprho0,4489.097374704285,3045.018531926399,1444.0788427778862,1
Walker2d-v5,foot_left_mass,0.5,9,klprho0,3883.395326281031,3811.834900308356,71.56042597267515,1
Walker2d-v5,foot_left_mass,0.5,10,klprho0p05,4118.26775920828,1743.9411179247606,2374.326641283519,2
Walker2d-v5,foot_left_mass,0.5,11,vanilla,3985.096789117362,3985.096789117362,0.0,0
Walker2d-v5,foot_left_mass,0.5,12,klprho0,5142.368505960932,3767.407500366972,1374.9610055939606,2
Walker2d-v5,foot_left_mass,0.5,13,vanilla,4200.016140914566,4200.016140914566,0.0,0
Walker2d-v5,foot_left_mass,0.5,14,klprho0,4416.686995413698,3788.333805842152,628.3531895715464,1
Walker2d-v5,foot_left_mass,0.5,15,klprho0,4620.062722017481,3104.8921848843943,1515.1705371330868,2
Walker2d-v5,foot_left_mass,0.5,16,klprho0,4211.7922891965245,3764.724321397676,447.0679677988487,1
Walker2d-v5,foot_left_mass,0.5,17,klprho0p05,4429.132122019221,3825.060830977549,604.0712910416723,2
Walker2d-v5,foot_left_mass,0.5,18,klprho0p05,3939.636927738297,2669.4647746264773,1270.1721531118196,2
Walker2d-v5,foot_left_mass,0.5,19,klprho0,3699.454044616669,3437.159059585002,262.2949850316668,1
Walker2d-v5,foot_left_mass,0.5,20,vanilla,4184.904870533037,4184.904870533037,0.0,0
Walker2d-v5,foot_left_mass,0.5,21,klprho0,5056.4274510792575,3903.023964239752,1153.4034868395056,1
Walker2d-v5,foot_left_mass,0.5,22,klprho0p05,4554.385122473974,3036.459675859629,1517.9254466143448,2
Walker2d-v5,foot_left_mass,0.5,23,klprho0,3922.688391188474,3912.933689004402,9.754702184071903,1
Walker2d-v5,foot_left_mass,0.5,24,vanilla,4038.574676059046,4038.574676059046,0.0,0
Walker2d-v5,foot_left_mass,0.5,25,klprho0p05,4303.850073357289,4235.599816962901,68.25025639438809,1
Walker2d-v5,foot_left_mass,0.5,26,vanilla,4561.829199438633,4561.829199438633,0.0,0
Walker2d-v5,foot_left_mass,0.5,27,klprho0p05,4208.505488264552,3113.56184022067,1094.9436480438817,2
Walker2d-v5,foot_left_mass,0.5,28,vanilla,4659.584275166878,4659.584275166878,0.0,0
Walker2d-v5,foot_left_mass,0.5,29,vanilla,3837.068064569985,3837.068064569985,0.0,0
Walker2d-v5,foot_left_mass,0.5,30,klprho0p05,3911.732019031918,3798.823667167536,112.90835186438198,2
Walker2d-v5,foot_left_mass,0.5,31,klprho0p05,4273.137434932065,3480.98580729941,792.1516276326547,2
Walker2d-v5,foot_left_mass,0.5,32,klprho0,4504.265597555068,4232.162140397698,272.10345715737003,2
Walker2d-v5,foot_left_mass,0.5,33,vanilla,3798.530544231037,3798.530544231037,0.0,0
Walker2d-v5,foot_left_mass,0.5,34,vanilla,4269.27373709517,4269.27373709517,0.0,0
Walker2d-v5,foot_left_mass,0.5,35,klprho0,5113.039165049969,3601.564830695621,1511.4743343543478,2
Walker2d-v5,friction,0.5,6,vanilla,3873.694193567954,3873.694193567954,0.0,0
Walker2d-v5,friction,0.5,7,klprho0,3960.250935939782,3562.006228234396,398.24470770538574,1
Walker2d-v5,friction,0.5,8,klprho0,4024.739426034539,3002.968261876014,1021.7711641585252,1
Walker2d-v5,friction,0.5,9,vanilla,3629.235157344226,3629.235157344226,0.0,0
Walker2d-v5,friction,0.5,10,vanilla,3921.396137979963,3921.396137979963,0.0,0
Walker2d-v5,friction,0.5,11,klprho0p05,3305.9417492611465,1175.4205280386154,2130.521221222531,2
Walker2d-v5,friction,0.5,12,klprho0,5162.964617750861,3855.3852989532425,1307.5793187976187,2
Walker2d-v5,friction,0.5,13,vanilla,4061.394504114348,4061.394504114348,0.0,0
Walker2d-v5,friction,0.5,14,klprho0,4045.3942906773977,4033.333080880425,12.06120979697289,1
Walker2d-v5,friction,0.5,15,klprho0,4287.111869923157,2555.8909440418947,1731.2209258812627,2
Walker2d-v5,friction,0.5,16,vanilla,3692.5283252061977,3692.5283252061977,0.0,0
Walker2d-v5,friction,0.5,17,klprho0p05,4338.120463730548,3613.0476510997264,725.0728126308218,1
Walker2d-v5,friction,0.5,18,vanilla,3406.4584698016297,3406.4584698016297,0.0,0
Walker2d-v5,friction,0.5,19,vanilla,3373.3582166307474,3373.3582166307474,0.0,0
Walker2d-v5,friction,0.5,20,vanilla,3851.186192592229,3851.186192592229,0.0,0
Walker2d-v5,friction,0.5,21,klprho0,4393.736274417275,3846.7415342963695,546.9947401209056,1
Walker2d-v5,friction,0.5,22,klprho0p05,4584.446763230968,2382.518139720564,2201.928623510404,2
Walker2d-v5,friction,0.5,23,klprho0,4177.184916722773,3765.6739130286296,411.51100369414326,2
Walker2d-v5,friction,0.5,24,klprho0,3324.7460556280043,2168.894117361452,1155.8519382665522,1
Walker2d-v5,friction,0.5,25,klprho0p05,4932.525754415652,4154.3985374765525,778.1272169390995,1
Walker2d-v5,friction,0.5,26,klprho0p05,3313.543029250048,985.3436660944684,2328.1993631555797,2
Walker2d-v5,friction,0.5,27,klprho0p05,3730.737033607768,3314.2631432904445,416.47389031732337,1
Walker2d-v5,friction,0.5,28,vanilla,3406.6098563702494,3406.6098563702494,0.0,0
Walker2d-v5,friction,0.5,29,vanilla,3899.952386227003,3899.952386227003,0.0,0
