axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
mass,vanilla,2946.327238753797,835.6036933415111,0.0,0.0,0,0
mass,a2p85,2020.6276281908508,891.498626308494,907.2106435845769,1360.404133190159,14,14
mass,a2p95,3056.4118271598663,854.7349241755055,112.02410119392528,1302.6131655013148,9,14
mass,a3p00,2662.371873013896,250.93465050615242,330.35582719438395,895.4415532890478,13,14
mass,a3p05,2713.1499102094654,571.1060190800137,458.5795679423678,1288.5517979552521,14,14
mass,a3p10,3101.6651936255507,515.0918643217194,-54.885954027088864,859.3157076050068,4,14
mass,a3p20,2123.7784246346264,776.0090819543304,753.4097685244094,884.5196412401218,14,14
mass,a3p50,2390.230162738369,778.9815009147412,409.81286191810074,650.2486530272238,13,14
mass,a3p70,2629.4588400744046,548.2219687219675,404.17768139770254,857.7800278326639,13,14
mass,a4p00,2778.3393354778773,677.823322521808,316.61320530998364,940.9379388419128,14,14
