timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775521987,eval__Walker2d-v4__ppo_cont__a3p00__action_noise_0p05__seed5__pid484980,ppo_cont,Walker2d-v4,5,20,1,a3p00,action_noise_0p05,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p00__5__1774664414/ppo_alpha_a3p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p00__5__1774664414/ppo_alpha_a3p00.cleanrl_model.norm_stats.npz,1,0,0.05,1.0,1.0,1.0,2495.521554317883,787.7987903751916,2609.834448768047,2581.4005426840963,959.2468850070491,3488.7949716047888
