kind,model_label,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95
group,tv_p95,damping_0p5,5,2924.658738977062,418.84924849943735,3185.6592734530327,791.6844070461999,3189.7247008623694,691.0578447935626
group,tv_p95,damping_0p6,5,2835.124357306241,431.6548433110462,3092.294329504987,742.1011902959036,3036.7579116333277,678.6030468839812
group,tv_p95,damping_0p7,5,2790.0472581524996,432.4368401361841,3044.3023666009444,830.1083702632781,2996.67854087001,714.4218063987221
group,tv_p95,damping_0p8,5,2930.1483577251,435.1914734843163,3352.86084502237,894.611507251628,3215.4988922074995,732.924763400909
group,tv_p95,damping_0p9,5,2819.3953257045478,432.4258196664465,3295.0265059370213,940.6175083423379,3087.0637827936853,744.4940434766899
group,tv_p95,damping_1p1,5,2886.419737262665,398.81726698233,3134.759249387437,703.3049603477415,3124.3001258024115,640.5686676370217
group,tv_p95,damping_1p3,5,2739.8431537820297,468.99896375618715,3119.506459042671,918.700058016328,2940.7975025891433,788.8612822833262
group,tv_p95,damping_1p5,5,2795.026288231074,543.5865153014674,3143.05035458206,937.393419775236,3036.333782791363,856.9250009906858
group,tv_p95,damping_1p7,5,2728.277025186034,440.6573121292168,3012.833308683755,861.5837179971065,2924.4377439354585,728.3954545469858
group,tv_p95,damping_2p0,5,2759.146028839201,504.43339865326743,3120.5791607584106,959.9953374899814,2930.1361935793357,790.3030203286669
group,tv_p95,friction_0p5,5,900.5179246816709,353.4460366727816,722.3761660209504,285.27092221240014,724.4196561631065,285.02967080403306
group,tv_p95,friction_0p6,5,1323.70217588329,534.7753060605345,1154.4760800290678,465.2631868156186,1214.582932561644,527.9307393172082
group,tv_p95,friction_0p7,5,1754.928774550283,673.3765831882603,1876.7295739790734,1126.6992851508421,1770.8808293669324,940.7720671914699
group,tv_p95,friction_0p8,5,2143.148217218587,515.6069600768644,2087.8104349344003,1001.2722870350473,2119.4024271360463,830.4694315446791
group,tv_p95,friction_0p9,5,2489.266018238354,522.8098484333618,2527.2716351102717,882.70905089135,2572.4483942732136,815.801051193636
group,tv_p95,friction_1p1,5,3049.847046415699,384.2623555454657,3424.8356032218826,843.4700745549021,3338.1104637370618,674.7097706992457
group,tv_p95,friction_1p3,5,2957.0648914650455,603.7710169347786,3334.516516133363,941.9446141011578,3230.6373892364995,842.9899304082612
group,tv_p95,friction_1p5,5,2045.86144995146,674.7415953626999,1928.012775775997,811.4950457354353,1970.307935079169,771.9395036151301
group,tv_p95,friction_1p7,5,1362.14129538523,807.2965485772121,1277.919681974961,771.7099366306002,1310.5957795471286,807.8235145685038
group,tv_p95,friction_2p0,5,854.7671400193201,510.58185589448095,852.756961675969,479.08572602578823,844.732506580207,471.231186180614
group,tv_p95,mass_0p5,5,2948.0504335100977,434.14917099918847,3434.0524874403627,918.2725271286752,3296.1067128546174,749.7933876595716
group,tv_p95,mass_0p6,5,2797.229844469355,490.0506460932978,3080.1197401818963,822.1020837686821,3039.2739363917526,754.3950943035765
group,tv_p95,mass_0p7,5,2917.7536039754027,536.2961547528009,3314.828980587966,1001.1039699560068,3194.2753515664654,836.1212760849043
group,tv_p95,mass_0p8,5,2884.6423432275747,554.0128288956187,3170.6130763888045,961.1783682646545,3095.5497656161897,844.0493140368163
group,tv_p95,mass_0p9,5,2775.144026233783,406.1315369308495,3094.221265989415,795.2952449536689,3021.4574704010183,690.0117296328834
group,tv_p95,mass_1p1,5,2936.406689840562,471.88483738043533,3315.8811070049414,915.7242906410431,3190.323141225067,772.8688304892614
group,tv_p95,mass_1p3,5,2847.115839625847,417.9128948628954,3329.3330783377014,869.9357765181808,3148.000614875185,705.6990695103614
group,tv_p95,mass_1p5,5,2806.442184389035,469.3598035763669,3237.4817925455473,977.6493338903258,3097.307850287003,744.1594423970053
group,tv_p95,mass_1p7,5,2793.4512103419725,403.1664688668325,3110.6958416991292,757.4193764101418,3060.478551764677,689.1693231945411
group,tv_p95,mass_2p0,5,2799.477589309997,385.12442157686223,3054.902829610516,760.5767207522692,3011.4593918178653,678.5205443867152
group,tv_p95,nominal,5,2802.4955136600943,431.42918994490043,3168.064688173536,855.4262287445813,3051.7553366492903,731.4265279538042
group,vanilla,damping_0p5,5,3143.3247275169947,719.4557782878924,3219.1173309300752,1001.6124335306974,3287.411377259855,918.1654525472255
group,vanilla,damping_0p6,5,3151.2765674145417,691.309663695382,3394.0667502923993,884.6715481125004,3344.9100020315045,885.8912503832177
group,vanilla,damping_0p7,5,3160.5673594981613,708.664233126067,3358.3873826102317,1000.4747733511309,3329.736058397682,929.3758407584456
group,vanilla,damping_0p8,5,3159.0106182830423,765.203820016238,3263.5071533133732,941.4864782440585,3295.42946846548,921.1885028660388
group,vanilla,damping_0p9,5,3171.0017779326677,653.765368444068,3322.392702851254,909.1007734582083,3358.6949874320053,876.0760586359773
group,vanilla,damping_1p1,5,3025.9125022696076,754.8777561906397,3087.5850689383506,1085.8918141581614,3145.387999099835,1026.848653572694
group,vanilla,damping_1p3,5,3106.4064242665704,619.210944852857,3365.849274692504,916.454848997898,3356.575730460655,877.4099384590485
group,vanilla,damping_1p5,5,3045.95313490973,664.4771317962253,3326.114625288724,979.7672034805412,3245.4288545565296,938.6830549631786
group,vanilla,damping_1p7,5,3186.11028522933,670.9986837949274,3368.790832137479,921.8041896311071,3367.0137596072746,868.4443015272052
group,vanilla,damping_2p0,5,3129.2186680218474,687.1763241032401,3333.0716503611247,951.3363582367297,3321.892014114214,899.2979542887484
group,vanilla,friction_0p5,5,1293.4575623041917,561.9471270781603,1117.4817310968053,591.3902662212536,1155.7211646834319,569.6436654307498
group,vanilla,friction_0p6,5,1808.508584263623,597.2201014270124,1692.731634745173,676.5592752934118,1697.7542270192466,649.8345060364666
group,vanilla,friction_0p7,5,2220.622036964379,537.7386563396162,2082.846232231385,677.5870494282641,2134.578767482817,657.8912806789841
group,vanilla,friction_0p8,5,2561.64563533403,578.2667184399018,2633.1019645876604,892.4063456321136,2626.5874625222773,786.0354186654872
group,vanilla,friction_0p9,5,2935.442387250708,532.138485800374,3185.032469681036,893.530764088117,3109.652980780662,756.9164434170658
group,vanilla,friction_1p1,5,3299.2410756165455,777.334683482718,3380.1036271428966,956.3533017086677,3405.2311656449397,935.0695829842273
group,vanilla,friction_1p3,5,2334.686441468394,713.1618637319709,2274.285298128468,931.3849445553187,2288.396624859301,896.3521526709043
group,vanilla,friction_1p5,5,1623.4450448809093,598.1448297362687,1524.171923054489,607.8093937666412,1553.5897963700859,618.7177237555732
group,vanilla,friction_1p7,5,1058.1301713644903,353.95714956132497,1011.2048505335333,315.097488908385,1020.6809767787283,325.92045730629394
group,vanilla,friction_2p0,5,550.6543386748234,206.86344898303008,512.3183449234651,149.95525105610324,514.1830238838809,157.3854971661176
group,vanilla,mass_0p5,5,3172.3463845100696,704.8427480370217,3288.4259528769517,927.9479629142877,3316.6607725952294,899.7024126828464
group,vanilla,mass_0p6,5,3139.271032091526,700.518892501939,3283.8956756123926,921.4703424843236,3314.7623187403833,889.5501079804228
group,vanilla,mass_0p7,5,3110.0632799757,666.4190271252162,3369.8389000822244,979.916986727099,3308.5380392351603,934.3834300825434
group,vanilla,mass_0p8,5,3113.58581287003,719.3489437194861,3384.073549538225,931.4248687060137,3295.515553716684,885.6145230308047
group,vanilla,mass_0p9,5,3186.850924254844,690.289819443002,3297.615012643386,899.1283321031003,3332.3909822886126,840.9645997794609
group,vanilla,mass_1p1,5,3160.924008618851,696.0680264372071,3295.2137519054204,925.2209024370065,3316.8683560985155,894.4500236243849
group,vanilla,mass_1p3,5,3099.667360761829,651.4483393449983,3359.700083461278,918.279903527821,3359.8380613684494,889.674420212525
group,vanilla,mass_1p5,5,3145.760020588895,726.2858641932163,3283.9710379720623,977.6652380948725,3286.470183540822,917.3085136864538
group,vanilla,mass_1p7,5,3112.7003952664368,689.4613917985947,3314.4891399005114,928.7986727051529,3307.7280970706793,909.4404707380527
group,vanilla,mass_2p0,5,3170.649211021272,609.1503982495578,3371.1841430857976,872.6122743043524,3398.8833330477414,819.5656324518098
group,vanilla,nominal,5,3191.5747727932785,697.8540580541764,3374.2344931584544,901.2230075660055,3371.2719600090422,864.3605413443429
drop,tv_p95,nominal->mass_0p5,5,-145.55491985000344,160.4751943827683,-265.98779926682676,386.5613203069513,-0.054937812538367825,0.054162197221340726
drop,vanilla,nominal->mass_0p5,5,19.228388283209277,81.06273168126827,85.80854028150233,141.75471723004884,0.0061673877769373164,0.026244807385773103
gain,vanilla_vs_tv_p95,nominal->mass_0p5,5,164.78330813321273,101.49172547604657,351.79633954832906,328.00157431465385,162.04925814872544,125.29085458196937
drop,tv_p95,nominal->mass_0p6,5,5.2656691907392545,114.4800547709319,87.94494799163927,124.81345497557616,0.0049219967125376535,0.038397304057064284
drop,vanilla,nominal->mass_0p6,5,52.30374070175194,79.46736114285177,90.33881754606173,182.331102968792,0.01641825548948885,0.02730064570357932
gain,vanilla_vs_tv_p95,nominal->mass_0p6,5,47.03807151101269,153.5815317142428,2.393869554422463,247.90649893934813,16.968855893153812,132.35756848265905
drop,tv_p95,nominal->mass_0p7,5,-115.25809031530862,203.86035981342124,-146.7642924144297,397.7555802694877,-0.03812203660802564,0.06571178484270074
drop,vanilla,nominal->mass_0p7,5,81.51149281757861,168.16125947381028,4.395593076229761,246.2495075104362,0.024147456140663028,0.05437053417930728
gain,vanilla_vs_tv_p95,nominal->mass_0p7,5,196.76958313288725,157.46455290046055,151.15988549065946,437.147342978551,184.16128337570717,193.30385017438797
drop,tv_p95,nominal->mass_0p8,5,-82.14682956748092,146.1846967179842,-2.5483882152687785,187.17798623788687,-0.02309696534258629,0.04744454675047741
drop,vanilla,nominal->mass_0p8,5,77.98895992324788,130.37618800568728,-9.839056379770408,149.9570340812531,0.02571522433691027,0.04354871441211456
gain,vanilla_vs_tv_p95,nominal->mass_0p8,5,160.1357894907288,157.5123202876833,-7.29066816450163,227.2293114351306,178.41662037242259,172.44802407177096
drop,tv_p95,nominal->mass_0p9,5,27.351487426310815,159.9158070965026,73.84342218412107,278.8094127179306,0.005990494287250947,0.05618326603250295
drop,vanilla,nominal->mass_0p9,5,4.7238485384346856,95.16371802885325,76.61948051506889,204.0494666573132,-0.0009132634782467487,0.03801546259942691
gain,vanilla_vs_tv_p95,nominal->mass_0p9,5,-22.627638887876127,129.83477389225553,2.7760583309478077,340.75872090584744,4.864898686544014,68.19521243103016
drop,tv_p95,nominal->mass_1p1,5,-133.91117618046763,135.57392177279212,-147.81641883140514,330.5397916783035,-0.04842207524526439,0.0468027770685673
