model_label,axis,factor,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95,seed_iqm_of_mean_return
a1e9,actuator_bias,0.5,actuator_bias_0p5,5,2907.0907801709386,623.8569120356143,3097.5545028529295,1053.564834519484,3069.5539830380962,991.1521644345887,2980.703699926123
a1e9,actuator_bias,0.6,actuator_bias_0p6,5,2816.232449464682,670.7112409533174,3194.1272080307854,1042.5251460917593,3044.7467976425746,959.166545302934,2785.217731531216
a1e9,actuator_bias,0.7,actuator_bias_0p7,5,2755.6715180853803,476.7276405558569,3105.502218848852,808.5532738727741,2937.6044504297784,657.2154145894359,2753.0961405507537
a1e9,actuator_bias,0.8,actuator_bias_0p8,5,3050.138281541712,735.7966795062762,3330.900098570579,956.4292320958001,3255.6757209077746,875.2989496078449,3038.36917974211
a1e9,actuator_bias,0.9,actuator_bias_0p9,5,2744.9588650015803,571.1813763336093,2716.6122712642637,842.4859987564541,2790.720600434118,713.4113696830859,2637.9505472554247
a1e9,actuator_bias,1.0,actuator_bias_1,5,2599.8268474232746,452.74430774415487,2744.570442429093,849.644259083676,2690.840383372968,665.9361451482616,2580.219270481478
a1e9,actuator_bias,1.1,actuator_bias_1p1,5,2578.358195215603,508.5201515523206,2874.9580672697693,1071.706919283288,2671.399320443748,814.04602925699,2631.1868964935106
a1e9,actuator_bias,1.3,actuator_bias_1p3,5,2762.8489715992323,524.059326511012,3251.207089719577,931.9574734338188,2986.000845762469,749.3063999719182,2862.951047640334
a1e9,actuator_bias,1.5,actuator_bias_1p5,5,2731.135878688746,576.1934111557357,2915.024681142641,1062.9508969342112,2907.6875277708823,896.0812984608597,2691.698974072083
a1e9,actuator_bias,1.7,actuator_bias_1p7,5,2687.8625190199878,517.0072668099385,3062.20848778334,989.4713054863173,2832.8450861457413,791.9417599931445,2733.5490088738716
a1e9,actuator_bias,2.0,actuator_bias_2,5,2821.5563220615127,525.7812421577323,3089.300897178584,851.9155155625409,2972.035631014255,748.4118926949518,2773.8019475542333
a1e9,actuator_gain,0.5,actuator_gain_0p5,5,3039.422399435375,539.2622494188176,3381.1726994493465,919.580752369426,3263.116453385171,804.8512119744091,3030.6826939294065
a1e9,actuator_gain,0.6,actuator_gain_0p6,5,2931.94360595103,593.4065286724906,3067.592948383796,809.6029009802064,3095.107090678231,737.85893368034,2834.169009697038
a1e9,actuator_gain,0.7,actuator_gain_0p7,5,2890.751729757164,483.50511080762067,3138.3642661553904,948.111394852874,3007.763027133381,707.5245132388402,2897.2840657717265
a1e9,actuator_gain,0.8,actuator_gain_0p8,5,2685.344747667459,543.4501801505287,3039.2421730781753,1113.444682195718,2820.9472748775725,829.2408378764612,2677.600867597833
a1e9,actuator_gain,0.9,actuator_gain_0p9,5,3002.3068752602426,525.24513134775,3486.7056853177223,851.1802424415705,3348.554790065123,783.7109035846809,3071.0917274610597
a1e9,actuator_gain,1.0,actuator_gain_1,5,2657.550860777106,532.6953277871844,3031.3447439696547,1075.1691580484367,2830.1137705010296,784.8952552054681,2724.8831827845
a1e9,actuator_gain,1.1,actuator_gain_1p1,5,2962.6365404310054,640.2294460761365,3059.9554117774087,874.5927568124818,3076.3527004365606,834.5297013686555,2835.823259485856
a1e9,actuator_gain,1.3,actuator_gain_1p3,5,2886.3616364178197,592.8388915042797,3153.505355029885,1085.1478422712942,3099.558219161398,961.4165637398012,2908.917989361011
a1e9,actuator_gain,1.5,actuator_gain_1p5,5,2660.754965969523,449.40300367588503,2941.67582459684,885.244108617329,2843.324336290847,700.1239987540994,2637.9892461748827
a1e9,actuator_gain,1.7,actuator_gain_1p7,5,2893.9771572756836,601.6747265709727,3189.3679586315707,1046.317958271202,3075.03151334242,846.8062642124155,3050.2964027593093
a1e9,actuator_gain,2.0,actuator_gain_2,5,2819.247659941217,396.2925847022328,3185.1666923011485,747.2161163833189,3017.9534492172193,623.0260814915281,2887.9044503520367
a1e9,damping,0.5,damping_0p5,5,2926.398308453404,341.5422591831656,3441.8072295250176,788.9931624074072,3205.193140671642,556.7746252322071,2894.2646013736353
a1e9,damping,0.6,damping_0p6,5,2734.211329914495,451.8301513541932,2769.3194249238377,817.2884068784184,2786.787033258649,654.3026359412976,2776.506842212155
a1e9,damping,0.7,damping_0p7,5,2705.676692966834,597.8144875267586,2749.9142275909276,766.5163143501339,2798.4878288957716,738.1124462080904,2722.4759957407628
a1e9,damping,0.8,damping_0p8,5,2624.5746939795,546.6131920482644,2830.3863850100583,979.7209978053339,2735.9368210993584,788.9478508845465,2638.5514911086298
a1e9,damping,0.9,damping_0p9,5,2635.7786734449555,494.5441668984061,2644.1078212280654,918.3950881453939,2637.090218020894,682.0258315052164,2516.206327422425
a1e9,damping,1.0,damping_1,5,2812.808033503269,466.03058657733135,3207.465220650858,969.2847255466039,3060.5719631346687,707.0136859867944,2887.4022093360995
a1e9,damping,1.1,damping_1p1,5,2902.4478180580963,603.093308786238,3162.577229860483,1148.2020093335097,3064.0329341545976,979.5731299437347,2929.8066071823027
