env_id,axis,model_label,n_shifted_rows,nominal_retention,reliability_auc,return_cvar10,return_cvar20,return_q10,return_min,catastrophe_prob_t0p25,catastrophe_prob_t0p5,catastrophe_prob_t0p75
Walker2d-v5,foot_left_actuator_gain,tvc300,450,0.8967139398008463,0.5358712269976981,0.05953162742843161,0.0746328563444684,0.07607830312993984,0.03518579553898443,0.34444444444444444,0.4222222222222222,0.5622222222222222
Walker2d-v5,foot_left_actuator_gain,tvc400,450,1.0186368106432173,0.6022955148616282,0.061354978523150826,0.07586973441196224,0.07453990260131482,0.041181373524104774,0.3244444444444444,0.41555555555555557,0.5
Walker2d-v5,foot_left_actuator_gain,tvc500,450,0.9661925585925543,0.5740568301577254,0.06887860031759929,0.08746698110019611,0.08889814642117623,0.03863396922048515,0.3333333333333333,0.4311111111111111,0.56
Walker2d-v5,foot_left_actuator_gain,vanilla,450,1.0,0.6154863790159203,0.06610563342456059,0.08265448754912418,0.08223245653625323,0.03853412392366742,0.31333333333333335,0.39111111111111113,0.46444444444444444
Walker2d-v5,foot_left_damping,tvc100,450,0.13169526454027786,0.13840390968700383,0.10142295502981305,0.1080666260063505,0.10923637463991316,0.09191122929023525,0.9977777777777778,1.0,1.0
Walker2d-v5,foot_left_damping,tvc150,450,0.1802685575617509,0.19153283952196237,0.12335511499803077,0.1281444218942157,0.12916439453822864,0.10932923690078764,0.8755555555555555,1.0,1.0
Walker2d-v5,foot_left_damping,tvc200,450,0.3469245851766454,0.3534279515465695,0.16679484820171103,0.18534425835564747,0.18457298213202702,0.14557453990792046,0.2733333333333333,0.8311111111111111,0.9977777777777778
Walker2d-v5,foot_left_damping,tvc225,450,0.40728188371851226,0.46868757657055243,0.21486516995781552,0.23754265121563548,0.2341420873552918,0.19198710720040277,0.12666666666666668,0.5844444444444444,0.9
Walker2d-v5,foot_left_damping,tvc250,450,0.7807844753420274,0.6961205014092733,0.29341358723482974,0.36233662547697904,0.3598266082745595,0.22552694485420882,0.024444444444444446,0.21555555555555556,0.4911111111111111
Walker2d-v5,foot_left_damping,tvc275,450,0.8332461449650947,0.7784628431808573,0.32303825022792454,0.4536493989510957,0.492424008453611,0.2317914123318283,0.03111111111111111,0.1111111111111111,0.33555555555555555
Walker2d-v5,foot_left_damping,tvc300,450,0.8738632791024239,0.8787617870587302,0.7400207234601786,0.7653144446357483,0.7707429198091631,0.6531411464754547,0.0,0.0,0.051111111111111114
Walker2d-v5,foot_left_damping,tvc400,450,1.0160505274435208,0.9436365295161393,0.6048163278353892,0.7476769167578433,0.8474468546981447,0.1871677025921191,0.03333333333333333,0.03333333333333333,0.044444444444444446
Walker2d-v5,foot_left_damping,tvc500,450,0.965353841025565,0.8902631641628614,0.39539367093850647,0.5983242037680102,0.7384152027129075,0.1871677025921191,0.03777777777777778,0.06666666666666667,0.12444444444444444
Walker2d-v5,foot_left_damping,vanilla,450,1.0,0.9419940697348018,0.6110251504324772,0.7573573223987645,0.8846859416350314,0.1871677025921191,0.03333333333333333,0.03333333333333333,0.04888888888888889
Walker2d-v5,foot_left_friction,tvc100,450,0.1319231096708447,0.12936945314269643,0.0978848012353399,0.10141214015685705,0.1022439116537906,0.07886903278945713,1.0,1.0,1.0
Walker2d-v5,foot_left_friction,tvc150,450,0.18051351058887538,0.17005783945639116,0.10105582037478415,0.11155310926844489,0.11688151281319505,0.07551873340801213,0.9133333333333333,1.0,1.0
Walker2d-v5,foot_left_friction,tvc200,450,0.3473959942147624,0.3054843456474604,0.13267307929569744,0.15219940735824258,0.15917626659991327,0.06495908554109302,0.41555555555555557,0.8955555555555555,0.9977777777777778
Walker2d-v5,foot_left_friction,tvc225,450,0.4211559487692831,0.4127437527615789,0.1502725940614835,0.18054005219077982,0.18767663764689707,0.060495083718532405,0.27555555555555555,0.6666666666666666,0.9422222222222222
Walker2d-v5,foot_left_friction,tvc250,450,0.7631501902218493,0.6193989837685377,0.2023684888734343,0.270639330695425,0.29921007812887984,0.06648322977656108,0.07111111111111111,0.30666666666666664,0.64
Walker2d-v5,foot_left_friction,tvc275,450,0.833337986059868,0.683163092839264,0.14989012063533064,0.24245424306257687,0.20811914269693074,0.07099058974976476,0.12222222222222222,0.23333333333333334,0.4622222222222222
Walker2d-v5,foot_left_friction,tvc300,450,0.8971529518000678,0.795568146532008,0.30008663113378375,0.48981485900799454,0.5816227260413053,0.06143193212852345,0.051111111111111114,0.07777777777777778,0.20444444444444446
Walker2d-v5,foot_left_friction,tvc400,450,1.0174311600717232,0.8625257523356413,0.20373414629064454,0.45477774314899305,0.3721691381628372,0.07141942759840601,0.06666666666666667,0.10888888888888888,0.15333333333333332
Walker2d-v5,foot_left_friction,tvc500,450,0.9666655858401008,0.8113672541275064,0.1675523027936976,0.330923783477183,0.25405660483542475,0.06354924095406744,0.09777777777777778,0.14222222222222222,0.24
Walker2d-v5,foot_left_friction,vanilla,450,1.0,0.8582927133960732,0.22510432798209112,0.45915771866782523,0.505499206246036,0.06354924095406744,0.07111111111111111,0.1,0.16444444444444445
Walker2d-v5,foot_left_mass,tvc100,420,0.1318096838621525,0.1276178261304279,0.07484160495278336,0.08805290890074892,0.09431298602000698,0.03061406698391422,1.0,1.0,1.0
Walker2d-v5,foot_left_mass,tvc150,420,0.18042517827384358,0.18817530391809065,0.11432978462409325,0.12258411654247309,0.1259457682633897,0.06634610199289863,0.8476190476190476,1.0,1.0
Walker2d-v5,foot_left_mass,tvc200,420,0.3472259997788797,0.3406534179420489,0.15483067212028306,0.17480451245492942,0.18177344746436197,0.09319359925849978,0.32142857142857145,0.85,0.9904761904761905
Walker2d-v5,foot_left_mass,tvc225,420,0.4209498607051662,0.42949855220699323,0.175518383641254,0.20255744541490994,0.20508952006234615,0.09538614745499921,0.21428571428571427,0.6357142857142857,0.9261904761904762
Walker2d-v5,foot_left_mass,tvc250,420,0.7627767510105717,0.637287264837747,0.24198579927194253,0.29573387142981006,0.29260474544459464,0.1634692938041943,0.05238095238095238,0.2714285714285714,0.6333333333333333
Walker2d-v5,foot_left_mass,tvc275,420,0.8329302012172128,0.7104534825475863,0.2583456019771392,0.33952067008691145,0.3359401070082592,0.12063467923356586,0.04523809523809524,0.19047619047619047,0.4452380952380952
Walker2d-v5,foot_left_mass,tvc300,420,0.8746225079490728,0.8043520197176003,0.46061716752265774,0.5632922826143221,0.6064622098572346,0.23936299679532783,0.002380952380952381,0.05714285714285714,0.2619047619047619
Walker2d-v5,foot_left_mass,tvc400,420,1.0213849290516674,0.8677534730062376,0.3157678548561612,0.49968942389958276,0.5468886965787343,0.16485216819338516,0.0380952380952381,0.0880952380952381,0.17857142857142858
Walker2d-v5,foot_left_mass,tvc500,420,0.9611701240740425,0.8033550410102182,0.24246073766312326,0.3779335934228537,0.33405957491700644,0.16485216819338516,0.047619047619047616,0.14285714285714285,0.25476190476190474
Walker2d-v5,foot_left_mass,vanilla,420,1.0,0.8561737704857653,0.2798048800272527,0.45937719802752836,0.4745019620901933,0.16485216819338516,0.04285714285714286,0.10714285714285714,0.1880952380952381
Walker2d-v5,friction,tvc100,450,0.1318585545378499,0.11615464243242445,0.05634569774544732,0.06848302683496432,0.07351525771621616,0.0468340769500517,1.0,1.0,1.0
Walker2d-v5,friction,tvc150,450,0.18042517827384358,0.1418311890296081,0.047212057212185146,0.056662538305397595,0.05271995146032774,0.037158347012130576,0.9088888888888889,0.9955555555555555,1.0
Walker2d-v5,friction,tvc200,450,0.3472259997788797,0.245282285912487,0.04405511844266163,0.0551809469738074,0.05020835590344325,0.019271848071187855,0.5711111111111111,0.92,1.0
Walker2d-v5,friction,tvc225,450,0.4209498607051662,0.31650453178438037,0.04488260987139164,0.057498635910779035,0.052254601428338675,0.03400726246495828,0.45555555555555555,0.7622222222222222,0.96
Walker2d-v5,friction,tvc250,450,0.7851090489147734,0.48032703214995975,0.043731388640006696,0.05683891704068317,0.05085170554054278,0.033372260723240316,0.30666666666666664,0.5044444444444445,0.74
Walker2d-v5,friction,tvc275,450,0.8329302012172128,0.5225821864085997,0.043722142030153885,0.05719240516310942,0.04998451236987382,0.03482052506744383,0.31555555555555553,0.44666666666666666,0.6244444444444445
Walker2d-v5,friction,tvc300,450,0.8746225079490728,0.6145893323784839,0.04311218044881093,0.06116379010443504,0.05271176236568477,0.02332378450631901,0.24888888888888888,0.31777777777777777,0.44222222222222224
Walker2d-v5,friction,tvc400,450,1.0213849290516674,0.6472299005899235,0.04140191012673492,0.05530956445234947,0.049192003548602044,0.01369370324845095,0.28,0.3466666666666667,0.4222222222222222
Walker2d-v5,friction,tvc500,450,0.9611701240740425,0.590590758651182,0.04260848796741952,0.05522779048258396,0.050557612378791084,0.020337206136672902,0.31555555555555553,0.39555555555555555,0.5133333333333333
Walker2d-v5,friction,vanilla,450,1.0,0.6273299115268165,0.04192946852257134,0.05418531528982071,0.048169421100756636,0.034235643133333896,0.29333333333333333,0.36444444444444446,0.44666666666666666
Walker2d-v5,friction_damping,tvc100,450,0.1319231096708447,0.1166857951587733,0.056510445394568926,0.06854151780538814,0.07272857318604908,0.040297835363770226,1.0,1.0,1.0
Walker2d-v5,friction_damping,tvc150,450,0.1741958712682452,0.1432461483843882,0.04693909115817258,0.056559709581985924,0.05341635042699987,0.03539321668677205,0.9266666666666666,0.9977777777777778,1.0
Walker2d-v5,friction_damping,tvc200,450,0.3473959942147624,0.2445750688018011,0.04366698568269604,0.05492705808040452,0.05005584498747034,0.018088409539778073,0.5733333333333334,0.9177777777777778,1.0
Walker2d-v5,friction_damping,tvc225,450,0.4211559487692831,0.31664223857224283,0.04518651298310412,0.05811611388435422,0.0547045842473499,0.03529914868889754,0.46,0.7777777777777778,0.9666666666666667
Walker2d-v5,friction_damping,tvc250,450,0.7631501902218493,0.4790972712733355,0.04357573536443233,0.05718188408426642,0.05146827091561291,0.028926755704062543,0.3088888888888889,0.5133333333333333,0.7511111111111111
Walker2d-v5,friction_damping,tvc275,450,0.8343783788294451,0.5259890467741339,0.0434414926138621,0.05728029521793538,0.04909891943053836,0.03291837208455968,0.31333333333333335,0.43555555555555553,0.6133333333333333
Walker2d-v5,friction_damping,tvc300,450,0.8750507044549329,0.613254819054014,0.04257972980395332,0.059368433093397885,0.05391876504976497,0.020950170326608834,0.2511111111111111,0.31555555555555553,0.4444444444444444
Walker2d-v5,friction_damping,tvc400,450,1.0174311600717232,0.6493654551653256,0.04181434046018917,0.055372623556314345,0.05011543379655416,0.014870156665832333,0.2688888888888889,0.3511111111111111,0.4288888888888889
Walker2d-v5,friction_damping,tvc500,450,0.9616406924448826,0.5924757394384415,0.0428205649273938,0.055850527571916615,0.049228273062969057,0.02816605182514816,0.3111111111111111,0.4,0.5133333333333333
Walker2d-v5,friction_damping,vanilla,450,1.0,0.6308084256008939,0.042136851849243574,0.05426861892452635,0.048319767064807735,0.03394361222022952,0.28888888888888886,0.36444444444444446,0.45555555555555555
Walker2d-v5,friction_mass,tvc100,420,0.1319231096708447,0.10453152670332927,0.0166781181930129,0.0385190338624233,0.038920257277794516,-0.0001879726137789097,1.0,1.0,1.0
Walker2d-v5,friction_mass,tvc150,420,0.1741958712682452,0.13086480603674136,0.009724820896838451,0.028011793709743927,0.026737377852191505,-0.0042656966986403585,0.9,0.9976190476190476,1.0
Walker2d-v5,friction_mass,tvc200,420,0.3416131015681813,0.22554698353317992,0.011103538378662093,0.02983255274063957,0.027615072550931017,-0.004192539949015081,0.6285714285714286,0.8738095238095238,0.9928571428571429
Walker2d-v5,friction_mass,tvc225,420,0.4078353076303646,0.2667017255790754,0.011850581990421969,0.032139177940707205,0.029716726921465392,-0.005328742517345368,0.5666666666666667,0.8214285714285714,0.9619047619047619
Walker2d-v5,friction_mass,tvc250,420,0.7854934215422888,0.3480170907862886,0.01389475307883548,0.03401164031025307,0.03171693315206239,-0.006507190651686273,0.5071428571428571,0.6571428571428571,0.8761904761904762
Walker2d-v5,friction_mass,tvc275,420,0.8343783788294451,0.37506595611771004,0.011055697462825198,0.03270803916594506,0.02831570262292355,-0.005165997131482915,0.4880952380952381,0.638095238095238,0.8023809523809524
Walker2d-v5,friction_mass,tvc300,420,0.8750507044549329,0.430256589699458,0.01319487274023189,0.0338452775564552,0.0335980356534835,-0.003236031501519776,0.44761904761904764,0.5571428571428572,0.7071428571428572
Walker2d-v5,friction_mass,tvc400,420,1.0174311600717232,0.4591261832376814,0.011470654566410823,0.03304023766041494,0.032222615242077236,-0.00441090774876906,0.4595238095238095,0.5547619047619048,0.6714285714285714
Walker2d-v5,friction_mass,tvc500,420,0.9616406924448826,0.41501917594047144,0.00888242047192475,0.02996170462292461,0.026490281592762028,-0.0045885553406475365,0.5047619047619047,0.5976190476190476,0.7023809523809523
Walker2d-v5,friction_mass,vanilla,420,1.0,0.45100427564483536,0.010381014182340375,0.031491028647738686,0.02430610898350274,-0.00385253049451703,0.4714285714285714,0.55,0.6666666666666666
Walker2d-v5,friction_mass_damping,tvc100,420,0.1318096838621525,0.10360494873239243,0.014575045502915445,0.03651675301145824,0.03414759311422895,-0.0012586359577986632,0.9976190476190476,1.0,1.0
Walker2d-v5,friction_mass_damping,tvc150,420,0.18042517827384358,0.12852860948514314,0.007930254739823724,0.025970486646291296,0.022134538905866127,-0.003997613757721638,0.9095238095238095,1.0,1.0
Walker2d-v5,friction_mass_damping,tvc200,420,0.3472259997788797,0.22164343286497162,0.009879144800233074,0.02969255542423454,0.026503729322915972,-0.004409856899630239,0.6333333333333333,0.8904761904761904,0.9976190476190476
Walker2d-v5,friction_mass_damping,tvc225,420,0.4209498607051662,0.25781131188052897,0.010758800094010972,0.030834564667749524,0.030022071957505406,-0.00484918696591979,0.6023809523809524,0.8261904761904761,0.9642857142857143
Walker2d-v5,friction_mass_damping,tvc250,420,0.7851090489147734,0.3407291064339551,0.010543248181236545,0.0309786198708801,0.027600704729311996,-0.007932526252282069,0.5214285714285715,0.6571428571428571,0.8833333333333333
Walker2d-v5,friction_mass_damping,tvc275,420,0.8339700848819503,0.36500310133776076,0.009207925198447412,0.02891452370230597,0.025738110384998604,-0.005140452678495872,0.5190476190476191,0.6309523809523809,0.8095238095238095
Walker2d-v5,friction_mass_damping,tvc300,420,0.8967139398008463,0.42483522127009593,0.010520938965706196,0.031083192255606264,0.027731346398905,-0.0034805741740534615,0.45714285714285713,0.5738095238095238,0.7071428571428572
Walker2d-v5,friction_mass_damping,tvc400,420,1.0213849290516674,0.45667258153442813,0.007894949298541815,0.02832851398835154,0.02416135931719735,-0.004162084967167932,0.4642857142857143,0.5666666666666667,0.6595238095238095
Walker2d-v5,friction_mass_damping,tvc500,420,0.9611701240740425,0.4103911046268755,0.00843235161676565,0.02849683283961877,0.02198587907843164,-0.004162084967167932,0.5166666666666667,0.6047619047619047,0.7119047619047619
Walker2d-v5,friction_mass_damping,vanilla,420,1.0,0.4476902374291684,0.00959525582102653,0.02973928061932804,0.022945687543117602,-0.004162084967167932,0.47619047619047616,0.5619047619047619,0.6666666666666666
Walker2d-v5,leg_left_actuator_gain,tvc100,450,0.1318585545378499,0.13035286823234726,0.09052290200899217,0.09779185273370972,0.10102904870098038,0.029960942925013216,1.0,1.0,1.0
Walker2d-v5,leg_left_actuator_gain,tvc150,450,0.18042517827384358,0.1647956142841795,0.08727332978539265,0.10075650659383523,0.1034724809476457,0.04487810931970205,0.9266666666666666,0.9977777777777778,1.0
Walker2d-v5,leg_left_actuator_gain,tvc200,450,0.3472259997788797,0.29291244427551344,0.09706976080229916,0.12572665893498056,0.13620389471012367,0.013067001186797255,0.47555555555555556,0.9,0.9977777777777778
Walker2d-v5,leg_left_actuator_gain,tvc225,450,0.4076357378765153,0.38652139875362657,0.11952280547059586,0.15731081247137876,0.16494133358299837,0.0559214754553145,0.30444444444444446,0.7133333333333334,0.94
Walker2d-v5,leg_left_actuator_gain,tvc250,450,0.7627767510105717,0.5438212739021292,0.10221191610777713,0.15348888703927058,0.14863704720740667,0.009694168748382706,0.18888888888888888,0.42,0.7244444444444444
Walker2d-v5,leg_left_actuator_gain,tvc275,450,0.8329302012172128,0.6313439342572156,0.12163181319427557,0.1792017795690563,0.19069188152544544,0.05465544478331053,0.17555555555555555,0.31333333333333335,0.5377777777777778
Walker2d-v5,leg_left_actuator_gain,tvc300,450,0.8967139398008463,0.6990911894593091,0.11363714964949197,0.19429404325937483,0.18228137102450487,0.008297977599732338,0.14,0.2288888888888889,0.35333333333333333
Walker2d-v5,leg_left_actuator_gain,tvc400,450,1.0213849290516674,0.8048977764144388,0.14870675344880674,0.25781477020792243,0.22166195533538943,0.008428178261114628,0.10888888888888888,0.19333333333333333,0.2577777777777778
Walker2d-v5,leg_left_actuator_gain,tvc500,450,0.9645895108411814,0.7435802997165248,0.12568447368960664,0.19781297194553107,0.20642532711701989,-0.002821437234162961,0.14,0.2311111111111111,0.33555555555555555
Walker2d-v5,leg_left_actuator_gain,vanilla,450,1.0,0.8053795949629173,0.16175925375492628,0.28238094702981503,0.23626119221386577,0.020213155412361163,0.1111111111111111,0.17555555555555555,0.26
Walker2d-v5,leg_left_damping,tvc100,450,0.1319231096708447,0.1386544594985247,0.10203197033999452,0.10887442542019184,0.11111825417091085,0.09051233348614178,1.0,1.0,1.0
Walker2d-v5,leg_left_damping,tvc150,450,0.1741958712682452,0.19041483768877096,0.12564379998757047,0.12939796852677773,0.1295836686762366,0.11572423066531053,0.8733333333333333,1.0,1.0
Walker2d-v5,leg_left_damping,tvc200,450,0.3473959942147624,0.3560479234255029,0.16825101671071924,0.18537776289591587,0.18769485571601022,0.15328551638827176,0.2688888888888889,0.7955555555555556,0.9977777777777778
Walker2d-v5,leg_left_damping,tvc225,450,0.4078353076303646,0.4678407155795815,0.2167483076322436,0.24072363354087375,0.24232433322484037,0.18754449087926958,0.11555555555555555,0.5844444444444444,0.9311111111111111
Walker2d-v5,leg_left_damping,tvc250,450,0.7631501902218493,0.6967939959527373,0.2997417389494838,0.3607249147129252,0.381260220844362,0.22625650453040477,0.02,0.21555555555555556,0.4955555555555556
Walker2d-v5,leg_left_damping,tvc275,450,0.8340189806598883,0.7769677785706094,0.3299123909788859,0.45132727230604075,0.4915135300677545,0.23330323568757855,0.03333333333333333,0.10444444444444445,0.35333333333333333
Walker2d-v5,leg_left_damping,tvc300,450,0.8750507044549329,0.8775906826609955,0.74063908432833,0.7676800606045788,0.7741605614320229,0.6527257577437504,0.0,0.0,0.04888888888888889
Walker2d-v5,leg_left_damping,tvc400,450,1.0174311600717232,0.9456051106883375,0.61739860243747,0.7569181301972315,0.8712218431265175,0.19358011371827313,0.03333333333333333,0.03333333333333333,0.04
