axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
bfoot_mass,vanilla,2115.9465295198825,912.5029329974684,0.0,0.0,0,0
bfoot_mass,a2p20,2153.321926037602,1003.8250363103242,-4.805911570483117,7.800068821816658,0,14
bfoot_mass,a2p40,2196.283975080752,945.6178774195184,1.2462751831777497,5.129651383664684,10,14
bfoot_mass,a2p55,2618.719561307735,1218.7145093809565,0.2926335931658449,12.93427995934513,9,14
bfoot_mass,a2p65,2079.0007853890643,970.0851399399164,10.9322928002269,8.52330359523839,10,14
bfoot_mass,a2p70,1584.2339012926489,136.27574119823865,5.872003254657521,6.096114671444468,10,14
bfoot_mass,a2p75,1576.2169946710185,71.39205505828349,10.407038386828946,16.617382406164015,10,14
bfoot_mass,a2p80,2113.9401019220345,1053.0423528985814,37.730810148862666,59.76057952289241,10,14
bfoot_mass,a3p00,1645.0112776461078,115.27799579268245,3.7605011534024864,4.902934394260392,10,14
bfoot_mass,a3p05,1626.9760044877282,55.02034253193784,3.6920174035438422,8.177410529980387,10,14
bfoot_mass,a3p10,1581.481430904751,63.60635542204812,4.498006171807538,5.3638888157269236,10,14
bfoot_mass,a3p20,1602.4823644088124,111.38518448310047,9.884610112360603,7.396985800351528,10,14
bfoot_mass,a3p40,1569.6039693698062,97.62721481760185,0.854329428218989,6.375532779561794,9,14
bfoot_mass,a3p70,1622.7519805606757,111.63193922038386,6.694704685870244,6.238745827694257,10,14
bshin_mass,vanilla,2108.2483735469173,906.6147545503743,0.0,0.0,0,0
bshin_mass,a2p20,2138.8366401381786,996.8591883538988,2.023256732962799,3.7628138263039075,6,14
bshin_mass,a2p40,2190.4208573453516,935.6778001072981,-0.6532294694699106,2.9230665955951745,0,14
bshin_mass,a2p55,2612.24647799061,1216.4578851300369,-1.5148573665361709,7.287692780566686,0,14
bshin_mass,a2p65,2087.328991933503,974.1834996113669,-5.6091787150956085,5.592752823826664,0,14
bshin_mass,a2p70,1585.0315937025593,136.3467446384003,-2.8203050041865354,3.6377250699067427,1,14
bshin_mass,a2p75,1584.5004032000934,64.19274575822061,-5.730635368345095,9.519920658848767,0,14
bshin_mass,a2p80,2170.198322189544,1154.82005747332,-22.87000995486264,37.863121863518266,0,14
bshin_mass,a3p00,1642.3861351539592,119.25757476499622,-1.3723695622878722,2.690116960216904,3,14
bshin_mass,a3p05,1624.0758515193259,68.34534782479125,-1.2138060728850015,4.561586818385599,3,14
bshin_mass,a3p10,1580.093679717164,58.7617820252547,-2.239084629636409,3.702864867737234,1,14
bshin_mass,a3p20,1609.657416582136,112.69443803640257,-5.399130660327455,4.455311415750151,0,14
bshin_mass,a3p40,1562.9990882263428,100.32535806797631,-0.7326602000734251,4.239048009178837,1,14
bshin_mass,a3p70,1624.596575774159,106.27137003791323,-3.2692094767639674,3.861112904690284,1,14
bthigh_mass,vanilla,2115.9465295198825,912.5029329974684,0.0,0.0,0,0
bthigh_mass,a2p20,2153.321926037602,1003.8250363103242,-4.805911570483117,7.800068821816658,0,14
bthigh_mass,a2p40,2196.283975080752,945.6178774195184,1.2462751831777497,5.129651383664684,10,14
bthigh_mass,a2p55,2618.719561307735,1218.7145093809565,0.2926335931658449,12.93427995934513,9,14
bthigh_mass,a2p65,2079.0007853890643,970.0851399399164,10.9322928002269,8.52330359523839,10,14
bthigh_mass,a2p70,1584.2339012926489,136.27574119823865,5.872003254657521,6.096114671444468,10,14
bthigh_mass,a2p75,1576.2169946710185,71.39205505828349,9.554782811048666,15.277666187152063,10,14
bthigh_mass,a2p80,2113.9401019220345,1053.0423528985814,37.730810148862666,59.76057952289241,10,14
bthigh_mass,a3p00,1645.0112776461078,115.27799579268245,3.7605011534024864,4.902934394260392,10,14
bthigh_mass,a3p05,1626.9760044877282,55.02034253193784,3.6920174035438422,8.177410529980387,10,14
bthigh_mass,a3p10,1581.481430904751,63.60635542204812,4.498006171807538,5.3638888157269236,10,14
bthigh_mass,a3p20,1602.4823644088124,111.38518448310047,9.884610112360603,7.396985800351528,10,14
bthigh_mass,a3p40,1569.6039693698062,97.62721481760185,0.854329428218989,6.375532779561794,9,14
bthigh_mass,a3p70,1622.7519805606757,111.63193922038386,6.694704685870244,6.238745827694257,10,14
ffoot_mass,vanilla,2108.2483735469173,906.6147545503743,0.0,0.0,0,0
ffoot_mass,a2p20,2138.8366401381786,996.8591883538988,2.023256732962799,3.7628138263039075,6,14
ffoot_mass,a2p40,2190.4208573453516,935.6778001072981,-0.6532294694699106,2.9230665955951745,0,14
ffoot_mass,a2p55,2612.24647799061,1216.4578851300369,-1.514857366536171,7.397702882288672,1,14
ffoot_mass,a2p65,2087.328991933503,974.1834996113669,-5.6091787150956085,5.592752823826664,0,14
ffoot_mass,a2p70,1585.0315937025593,136.3467446384003,-2.8203050041865354,3.5008583549072556,0,14
ffoot_mass,a2p75,1584.5004032000934,64.19274575822061,-5.730635368345095,9.519920658848767,0,14
ffoot_mass,a2p80,2170.198322189544,1154.82005747332,-22.87000995486264,37.863121863518266,0,14
ffoot_mass,a3p00,1642.3861351539592,119.25757476499622,-1.3723695622878722,2.690116960216904,3,14
ffoot_mass,a3p05,1624.0758515193259,68.34534782479125,-1.2138060728850015,4.561586818385599,3,14
ffoot_mass,a3p10,1580.093679717164,58.7617820252547,-2.239084629636409,3.702864867737234,1,14
ffoot_mass,a3p20,1609.657416582136,112.69443803640257,-5.399130660327455,4.455311415750151,0,14
ffoot_mass,a3p40,1562.9990882263428,100.32535806797631,-0.7326602000734249,4.37139557285796,3,14
ffoot_mass,a3p70,1624.596575774159,106.27137003791323,-3.2692094767639674,3.861112904690284,1,14
friction_mass,vanilla,2115.9465295198825,912.5029329974684,0.0,0.0,0,0
friction_mass,a2p20,2153.321926037602,1003.8250363103242,11.780053722376824,773.8974261653838,4,14
friction_mass,a2p40,2196.283975080752,945.6178774195184,-69.7365838117307,363.4425593462785,3,14
friction_mass,a2p55,2618.719561307735,1218.7145093809565,-350.64146536654647,512.172809077671,5,14
friction_mass,a2p65,2079.0007853890643,970.0851399399164,191.01156994656762,320.28630539442935,8,14
friction_mass,a2p70,1584.2339012926489,136.27574119823865,270.5033886139828,495.9784068918411,12,14
friction_mass,a2p75,1576.2169946710185,71.39205505828349,189.29652556605362,559.1109182967712,12,14
friction_mass,a2p80,2113.9401019220345,1053.0423528985814,-100.22767710000859,875.8704284323676,6,14
friction_mass,a3p00,1645.0112776461078,115.27799579268245,309.36042910267804,668.5270512693287,10,14
friction_mass,a3p05,1626.9760044877282,55.02034253193784,251.45480956866498,611.3058355298347,8,14
friction_mass,a3p10,1581.481430904751,63.60635542204812,317.80688362663324,620.1397559715454,10,14
friction_mass,a3p20,1602.4823644088124,111.38518448310047,269.24427130773876,679.7585982592984,10,14
friction_mass,a3p40,1569.6039693698062,97.62721481760185,173.98151030030274,782.4056915230151,9,14
friction_mass,a3p70,1622.7519805606757,111.63193922038386,320.529222310658,613.0285323110619,11,14
friction_mass_damping,vanilla,2108.2483735469173,906.6147545503743,0.0,0.0,0,0
friction_mass_damping,a2p20,2138.8366401381786,996.8591883538988,49.021247168479434,1418.5877114687773,6,14
friction_mass_damping,a2p40,2190.4208573453516,935.6778001072981,-133.86246972808755,417.501312653828,7,14
friction_mass_damping,a2p55,2612.24647799061,1216.4578851300369,-436.4658389846176,939.5623827376855,3,14
friction_mass_damping,a2p65,2087.328991933503,974.1834996113669,12.783955467601773,387.9195995284401,10,14
friction_mass_damping,a2p70,1585.0315937025593,136.3467446384003,873.5823061439909,1834.5431874782591,14,14
friction_mass_damping,a2p75,1584.5004032000934,64.19274575822061,648.1122612737082,1575.7422844485864,13,14
friction_mass_damping,a2p80,2170.198322189544,1154.82005747332,320.9254349771726,2107.143540091961,7,14
friction_mass_damping,a3p00,1642.3861351539592,119.25757476499622,359.82914372217834,1085.9292885081402,12,14
friction_mass_damping,a3p05,1624.0758515193259,68.34534782479125,208.98191116892693,1012.646316259932,11,14
friction_mass_damping,a3p10,1580.093679717164,58.7617820252547,237.9580593207572,980.9195697686536,12,14
friction_mass_damping,a3p20,1609.657416582136,112.69443803640257,337.87616427862724,986.2491165730596,12,14
friction_mass_damping,a3p40,1562.9990882263428,100.32535806797631,337.52295505417845,1099.6348369276307,11,14
friction_mass_damping,a3p70,1624.596575774159,106.27137003791323,285.08822905378656,1084.5613183962173,12,14
fshin_mass,vanilla,2115.9465295198825,912.5029329974684,0.0,0.0,0,0
fshin_mass,a2p20,2153.321926037602,1003.8250363103242,-4.805911570483117,7.800068821816658,0,14
fshin_mass,a2p40,2196.283975080752,945.6178774195184,1.2462751831777497,5.129651383664684,10,14
fshin_mass,a2p55,2618.719561307735,1218.7145093809565,0.2926335931658449,12.93427995934513,9,14
fshin_mass,a2p65,2079.0007853890643,970.0851399399164,10.9322928002269,8.52330359523839,10,14
fshin_mass,a2p70,1584.2339012926489,136.27574119823865,5.872003254657521,6.096114671444468,10,14
