baseline_model_label,compare_model_label,axis,factor,scenario_label,n,gain_mean_return_mean,gain_mean_return_ci95,gain_median_return_mean,gain_median_return_ci95,gain_iqm_return_mean,gain_iqm_return_ci95
vanilla,a1e9,friction,0.5,friction_0p5,5,-24.082375864909363,184.4560426862213,16.85332520663701,182.54479981944095,-20.124506365459773,184.7144180243491
vanilla,a1e9,friction,0.6,friction_0p6,5,-63.4825195136104,76.06243505389939,35.75194322040788,154.8459448599053,12.111223103325893,117.72224233709602
vanilla,a1e9,friction,0.7,friction_0p7,5,31.815356261504984,125.34604309932872,73.39796994379549,207.34959629149768,57.29635870712214,166.04792688712973
vanilla,a1e9,friction,0.8,friction_0p8,5,13.396386638235526,92.19563001456834,80.2958560891872,198.14870005274625,54.70791086666331,133.18515486200457
vanilla,a1e9,friction,0.9,friction_0p9,5,36.55773220189167,91.68924920453726,94.5519284031498,218.23073539590945,70.5657084070097,149.44123184732172
vanilla,a1e9,friction,1.0,friction_1,5,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,a1e9,friction,1.1,friction_1p1,5,-43.614026872921706,162.64714042519736,11.308655717194506,81.22927442066876,3.7522400440527237,34.21827595243426
vanilla,a1e9,friction,1.3,friction_1p3,5,52.2625333761966,71.7021715143781,47.19687884291447,175.37364389465887,36.16170950763408,114.6929119356284
vanilla,a1e9,friction,1.5,friction_1p5,5,26.315199547280734,127.64257863336458,117.70161281784135,216.187547984538,66.62145671557296,108.251487042355
vanilla,a1e9,friction,1.7,friction_1p7,5,93.49523685142958,230.26451029722537,103.22483995481124,120.69267590188205,84.38524128561562,69.7578636567377
vanilla,a1e9,friction,2.0,friction_2,5,144.3844653108918,83.83803198557621,109.1763317775461,144.74695274206206,109.26720518464768,95.44129662837065
vanilla,a1e9,gear,0.5,gear_0p5,5,669.466580491421,1002.1421267923292,709.174298185804,1053.326404897896,692.5491126621222,1061.3139827973828
vanilla,a1e9,gear,0.6,gear_0p6,5,585.7905758802071,1004.4065435187368,577.3564247924922,1055.8236679237934,576.1038570802023,1062.4107265076327
vanilla,a1e9,gear,0.7,gear_0p7,5,261.1842842410906,574.171430080299,281.5606804441351,754.0263166239234,275.05079647080964,668.8117756709682
vanilla,a1e9,gear,0.8,gear_0p8,5,239.49828010484939,345.0134798769605,299.0849585431768,403.3048216331703,286.16115453375477,414.503603587801
vanilla,a1e9,gear,0.9,gear_0p9,5,97.02831611859192,186.9133785307557,148.36458175616636,205.47102559368238,134.86883833732085,211.71023852634184
vanilla,a1e9,gear,1.0,gear_1,5,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,a1e9,gear,1.1,gear_1p1,5,-16.31427430460917,261.4632503267796,-174.77004698173886,211.26922628124626,-124.69638957581851,253.09616605960733
vanilla,a1e9,gear,1.3,gear_1p3,5,477.84202537316804,844.7109419783094,566.4927185322898,1054.7213273502919,562.4834975505615,1066.2046227041046
vanilla,a1e9,gear,1.5,gear_1p5,5,611.7680774222141,1047.1260475012057,716.2679950151021,1250.2798209720595,719.7306886285202,1261.2626725054095
vanilla,a1e9,gear,1.7,gear_1p7,5,691.4915795544402,1036.6689214256355,878.0934809438892,1221.1694486810215,797.0506689791575,1167.921463106889
vanilla,a1e9,gear,2.0,gear_2,5,499.5223445038499,1032.7385527446995,584.0251891088274,1123.6544165104447,546.8071264985053,1102.7209002232473
vanilla,a1e9,gravity,0.5,gravity_0p5,5,-85.45237370948708,330.60173382031684,-91.56912580908002,247.14107580503628,-97.82904988420846,298.19340314695205
vanilla,a1e9,gravity,0.6,gravity_0p6,5,-65.49749341872999,151.8356171517372,-107.70568002280592,139.45760986249257,-111.27878220191822,178.53896403602002
vanilla,a1e9,gravity,0.7,gravity_0p7,5,-27.589493717391157,78.04282235583807,-34.41047198179499,104.44308000644243,-54.85782498260828,129.9428488042849
