axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
bfoot_mass,vanilla,1341.6461339456491,0.0,0.0,0.0,0,0
bfoot_mass,a2p20,1383.0251045409386,0.0,nan,nan,0,0
bfoot_mass,a2p40,1441.5232020491553,0.0,nan,nan,0,0
bfoot_mass,a2p55,1378.8589818133482,0.0,-95.28617440138315,0.0,1,14
bfoot_mass,a2p65,1452.6950996115484,0.0,nan,nan,0,0
bfoot_mass,a2p70,1569.2646830686922,0.0,-82.62871151352088,0.0,1,14
bfoot_mass,a2p75,1368.3324036118004,0.0,nan,nan,0,0
bfoot_mass,a2p80,1352.1605527524353,0.0,-112.71271816741408,0.0,1,14
bfoot_mass,a3p00,1344.3671783987409,0.0,nan,nan,0,0
bfoot_mass,a3p05,1379.1373887365892,0.0,nan,nan,0,0
bfoot_mass,a3p10,1464.3826416172626,0.0,-57.814766155462216,0.0,2,14
bfoot_mass,a3p20,1515.810059840065,0.0,nan,nan,0,0
bfoot_mass,a3p40,1558.010634318376,0.0,-65.51446774580202,0.0,2,14
bfoot_mass,a3p70,1375.3032615220645,0.0,nan,nan,0,0
bshin_mass,vanilla,1432.7374908170416,0.0,0.0,0.0,0,0
bshin_mass,a2p20,1380.0405731146602,0.0,nan,nan,0,0
bshin_mass,a2p40,1456.2300392144339,0.0,nan,nan,0,0
bshin_mass,a2p55,1372.1944807105142,0.0,6.296462314731635,0.0,11,14
bshin_mass,a2p65,1452.9671145149612,0.0,nan,nan,0,0
bshin_mass,a2p70,1561.0575056542943,0.0,9.903515374811898,0.0,6,14
bshin_mass,a2p75,1357.0779331189256,0.0,nan,nan,0,0
bshin_mass,a2p80,1253.7380452363564,0.0,74.08737033682642,0.0,14,14
bshin_mass,a3p00,1352.7482039147326,0.0,nan,nan,0,0
bshin_mass,a3p05,1374.6692235775404,0.0,nan,nan,0,0
bshin_mass,a3p10,1463.0838245762175,0.0,36.59562148223641,0.0,13,14
bshin_mass,a3p20,1541.7367287900006,0.0,nan,nan,0,0
bshin_mass,a3p40,1567.9784604999932,0.0,11.286514712154924,0.0,7,14
bshin_mass,a3p70,1379.8076941725365,0.0,nan,nan,0,0
bthigh_mass,vanilla,1448.8619707166474,0.0,0.0,0.0,0,0
bthigh_mass,a2p20,1400.9043701026008,0.0,nan,nan,0,0
bthigh_mass,a2p40,1449.2572103359046,0.0,nan,nan,0,0
bthigh_mass,a2p55,1384.4984158979448,0.0,-13.886592084310466,0.0,6,14
bthigh_mass,a2p65,1460.4364329403656,0.0,nan,nan,0,0
bthigh_mass,a2p70,1542.509688736577,0.0,53.2278634490877,0.0,14,14
bthigh_mass,a2p75,1361.188595892498,0.0,nan,nan,0,0
bthigh_mass,a2p80,1351.809745496274,0.0,-37.688555489475284,0.0,7,14
bthigh_mass,a3p00,1372.5235166352911,0.0,nan,nan,0,0
bthigh_mass,a3p05,1382.553603812466,0.0,nan,nan,0,0
bthigh_mass,a3p10,1486.6159700021021,0.0,29.330071285391586,0.0,12,14
bthigh_mass,a3p20,1540.6757865543204,0.0,nan,nan,0,0
bthigh_mass,a3p40,1545.0331486134678,0.0,51.72702720597798,0.0,14,14
bthigh_mass,a3p70,1392.7799861945716,0.0,nan,nan,0,0
ffoot_mass,vanilla,1442.891067732256,0.0,0.0,0.0,0,0
ffoot_mass,a2p20,1376.939801428111,0.0,nan,nan,0,0
ffoot_mass,a2p40,1456.7754102938225,0.0,nan,nan,0,0
ffoot_mass,a2p55,1384.6150137356751,0.0,-27.498411624616388,0.0,4,14
ffoot_mass,a2p65,1459.6414347807874,0.0,nan,nan,0,0
ffoot_mass,a2p70,1548.8467119374693,0.0,45.99376226554269,0.0,14,14
ffoot_mass,a2p75,1377.4138973995807,0.0,nan,nan,0,0
ffoot_mass,a2p80,1364.490105964741,0.0,-45.9412629040677,0.0,2,14
ffoot_mass,a3p00,1363.3529362680808,0.0,nan,nan,0,0
ffoot_mass,a3p05,1378.1647236111125,0.0,nan,nan,0,0
ffoot_mass,a3p10,1461.6665631381093,0.0,44.43118271722254,0.0,12,14
ffoot_mass,a3p20,1510.329304389602,0.0,nan,nan,0,0
ffoot_mass,a3p40,1561.6020587159762,0.0,36.31238131995172,0.0,12,14
ffoot_mass,a3p70,1373.674528343812,0.0,nan,nan,0,0
friction_mass,vanilla,1356.8932714240389,0.0,0.0,0.0,0,0
friction_mass,a2p20,1370.76330018282,0.0,nan,nan,0,0
friction_mass,a2p40,1457.1550672661106,0.0,nan,nan,0,0
friction_mass,a2p55,1277.0328541241306,0.0,-97.2256147473146,0.0,6,14
friction_mass,a2p65,1460.5422824489274,0.0,nan,nan,0,0
friction_mass,a2p70,1554.8015404043263,0.0,-39.94088121364844,0.0,7,14
friction_mass,a2p75,1339.1390674567695,0.0,nan,nan,0,0
friction_mass,a2p80,1271.0165601258009,0.0,-245.30201326320886,0.0,3,14
friction_mass,a3p00,1355.3830754783644,0.0,nan,nan,0,0
friction_mass,a3p05,1373.3603745293728,0.0,nan,nan,0,0
friction_mass,a3p10,1480.8652744711403,0.0,-5.453001961079467,0.0,4,14
friction_mass,a3p20,1545.9785560519824,0.0,nan,nan,0,0
friction_mass,a3p40,1577.7724978970448,0.0,-176.54759881394824,0.0,4,14
friction_mass,a3p70,1378.3678560022088,0.0,nan,nan,0,0
friction_mass_damping,vanilla,1406.8703262311806,0.0,0.0,0.0,0,0
friction_mass_damping,a2p20,1394.2215821777272,0.0,nan,nan,0,0
friction_mass_damping,a2p40,1459.5228903028813,0.0,nan,nan,0,0
friction_mass_damping,a2p55,1376.9596051540934,0.0,-490.9903729090107,0.0,7,14
friction_mass_damping,a2p65,1460.6741638714207,0.0,nan,nan,0,0
friction_mass_damping,a2p70,1569.2765634711338,0.0,-249.51985116486588,0.0,4,14
friction_mass_damping,a2p75,1352.6935269532182,0.0,nan,nan,0,0
friction_mass_damping,a2p80,1261.405606598186,0.0,-270.5135345138908,0.0,8,14
friction_mass_damping,a3p00,1333.7485691861457,0.0,nan,nan,0,0
friction_mass_damping,a3p05,1383.7788460398426,0.0,nan,nan,0,0
friction_mass_damping,a3p10,1479.16537054892,0.0,-60.00590424663343,0.0,9,14
friction_mass_damping,a3p20,1517.6933316922245,0.0,nan,nan,0,0
friction_mass_damping,a3p40,1558.4045116639998,0.0,-261.52795548261224,0.0,6,14
friction_mass_damping,a3p70,1370.8831283369075,0.0,nan,nan,0,0
fshin_mass,vanilla,1435.5533229473363,0.0,0.0,0.0,0,0
fshin_mass,a2p20,1313.1327829798488,0.0,nan,nan,0,0
fshin_mass,a2p40,1444.7806427040418,0.0,nan,nan,0,0
fshin_mass,a2p55,1366.5464059841102,0.0,3.95082809330633,0.0,9,14
fshin_mass,a2p65,1464.3929998334443,0.0,nan,nan,0,0
fshin_mass,a2p70,1552.384769495086,0.0,24.083419316223985,0.0,11,14
fshin_mass,a2p75,1380.5752240974584,0.0,nan,nan,0,0
fshin_mass,a2p80,1362.4113142418794,0.0,-23.420253737433605,0.0,4,14
fshin_mass,a3p00,1330.6282121231438,0.0,nan,nan,0,0
fshin_mass,a3p05,1376.1193988858533,0.0,nan,nan,0,0
fshin_mass,a3p10,1475.7506407556946,0.0,12.99269469541907,0.0,9,14
fshin_mass,a3p20,1520.2367517614416,0.0,nan,nan,0,0
fshin_mass,a3p40,1576.860522080999,0.0,-0.25384013444524306,0.0,4,14
fshin_mass,a3p70,1396.9759629137363,0.0,nan,nan,0,0
fthigh_mass,vanilla,1434.4145812106335,0.0,0.0,0.0,0,0
fthigh_mass,a2p20,1384.7251050347327,0.0,nan,nan,0,0
fthigh_mass,a2p40,1444.6966459832533,0.0,nan,nan,0,0
fthigh_mass,a2p55,1373.046280268753,0.0,-9.062681434522558,0.0,7,14
fthigh_mass,a2p65,1460.5365993354394,0.0,nan,nan,0,0
fthigh_mass,a2p70,1575.3455862268365,0.0,-0.03987100824497247,0.0,3,14
fthigh_mass,a2p75,1380.564693912186,0.0,nan,nan,0,0
fthigh_mass,a2p80,1252.4068697019902,0.0,58.03516900458086,0.0,12,14
fthigh_mass,a3p00,1321.4551230421218,0.0,nan,nan,0,0
fthigh_mass,a3p05,1376.9294517072585,0.0,nan,nan,0,0
fthigh_mass,a3p10,1485.4254756199557,0.0,13.13427159305497,0.0,8,14
fthigh_mass,a3p20,1523.3622807030072,0.0,nan,nan,0,0
fthigh_mass,a3p40,1553.5371096113279,0.0,24.72226511641913,0.0,10,14
fthigh_mass,a3p70,1390.7561458709333,0.0,nan,nan,0,0
mass,vanilla,1342.4916978291556,0.0,0.0,0.0,0,0
mass,a2p20,1390.8542006641628,0.0,nan,nan,0,0
mass,a2p40,1430.7068487691486,0.0,nan,nan,0,0
mass,a2p55,1273.947095023946,0.0,-71.73956419121872,0.0,5,14
mass,a2p65,1469.4985969936993,0.0,nan,nan,0,0
mass,a2p70,1576.6730758592462,0.0,-197.87924688760936,0.0,1,14
mass,a2p75,1371.789959056576,0.0,nan,nan,0,0
mass,a2p80,1261.6140977437603,0.0,-190.94700893646723,0.0,3,14
mass,a3p00,1366.4199644829782,0.0,nan,nan,0,0
mass,a3p05,1373.3342072996652,0.0,nan,nan,0,0
mass,a3p10,1467.8366759967737,0.0,-82.84176042619526,0.0,4,14
mass,a3p20,1538.6724370032812,0.0,nan,nan,0,0
mass,a3p40,1559.624759268929,0.0,-231.02321315643317,0.0,1,14
mass,a3p70,1377.1709934501655,0.0,nan,nan,0,0
mass_damping,vanilla,1435.1947697593282,0.0,0.0,0.0,0,0
mass_damping,a2p20,1381.8758460617541,0.0,nan,nan,0,0
mass_damping,a2p40,1435.5093853550447,0.0,nan,nan,0,0
mass_damping,a2p55,1297.086208970435,0.0,-18.246999263704758,0.0,8,14
mass_damping,a2p65,1469.3662917889737,0.0,nan,nan,0,0
mass_damping,a2p70,1563.4729351127835,0.0,-200.9256964847606,0.0,4,14
mass_damping,a2p75,1366.8649295780026,0.0,nan,nan,0,0
mass_damping,a2p80,1269.0956566042853,0.0,-181.90917200688583,0.0,7,14
mass_damping,a3p00,1398.2260794074868,0.0,nan,nan,0,0
mass_damping,a3p05,1380.3622161808403,0.0,nan,nan,0,0
mass_damping,a3p10,1484.1628172022647,0.0,-5.784920203940787,0.0,9,14
mass_damping,a3p20,1521.1016352993936,0.0,nan,nan,0,0
mass_damping,a3p40,1550.6050287910896,0.0,-247.72686701889702,0.0,5,14
mass_damping,a3p70,1387.9815357856958,0.0,nan,nan,0,0
