env_id,axis,stress_factor,seed,best_model,best_return,vanilla_return,best_minus_vanilla,num_models_above_vanilla
Walker2d-v5,foot_left_friction,0.5,1,tvc500,3491.420345915912,3049.997438861354,441.422907054558,2
Walker2d-v5,foot_left_friction,0.5,2,vanilla,3630.4878471451934,3630.4878471451934,0.0,0
Walker2d-v5,foot_left_friction,0.5,3,vanilla,4010.5686584318623,4010.5686584318623,0.0,0
Walker2d-v5,foot_left_friction,0.5,4,vanilla,3547.288605212644,3547.288605212644,0.0,0
Walker2d-v5,foot_left_friction,0.5,5,tvc275,3775.817286542202,3383.149150368008,392.66813617419393,4
Walker2d-v5,foot_left_friction,0.5,6,tvc500,4215.689765071994,3901.587250177224,314.1025148947697,2
Walker2d-v5,foot_left_friction,0.5,7,tvc400,4528.582923874052,4054.934865796573,473.6480580774787,1
Walker2d-v5,foot_left_friction,0.5,8,tvc400,4370.764608432962,3569.6328443297907,801.131764103171,1
Walker2d-v5,foot_left_friction,0.5,9,vanilla,4258.778804861234,4258.778804861234,0.0,0
Walker2d-v5,foot_left_friction,0.5,10,tvc400,4416.209936587719,4399.972026266981,16.237910320738592,1
Walker2d-v5,foot_left_friction,0.5,11,tvc500,4606.2645120656325,4491.861743859109,114.40276820652343,1
Walker2d-v5,foot_left_friction,0.5,12,tvc400,4213.299946918932,3776.9132398333904,436.3867070855413,1
Walker2d-v5,foot_left_friction,0.5,13,tvc500,4791.305744766565,4664.268785734164,127.03695903240077,1
Walker2d-v5,foot_left_friction,0.5,14,vanilla,4955.553594177867,4955.553594177867,0.0,0
Walker2d-v5,foot_left_friction,0.5,15,tvc400,4159.2577264287065,4131.723225610827,27.534500817879234,1
Walker2d-v5,foot_left_friction,0.5,16,tvc500,4536.016647054658,3249.0136666770845,1287.0029803775737,4
Walker2d-v5,foot_left_friction,0.5,17,vanilla,4107.729072791203,4107.729072791203,0.0,0
Walker2d-v5,foot_left_friction,0.5,18,tvc500,4731.240090495976,3749.8244196779087,981.4156708180672,2
Walker2d-v5,foot_left_friction,0.5,19,vanilla,3922.07220308828,3922.07220308828,0.0,0
Walker2d-v5,foot_left_friction,0.5,20,vanilla,4079.0452070419865,4079.0452070419865,0.0,0
Walker2d-v5,foot_left_friction,0.5,21,tvc500,5063.556147423113,4383.079167133359,680.4769802897536,1
Walker2d-v5,foot_left_friction,0.5,22,tvc275,4119.071706015437,3861.03885373753,258.0328522779064,4
Walker2d-v5,foot_left_friction,0.5,23,vanilla,4397.652853389175,4397.652853389175,0.0,0
Walker2d-v5,foot_left_friction,0.5,24,tvc275,3594.029397155368,909.1024823775668,2684.926914777801,4
Walker2d-v5,foot_left_friction,0.5,25,tvc300,4073.2985490244782,3865.182705867973,208.11584315650543,2
Walker2d-v5,foot_left_friction,0.5,26,tvc275,3907.199838945116,3842.4864150825233,64.71342386259266,1
Walker2d-v5,foot_left_friction,0.5,27,tvc400,4543.87841663797,3645.6688691488735,898.2095474890966,3
