model_label,seed,cap,event_path,final__eval/episodic_return,max__eval/episodic_return,mean__eval/episodic_return,first_step__eval/episodic_return__ge_0p01,final__losses/qf1_values,max__losses/qf1_values,mean__losses/qf1_values,first_step__losses/qf1_values__ge_0p01,final__losses/qf2_values,max__losses/qf2_values,mean__losses/qf2_values,first_step__losses/qf2_values__ge_0p01,final__losses/qf_loss,max__losses/qf_loss,mean__losses/qf_loss,first_step__losses/qf_loss__ge_0p01,final__losses/actor_loss,max__losses/actor_loss,mean__losses/actor_loss,first_step__losses/actor_loss__ge_0p01,final__targets/min_q_next_mean_pre_clip,max__targets/min_q_next_mean_pre_clip,mean__targets/min_q_next_mean_pre_clip,first_step__targets/min_q_next_mean_pre_clip__ge_0p01,final__targets/min_q_next_p95_pre_clip,max__targets/min_q_next_p95_pre_clip,mean__targets/min_q_next_p95_pre_clip,first_step__targets/min_q_next_p95_pre_clip__ge_0p01,final__targets/min_q_next_p99_pre_clip,max__targets/min_q_next_p99_pre_clip,mean__targets/min_q_next_p99_pre_clip,first_step__targets/min_q_next_p99_pre_clip__ge_0p01,final__targets/min_q_next_mean_post_clip,max__targets/min_q_next_mean_post_clip,mean__targets/min_q_next_mean_post_clip,first_step__targets/min_q_next_mean_post_clip__ge_0p01,final__targets/td_target_mean,max__targets/td_target_mean,mean__targets/td_target_mean,first_step__targets/td_target_mean__ge_0p01,final__robust/td3_q_target_clip_fraction,max__robust/td3_q_target_clip_fraction,mean__robust/td3_q_target_clip_fraction,first_step__robust/td3_q_target_clip_fraction__ge_0p01,final__robust/td3_q_target_excess_mean,max__robust/td3_q_target_excess_mean,mean__robust/td3_q_target_excess_mean,first_step__robust/td3_q_target_excess_mean__ge_0p01,final__charts/SPS,max__charts/SPS,mean__charts/SPS,first_step__charts/SPS__ge_0p01,max_step,training_return_auc,final_q_p95_over_cap,cap_active_final,cap_active_ever
tvc200,14,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__14__1783939223/events.out.tfevents.1783939225.linux53.1855730.0,341.0251007080078,367.2484130859375,341.6463684082031,0.0,157.7574462890625,166.35638427734375,135.98560491266815,25200.0,157.77169799804688,166.22064208984375,135.98893099670266,25200.0,48.45289611816406,170.72695922851562,45.185761509335755,25100.0,-160.16854858398438,-0.3137665390968323,-138.8185284403376,,157.9176025390625,165.91278076171875,136.39339056018585,25400.0,191.18807983398438,197.67501831054688,171.65349048668176,25100.0,198.7726593017578,204.1355743408203,177.26940335625287,25100.0,157.88409423828125,165.903076171875,136.38264466637622,25400.0,157.86572265625,165.420166015625,135.98621293663706,25300.0,0.0078125,0.03515625,0.003659429813314186,388800.0,0.009095191955566406,0.42659157514572144,0.010745860494849793,106200.0,50.0,2925.0,58.59688173145964,25100.0,999900,,0.9559403991699219,0.0,1.0
tvc200,15,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__15__1783939523/events.out.tfevents.1783939526.linux56.3277836.0,555.3180541992188,598.8731079101562,517.9835906982422,0.0,149.5443115234375,157.41241455078125,123.58885089395548,25200.0,149.55023193359375,157.61322021484375,123.5882066263927,25200.0,50.01310729980469,172.70355224609375,43.92206864747705,25100.0,-151.71841430664062,-0.36563920974731445,-126.1378383834627,,149.53164672851562,156.84461975097656,123.88689299258432,25400.0,187.86279296875,191.43218994140625,160.9174020877877,25100.0,192.28416442871094,202.543701171875,166.55210189513213,25100.0,149.52804565429688,156.84461975097656,123.88503493880857,25400.0,149.58639526367188,157.1651611328125,123.59660864996624,25200.0,0.0,0.015625,0.00034618935275412864,763500.0,0.0,0.3225604295730591,0.001858078158076622,212900.0,50.0,2998.0,58.83321366293979,25100.0,999900,,0.93931396484375,0.0,1.0
tvc200,16,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__16__1783939582/events.out.tfevents.1783939585.linux50.2831200.0,454.23919677734375,481.3265380859375,454.0305908203125,0.0,135.3929443359375,143.181396484375,109.47090357049447,25100.0,135.46243286132812,143.02139282226562,109.47126892636398,25100.0,76.60919189453125,278.2286376953125,57.845970385423136,25100.0,-138.60195922851562,-0.5658120512962341,-112.34533999675187,,135.63233947753906,143.0989227294922,109.81404414883363,25400.0,173.7783660888672,178.99195861816406,141.36012478056003,25100.0,178.5460205078125,182.5432586669922,145.19677978651634,25100.0,135.63233947753906,143.0989227294922,109.81345767855161,25400.0,135.42250061035156,142.7544403076172,109.4707486195428,25200.0,0.0,0.0078125,3.445866242691558e-05,,0.0,0.3521915674209595,0.0005864717493498432,117200.0,48.0,2383.0,56.20320032823879,25100.0,999900,,0.8688918304443359,0.0,0.0
tvc200,17,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__17__1783939792/events.out.tfevents.1783939795.linux45.1714876.0,416.51025390625,466.7101745605469,410.825341796875,0.0,140.77593994140625,147.88507080078125,111.14782142791626,25400.0,140.76141357421875,148.02334594726562,111.15477610418338,25400.0,44.3912467956543,151.49929809570312,35.055496312432155,25100.0,-143.17449951171875,-0.3621709942817688,-113.64111432207218,,140.9849853515625,148.56967163085938,111.47623956518977,25500.0,182.11544799804688,187.61318969726562,145.79892492720413,25100.0,183.8820343017578,189.32553100585938,148.48158745680732,25100.0,140.9849853515625,148.56967163085938,111.47559110578374,25500.0,140.83035278320312,148.427490234375,111.15069744722621,25400.0,0.0,0.0078125,4.728049030669812e-05,,0.0,0.2057444453239441,0.0006484567281441489,150500.0,49.0,2455.0,57.40599035798544,25100.0,999900,,0.9105772399902343,0.0,0.0
tvc200,18,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__18__1783939943/events.out.tfevents.1783939945.linux49.1511592.0,603.064208984375,827.48779296875,606.4515594482422,0.0,166.9025115966797,176.4100341796875,137.6093969428311,25400.0,166.99017333984375,176.50344848632812,137.61560201970158,25400.0,67.5285873413086,214.44061279296875,59.03032436510262,25100.0,-169.86155700683594,-0.18681269884109497,-140.84471810817206,,166.93106079101562,176.20135498046875,137.9467128330431,25500.0,201.55892944335938,202.4159393310547,176.2733687847302,25200.0,202.99880981445312,206.26416015625,181.95261753709767,25100.0,166.71343994140625,175.95651245117188,137.87850662895752,25500.0,166.9630126953125,176.06346130371094,137.60785458992538,25400.0,0.140625,0.23828125,0.040118297389475845,353600.0,0.2016993761062622,0.9649693965911865,0.06820616281659851,111800.0,48.0,2436.0,55.31972510001026,25100.0,999900,,1.007794647216797,1.0,1.0
tvc200,19,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__19__1783939973/events.out.tfevents.1783939975.linux50.2831586.0,531.1612854003906,613.79736328125,494.7274475097656,0.0,149.55126953125,157.4265594482422,124.51364027476879,25100.0,149.5511474609375,157.313720703125,124.51164110816296,25100.0,31.228227615356445,121.191162109375,31.832514745353237,25100.0,-151.67840576171875,-0.17473599314689636,-126.9356316547997,,149.64620971679688,156.58226013183594,124.87544013237844,25300.0,191.22523498535156,193.48733520507812,161.25196606733792,25100.0,196.1403045654297,201.97047424316406,165.53732588106467,25100.0,149.63902282714844,156.58226013183594,124.8727880495038,25300.0,149.586669921875,156.52450561523438,124.52063560248925,25100.0,0.00390625,0.01953125,0.000778124679454303,710100.0,0.0033258795738220215,0.26234400272369385,0.0026520593788259663,168100.0,48.0,2375.0,56.0445173863986,25100.0,999900,,0.9561261749267578,0.0,1.0
tvc200,20,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__20__1783940063/events.out.tfevents.1783940065.linux57.2619818.0,471.5542449951172,502.3506164550781,466.0996795654297,0.0,123.62471008300781,133.55393981933594,111.63781784138737,25100.0,123.58670806884766,133.59535217285156,111.63586175129932,25100.0,35.859981536865234,148.22738647460938,39.55817080911714,25100.0,-126.20858001708984,-0.7542096376419067,-114.27866233916316,,123.47541809082031,133.213134765625,111.99563133085014,25100.0,155.84286499023438,162.7069091796875,140.07342485940595,25100.0,158.79234313964844,172.31410217285156,142.128938744491,25100.0,123.47541809082031,133.213134765625,111.99494929240414,25100.0,123.53073120117188,133.2042999267578,111.64130910804595,25100.0,0.0,0.0078125,4.728049030669812e-05,,0.0,0.28453361988067627,0.000682031549494234,165900.0,50.0,3006.0,58.84777925941122,25100.0,999900,,0.7792143249511718,0.0,0.0
tvc200,21,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__21__1783940093/events.out.tfevents.1783940095.linux49.1511767.0,570.7456970214844,1307.34912109375,724.5642333984375,0.0,150.87940979003906,159.725830078125,131.51791248106844,25400.0,150.92556762695312,159.57484436035156,131.52229089630526,25400.0,53.25658416748047,193.58123779296875,50.218075754016056,25100.0,-153.34024047851562,-0.2818993330001831,-134.309573105261,,150.66238403320312,159.34292602539062,131.82842783073605,25500.0,199.95327758789062,201.46160888671875,176.06424254855202,25100.0,202.18919372558594,205.6233673095703,179.51311016551702,25100.0,150.5891571044922,158.9888916015625,131.79240855214115,25500.0,150.80673217773438,159.3279266357422,131.52010833904305,25400.0,0.05078125,0.109375,0.02321872756180121,456700.0,0.07523143291473389,0.5200961828231812,0.03601924767065249,158000.0,49.0,2473.0,56.530413375730845,25100.0,999900,,0.9997663879394532,1.0,1.0
tvc200,22,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__22__1783940663/events.out.tfevents.1783940665.linux58.79042.0,634.4689331054688,678.97509765625,590.9721557617188,0.0,150.28414916992188,158.46978759765625,129.2640446488348,25400.0,150.2880859375,158.45631408691406,129.26485616188347,25300.0,51.38237380981445,209.93447875976562,47.41608368744238,25100.0,-153.09803771972656,-0.035308562219142914,-132.20950704031873,,150.3385772705078,158.2905731201172,129.69221683223967,25500.0,190.87049865722656,196.04763793945312,164.82979153378682,25100.0,194.71835327148438,202.70372009277344,167.8677970791049,25100.0,150.33175659179688,158.27169799804688,129.68917338858117,25500.0,150.26669311523438,158.3520965576172,129.267499067344,25400.0,0.0,0.01953125,0.0005529413273156221,710700.0,0.0,0.35634028911590576,0.0030434342308134433,162300.0,50.0,2972.0,58.87732075084624,25100.0,999900,,0.9543524932861328,0.0,1.0
tvc200,23,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__23__1783941443/events.out.tfevents.1783941445.gpu-compute4.4131114.0,783.9832153320312,897.5878295898438,780.5080200195313,0.0,166.691650390625,174.90048217773438,144.19746159612276,25600.0,166.67190551757812,174.95358276367188,144.19735047473688,25600.0,32.97783279418945,140.60269165039062,38.89121810789031,25100.0,-168.66812133789062,-0.0008491575717926025,-146.8988463746143,,166.5648193359375,174.5652313232422,144.51473109901076,25600.0,201.63320922851562,202.78770446777344,186.72321098882975,25200.0,202.99691772460938,206.56329345703125,191.9282289964021,25200.0,166.3406219482422,174.2467041015625,144.40267568900578,25600.0,166.64889526367188,174.87759399414062,144.19753964387812,25600.0,0.1640625,0.2421875,0.07329277361780695,147300.0,0.22313183546066284,0.6469805836677551,0.11205522253374184,132900.0,46.0,2320.0,52.99897425376962,25100.0,999900,,1.008166046142578,1.0,1.0
tvc200,24,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__24__1783941923/events.out.tfevents.1783941925.gpu-compute4.4131648.0,463.6537170410156,479.9086608886719,461.8742340087891,0.0,158.9208526611328,167.68833923339844,135.96459476338447,25200.0,159.00364685058594,167.72836303710938,135.96803142447263,25300.0,59.04457092285156,213.78201293945312,57.19178497558923,25100.0,-161.5018310546875,-0.3637404441833496,-138.9243873064549,,159.0320587158203,167.4501953125,136.36079494899346,25300.0,200.9874725341797,202.32293701171875,179.7740139185764,25100.0,202.55372619628906,206.1298370361328,183.222245914835,25100.0,158.90130615234375,167.24749755859375,136.2953029374242,25300.0,158.9363250732422,167.6693878173828,135.97051140636617,25300.0,0.10546875,0.17578125,0.04375729241460662,374800.0,0.13203585147857666,0.5609317421913147,0.06549208904489003,90400.0,48.0,2459.0,54.9702533593189,25100.0,999900,,1.0049373626708984,1.0,1.0
tvc200,25,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__25__1783942163/events.out.tfevents.1783942165.linux46.654789.0,671.1323547363281,1092.4420166015625,705.935546875,0.0,163.24795532226562,171.48532104492188,142.8856716639732,25200.0,163.25955200195312,171.17454528808594,142.88440210321806,25300.0,63.1348991394043,235.09469604492188,62.40574811360351,25100.0,-165.98016357421875,-0.4428868591785431,-145.96779688496395,,163.19027709960938,171.45611572265625,143.28725456347496,25300.0,200.09776306152344,202.03305053710938,181.87917459075274,25100.0,202.299560546875,208.65560913085938,185.33114211455847,25100.0,163.0908203125,171.32044982910156,143.24914650159167,25300.0,163.31869506835938,171.84719848632812,142.87719641051402,25200.0,0.0546875,0.1328125,0.022229844086572983,329100.0,0.08448123931884766,0.5691612362861633,0.03810803071451573,80600.0,48.0,2472.0,56.275105138988614,25100.0,999900,,1.0004888153076172,1.0,1.0
tvc200,26,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__26__1783942253/events.out.tfevents.1783942255.linux47.935655.0,604.8690185546875,852.1671142578125,612.9403869628907,0.0,158.78472900390625,165.69171142578125,128.80566970125437,25200.0,158.75228881835938,165.753662109375,128.80640363234005,25100.0,42.73560333251953,212.1605224609375,40.71661578121438,25100.0,-161.43125915527344,-0.19228509068489075,-131.6359479638971,,158.8821258544922,165.38011169433594,129.15855710280255,25300.0,198.07986450195312,200.60707092285156,165.57152983686876,25100.0,201.2965850830078,204.57937622070312,170.87236075592855,25100.0,158.83599853515625,165.35971069335938,129.14547861454665,25300.0,158.7981414794922,165.88668823242188,128.82054730753129,25200.0,0.0234375,0.06640625,0.006439362370499539,593700.0,0.039202988147735596,0.4406616687774658,0.013078413397021777,159700.0,49.0,2452.0,56.818648066468356,25100.0,999900,,0.9903993225097656,1.0,1.0
tvc200,27,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__27__1783942553/events.out.tfevents.1783942555.linux47.936013.0,701.0083312988281,779.1640625,696.5284362792969,0.0,161.8054962158203,170.47203063964844,139.87153679918654,25100.0,161.72938537597656,170.71453857421875,139.8717098002788,25100.0,44.2593879699707,175.0838623046875,43.772160489280274,25100.0,-163.93360900878906,-0.4880535304546356,-142.57925154180853,,161.68609619140625,170.95700073242188,140.0635047530518,25400.0,200.03201293945312,201.5428009033203,182.70226885507518,25100.0,201.6743927001953,204.05245971679688,187.1824165423007,25100.0,161.6231689453125,170.87570190429688,140.0344947046266,25400.0,161.7559051513672,171.30300903320312,139.867505368566,25100.0,0.0546875,0.1171875,0.021121156657093035,273100.0,0.0584295392036438,0.5280879735946655,0.029010010249847777,105200.0,47.0,2554.0,55.21171402195097,25100.0,999900,,1.0001600646972657,1.0,1.0
tvc200,28,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__28__1783942553/events.out.tfevents.1783942555.gpu-compute4.4132317.0,797.57373046875,1022.2102661132812,715.4703948974609,0.0,147.978515625,154.29107666015625,117.8170405718946,25400.0,147.94677734375,154.64697265625,117.818966352503,25400.0,43.50325393676758,154.83644104003906,41.12939598779991,25100.0,-150.40379333496094,-0.0017905635759234428,-120.41874346362144,,148.04782104492188,154.60964965820312,118.15159649018503,25600.0,189.68832397460938,196.66207885742188,150.74512023231094,25200.0,197.47030639648438,201.5333251953125,157.67636801451334,25100.0,148.04782104492188,154.6049041748047,118.14871549182342,25600.0,147.93658447265625,155.27044677734375,117.816442901029,25400.0,0.00390625,0.0234375,0.0007356523746025233,832800.0,0.004004061222076416,0.344232439994812,0.002881011427066328,242500.0,48.0,2372.0,56.315724689711764,25100.0,999900,,0.9484416198730469,0.0,1.0
tvc200,29,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__29__1783943093/events.out.tfevents.1783943095.linux47.936477.0,417.16064453125,486.8064880371094,426.01488342285154,0.0,165.01669311523438,173.49087524414062,142.65234637394886,25200.0,165.05508422851562,173.34103393554688,142.6557286406884,25100.0,36.21076202392578,165.19125366210938,40.468602590667935,25100.0,-167.2861328125,-0.3791816830635071,-145.3613759129521,,165.02752685546875,173.0770721435547,142.9345782686519,25400.0,200.8951873779297,202.03988647460938,181.39281495148427,25100.0,202.06411743164062,204.06838989257812,183.9691668629084,25100.0,164.91644287109375,172.94541931152344,142.89169669518623,25400.0,165.07122802734375,173.01705932617188,142.6472027089983,25100.0,0.11328125,0.1875,0.03778151925838547,373700.0,0.11495929956436157,0.5922268629074097,0.04288154448566834,87200.0,46.0,2388.0,53.4372756180121,25100.0,999900,,1.0044759368896485,1.0,1.0
tvc200,30,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc200__30__1783943183/events.out.tfevents.1783943186.linux50.2833952.0,502.00360107421875,562.2833251953125,472.47315673828126,0.0,158.75906372070312,166.53518676757812,130.41285892949693,25100.0,158.71298217773438,166.78549194335938,130.41553846713478,25100.0,44.04566955566406,157.95448303222656,38.67259879358184,25100.0,-161.14468383789062,-0.47185587882995605,-133.0440776129052,,158.6432342529297,166.071044921875,130.67889498554516,25300.0,199.65159606933594,200.785400390625,174.72285595274556,25100.0,201.2384796142578,203.3513946533203,178.1092843437625,25100.0,158.60186767578125,165.9989013671875,130.66840677494667,25300.0,158.65225219726562,166.18304443359375,130.4212136947307,25100.0,0.04296875,0.08984375,0.008413122499743563,584100.0,0.040339529514312744,0.3494992256164551,0.010488241265915469,92800.0,47.0,2453.0,54.13724484562519,25100.0,999900,,0.9982579803466797,1.0,1.0
tvc225,1,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__1__1783649781/events.out.tfevents.1783649785.compsci-cluster-fitz-22.1488911.0,,,,,183.62100219726562,205.27603149414062,148.79999917640507,25300.0,183.6273651123047,204.1592254638672,148.80763787551086,25300.0,36.660614013671875,233.22830200195312,40.149215196691785,25100.0,-186.26132202148438,-0.4931458830833435,-151.7234801463756,,183.58901977539062,204.95895385742188,149.1167583166995,25400.0,226.05438232421875,227.16458129882812,191.00636920886714,25100.0,227.4167938232422,229.92539978027344,195.2991418047558,25100.0,183.44949340820312,204.7955322265625,149.08675664028308,25400.0,183.64505004882812,204.3250732421875,148.80634655187848,25300.0,0.1015625,0.17578125,0.021150406451943788,582900.0,0.12762951850891113,0.49344193935394287,0.030001582647179417,113300.0,45.0,2805.0,52.092932608472665,25100.0,999900,,1.0046861436631944,1.0,1.0
tvc225,2,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__2__1783649781/events.out.tfevents.1783649785.compsci-cluster-fitz-23.2658230.0,,,,,191.4362030029297,199.7476806640625,149.70344650627774,25400.0,191.36143493652344,199.92266845703125,149.70130874219538,25400.0,30.052295684814453,151.43634033203125,37.79245253728223,25100.0,-194.02133178710938,-0.2705549895763397,-152.56106129736213,,191.4112548828125,200.84552001953125,149.99319736450678,25500.0,226.28826904296875,227.11300659179688,189.95867022184584,25100.0,227.38629150390625,229.70089721679688,195.92804587370742,25100.0,191.26040649414062,200.63833618164062,149.93433500879493,25500.0,191.44252014160156,200.5250244140625,149.71055166971664,25400.0,0.1484375,0.2265625,0.04653642360754949,449400.0,0.1644189953804016,0.49453216791152954,0.05886244300647031,338400.0,45.0,2840.0,53.423633193148014,25100.0,999900,,1.0057256401909722,1.0,1.0
tvc225,3,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__3__1783649781/events.out.tfevents.1783649785.compsci-cluster-fitz-23.2658226.0,,,,,184.72161865234375,193.06918334960938,150.53249648124256,25100.0,184.745361328125,193.32400512695312,150.53233667908702,25400.0,37.98792266845703,156.587646484375,45.076749214535496,25100.0,-187.45013427734375,-0.421061635017395,-153.6301794739207,,184.65512084960938,193.27206420898438,150.86298699873018,25400.0,225.73399353027344,226.89047241210938,192.1774687410648,25100.0,227.22911071777344,229.70855712890625,199.77542822588615,25100.0,184.56446838378906,193.1321258544922,150.83726163668635,25400.0,184.7251434326172,193.72251892089844,150.5376775984194,25300.0,0.0859375,0.15234375,0.01784437826956611,405000.0,0.10314631462097168,0.34932011365890503,0.025725393420501248,217200.0,46.0,2840.0,53.90163093650631,25100.0,999900,,1.003262193467882,1.0,1.0
tvc225,4,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__4__1783649849/events.out.tfevents.1783649853.compsci-cluster-fitz-25.874333.0,,,,,147.16261291503906,154.52044677734375,124.01984890696612,25300.0,147.16851806640625,154.27310180664062,124.02182325298124,25300.0,39.225502014160156,235.5818634033203,36.80290233660694,25100.0,-149.13619995117188,-0.4758984446525574,-126.42837727001378,,147.2620849609375,154.16549682617188,124.26765246339106,25400.0,185.04820251464844,187.533935546875,159.03584435135693,25100.0,186.86068725585938,191.37632751464844,161.3385309839138,25100.0,147.2620849609375,154.16549682617188,124.2669189678132,25400.0,147.14224243164062,154.41928100585938,124.02132799529825,25300.0,0.0,0.00390625,2.524297363832188e-05,,0.0,0.3300468921661377,0.000733500517922336,85800.0,44.0,2886.0,51.94430197969022,25100.0,999900,,0.8224364556206597,0.0,0.0
tvc225,5,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__5__1783649849/events.out.tfevents.1783649853.compsci-cluster-fitz-25.874327.0,,,,,170.4246826171875,179.41650390625,143.19003188198914,25100.0,170.40692138671875,179.927734375,143.18662999256037,25100.0,53.94446563720703,202.80169677734375,51.35981402566343,25100.0,-172.8311767578125,-0.4892343282699585,-146.10418368914344,,170.45693969726562,181.25924682617188,143.66784586334367,25100.0,214.92303466796875,221.8861083984375,186.03732109815112,25100.0,222.24049377441406,227.16079711914062,192.57642552712682,25100.0,170.44842529296875,181.2579803466797,143.6642849825502,25100.0,170.37677001953125,180.2064208984375,143.19518752040275,25100.0,0.00390625,0.0234375,0.0009872807467432557,768100.0,0.0018267631530761719,0.4934701919555664,0.0035608898298424177,172700.0,46.0,2959.0,54.70243101856601,25100.0,999900,,0.9552134874131945,0.0,1.0
tvc225,6,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__6__1783958575/events.out.tfevents.1783958578.linux54.4055740.0,629.0411987304688,846.6185913085938,653.7097229003906,0.0,136.45010375976562,144.2705078125,115.33371021922406,25200.0,136.49978637695312,144.6540069580078,115.3313879274972,25200.0,28.35269546508789,127.62283325195312,30.999656567424733,25100.0,-138.7392578125,-0.37972313165664673,-117.68458778874204,,136.4925079345703,144.6206817626953,115.65249816643517,25300.0,173.49490356445312,182.41717529296875,143.94079269112495,25100.0,184.67645263671875,196.0115509033203,148.8753388504063,25100.0,136.4925079345703,144.6206817626953,115.65235001500342,25300.0,136.4736328125,144.19522094726562,115.33655565806461,25200.0,0.0,0.00390625,8.815006667350497e-06,,0.0,0.23290884494781494,0.0001481519025195524,217100.0,50.0,2971.0,58.861216535029236,25100.0,999900,,0.7710884602864584,0.0,0.0
tvc225,7,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__7__1783958575/events.out.tfevents.1783958578.linux59.467303.0,1217.8759155273438,1783.333740234375,1244.67861328125,0.0,155.09951782226562,166.07894897460938,133.36309394128952,25100.0,155.0688018798828,166.3486328125,133.37038148790123,25100.0,46.30479431152344,169.77879333496094,40.01251939964858,25100.0,-157.72891235351562,-0.6487374305725098,-136.15346420683093,,155.0348358154297,165.65936279296875,133.66268863677917,25100.0,209.9342803955078,219.0166015625,178.24962039575698,25100.0,218.82606506347656,227.6818389892578,187.8546125857399,25100.0,155.01913452148438,165.65936279296875,133.6610472291656,25100.0,155.0994110107422,166.22683715820312,133.358430803487,25100.0,0.0,0.015625,0.0003986787106369884,817200.0,0.0,0.3034464120864868,0.001641423259102781,343400.0,50.0,3009.0,58.84921530413376,25100.0,999900,,0.9330412462022569,0.0,1.0
tvc225,8,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__8__1783958605/events.out.tfevents.1783958607.linux60.959346.0,713.6238098144531,955.1708374023438,684.4679519653321,0.0,173.23928833007812,181.80226135253906,144.07751236011728,25100.0,173.24954223632812,182.40765380859375,144.08171202457126,25100.0,51.69427490234375,237.28750610351562,56.84649591632963,25100.0,-176.02297973632812,-0.5469927787780762,-147.08945042132746,,173.24954223632812,183.11404418945312,144.49179929472942,25200.0,223.63613891601562,225.6931915283203,189.08118988816122,25100.0,226.37539672851562,229.1794891357422,196.10437398441255,25100.0,173.20565795898438,183.09161376953125,144.4767269684136,25200.0,173.21304321289062,182.88619995117188,144.07222537846076,25100.0,0.02734375,0.07421875,0.009062628218278797,453400.0,0.039069294929504395,0.4182882308959961,0.015072263024479123,239600.0,50.0,2999.0,58.95076418094163,25100.0,999900,,0.9939383951822917,1.0,1.0
tvc225,9,225.0,/home/users/am1015/rl_runs_td3_tvcap_20260710_td3_tvcap_full30/Walker2d-v4__td3_tvcap_tvc225__9__1783958611/events.out.tfevents.1783958613.linux53.1879657.0,1077.2634887695312,1182.8360595703125,1045.820751953125,0.0,169.89161682128906,180.1356658935547,139.4223338397697,25200.0,169.8931884765625,179.9647216796875,139.41579593827262,25200.0,55.617984771728516,196.45761108398438,57.04540945684996,25100.0,-172.71505737304688,-0.4658157527446747,-142.49933508852286,,169.79061889648438,179.63763427734375,139.68125614437835,25400.0,218.78665161132812,224.076171875,183.19991340192817,25100.0,224.17335510253906,229.23550415039062,188.45648874775154,25100.0,169.76480102539062,179.63319396972656,139.6763482297695,25400.0,169.89881896972656,180.07716369628906,139.42292789069782,25200.0,0.0078125,0.03515625,0.0013046209867678736,790100.0,0.015150845050811768,0.5358268022537231,0.004907955920614332,191600.0,50.0,2985.0,58.89629705610832,25100.0,999900,,0.9723851182725695,0.0,1.0
