env_id,axis,stress_factor,model_label,threshold_fraction_of_vanilla_nominal_median,threshold_return,reliability
Walker2d-v5,leg_left_damping,0.5,vanilla,0.0,0.0,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.008333333333333333,32.62488838145026,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.016666666666666666,65.24977676290052,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.025,97.8746651443508,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.03333333333333333,130.49955352580105,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.041666666666666664,163.1244419072513,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.05,195.7493302887016,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.058333333333333334,228.37421867015186,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.06666666666666667,260.9991070516021,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.075,293.62399543305236,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.08333333333333333,326.2488838145026,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.09166666666666666,358.8737721959529,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.1,391.4986605774032,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.10833333333333334,424.12354895885346,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.11666666666666667,456.7484373403037,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.125,489.373325721754,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.13333333333333333,521.9982141032042,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.14166666666666666,554.6231024846545,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.15,587.2479908661047,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.15833333333333333,619.872879247555,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.16666666666666666,652.4977676290052,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.175,685.1226560104556,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.18333333333333332,717.7475443919058,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.19166666666666665,750.3724327733561,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.2,782.9973211548064,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.20833333333333334,815.6222095362567,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.21666666666666667,848.2470979177069,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.225,880.8719862991572,1.0
Walker2d-v5,leg_left_damping,0.5,vanilla,0.23333333333333334,913.4968746806074,1.0
