model_label,axis,factor,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95,seed_iqm_of_mean_return
klb0p5,foot_left_actuator_gain,0.0,foot_left_actuator_gain_0,5,309.1956493215193,83.17163701699981,298.8645592877709,72.06040161251636,291.5652827676844,69.64543396005978,301.34966403817333
klb0p5,foot_left_actuator_gain,0.1,foot_left_actuator_gain_0p1,5,317.7133154265326,44.81103987850848,319.0607443573278,41.61593422055135,318.60600288737515,42.66448719375903,330.6933061644498
klb0p5,foot_left_actuator_gain,0.2,foot_left_actuator_gain_0p2,5,298.1451717700461,98.75612361187963,278.4342054713664,97.22249377071299,277.0217258152438,92.36384961279717,327.55025490221965
klb0p5,foot_left_actuator_gain,0.3,foot_left_actuator_gain_0p3,5,286.4719052400651,92.95442962088703,285.3869717249416,97.1818024595949,280.24349740883275,92.48047697018708,311.23246492765526
klb0p5,foot_left_actuator_gain,0.4,foot_left_actuator_gain_0p4,5,294.60517035342207,92.96999481952072,294.74973933225965,98.54316357540674,291.85395877440715,96.43212422983858,324.34538995540726
klb0p5,foot_left_actuator_gain,0.5,foot_left_actuator_gain_0p5,5,311.33194189459135,88.86823845980936,300.7978285077169,75.85297500600942,300.2164432277501,79.95750945393935,323.20083651111554
klb0p5,foot_left_actuator_gain,0.6,foot_left_actuator_gain_0p6,5,328.8928623751568,83.27185567790606,310.64739413260605,77.29324885964512,316.33419880250483,79.74425665449012,359.15941819455605
klb0p5,foot_left_actuator_gain,0.7,foot_left_actuator_gain_0p7,5,349.08981974554746,79.65221650223135,322.1557484186938,75.50380653571709,327.5362513875228,78.20662291325486,376.43578667859055
klb0p5,foot_left_actuator_gain,0.8,foot_left_actuator_gain_0p8,5,386.7232829628792,65.22204688645942,346.1019518421882,83.22878466279995,348.77030102354854,78.0507503405698,412.23901076531837
klb0p5,foot_left_actuator_gain,0.9,foot_left_actuator_gain_0p9,5,367.83519277186815,66.4181103626678,359.629735343749,55.20961763071711,355.36317687804404,53.10663498734711,355.12751107660443
klb0p5,foot_left_actuator_gain,1.0,foot_left_actuator_gain_1,5,370.4520330445288,58.7305789828168,350.451104149025,37.870912045963806,350.07141429259855,48.31038361697306,351.4527981335691
klb0p5,foot_left_actuator_gain,1.1,foot_left_actuator_gain_1p1,5,352.9388349706054,73.383070518786,319.5556483038084,58.117993989589245,320.206158503474,55.006608974374295,355.9096588885321
klb0p5,foot_left_actuator_gain,1.3,foot_left_actuator_gain_1p3,5,385.54733111002344,85.75255050082157,365.9788295755103,78.52361778763276,364.3258058474535,78.65587092592932,391.9311587087477
klb0p5,foot_left_actuator_gain,1.5,foot_left_actuator_gain_1p5,5,371.9700497510246,110.85672636429337,337.1262105047498,88.95179186798948,337.2380199854168,87.93173702777715,394.6795025805969
