timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,action_replace_prob,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775595704,eval__Walker2d-v4__ppo_cont__vanilla__action_replace_0p0__seed3__pid2880737,ppo_cont,Walker2d-v4,3,20,0,vanilla,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,3292.49479296738,1321.828024937641,3910.4217372877692,3633.557169445612,505.2163835568108,4488.863358842538
1775603182,eval__Walker2d-v4__ppo_cont__vanilla__action_replace_0p0__seed3__pid748216,ppo_cont,Walker2d-v4,3,20,0,vanilla,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,3353.4621803467553,1368.3003278202473,4326.816685973522,3784.0598766645735,456.73103057075775,4597.125801085542
1775606755,eval__Walker2d-v4__ppo_cont__vanilla__action_replace_0p0__seed3__pid756569,ppo_cont,Walker2d-v4,3,20,0,vanilla,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,3080.8361779861348,1247.5507479545,3102.4439929543264,3213.0703107701447,1027.9639592105914,4538.315432458758
1775611020,eval__Walker2d-v4__ppo_cont__vanilla__action_replace_0p0__seed3__pid958007,ppo_cont,Walker2d-v4,3,20,0,vanilla,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,3081.279415155403,1288.3524056068522,3268.3445906937977,3222.830143356293,817.8957166225982,4522.948021175773
1775659090,eval__Walker2d-v4__ppo_cont__vanilla__action_replace_0p0__seed3__pid850604,ppo_cont,Walker2d-v4,3,20,0,vanilla,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__3__1774449473/ppo_alpha_vanilla.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,3515.49480959555,1258.9232176145276,4287.203167996588,4010.3702004686884,772.85784834044,4502.169949635815
