timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,action_replace_prob,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775596452,eval__Walker2d-v4__ppo_cont__a4p00__action_replace_0p0__seed5__pid745703,ppo_cont,Walker2d-v4,5,20,0,a4p00,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,2067.3175121495983,881.2096956551262,2023.2887279873453,1900.6825259933435,1099.756067354773,3985.978728360638
1775604562,eval__Walker2d-v4__ppo_cont__a4p00__action_replace_0p0__seed5__pid755498,ppo_cont,Walker2d-v4,5,20,0,a4p00,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,2561.5716131935924,1021.8502821853398,2321.083803852999,2430.0165492125248,1268.2916255935943,4011.5617841085177
1775608136,eval__Walker2d-v4__ppo_cont__a4p00__action_replace_0p0__seed5__pid763793,ppo_cont,Walker2d-v4,5,20,0,a4p00,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,2613.509376681761,1134.968054650218,2522.6655709805177,2635.765836624408,1062.0467156802224,4010.4537511894446
1775612432,eval__Walker2d-v4__ppo_cont__a4p00__action_replace_0p0__seed5__pid2926042,ppo_cont,Walker2d-v4,5,20,0,a4p00,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,2764.127791160728,1123.2238129237485,3220.3681199720895,2923.199390590859,698.5224312268257,4044.892931561466
1775660983,eval__Walker2d-v4__ppo_cont__a4p00__action_replace_0p0__seed5__pid3005106,ppo_cont,Walker2d-v4,5,20,0,a4p00,action_replace_0p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__5__1774686025/ppo_alpha_a4p00.cleanrl_model.norm_stats.npz,1,0,0.0,0.0,1.0,1.0,1.0,2647.0557190141926,1039.402873151581,2520.0424302992387,2627.0696442697745,1106.37649706391,4012.2745738519975
