baseline_model_label,compare_model_label,axis,factor,scenario_label,n,gain_mean_return_mean,gain_mean_return_ci95,gain_median_return_mean,gain_median_return_ci95,gain_iqm_return_mean,gain_iqm_return_ci95
vanilla,klprho0,action_noise,0.0,action_noise_0,30,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,klprho0,action_noise,0.05,action_noise_0p05,30,5.687941179326269,72.27802252170652,1.1112921724059712,9.581890839628828,12.633434988128647,46.96840024617387
vanilla,klprho0,action_noise,0.1,action_noise_0p1,30,-40.60661173444958,127.90387828807276,-41.54153485026855,119.59124305041072,-41.063517166196924,120.23419945444483
vanilla,klprho0,action_noise,0.2,action_noise_0p2,30,-22.03124346938965,159.377327209748,-12.16432720972413,221.94681426915153,-9.796235875412867,217.70979531709108
vanilla,klprho0,action_noise,0.3,action_noise_0p3,30,-208.04781782349195,288.11508417025044,-98.56128842591623,343.1729191676726,-115.36169280063615,333.5822312221911
vanilla,klprho0,action_noise,0.5,action_noise_0p5,30,-76.8255513735273,450.305765175626,13.37551892612934,536.4537115139792,7.44821809350116,513.021522907324
vanilla,klprho0p05,action_noise,0.0,action_noise_0,30,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,klprho0p05,action_noise,0.05,action_noise_0p05,30,-83.05572164207676,79.1498512116687,-21.25060961380393,23.855488433479596,-8.817618836228018,54.10850923623418
vanilla,klprho0p05,action_noise,0.1,action_noise_0p1,30,-71.39927263474492,76.01957782367774,-10.197671387417092,62.048600863827396,-30.434108193773408,82.86066038789579
vanilla,klprho0p05,action_noise,0.2,action_noise_0p2,30,-64.95582220067277,172.79618005103643,-14.979974222040536,204.6688279720227,-6.645476384267537,204.21081175163388
vanilla,klprho0p05,action_noise,0.3,action_noise_0p3,30,-70.98019133881662,294.26618928221643,-10.934934225285694,320.4118743016745,-15.18950013398941,329.1210756687911
vanilla,klprho0p05,action_noise,0.5,action_noise_0p5,30,208.83584316138246,482.15267536009554,366.8030290737323,582.336606824456,304.8194915139156,573.7917338864312
