scenario_label,model_label,seed,gain_over_vanilla,vanilla_return,cap_return
actuator_gain_0p5,a3p10,26,-117.68769291277749,353.59380282929175,235.90610991651425
actuator_gain_0p5,a3p10,27,156.64118788726682,271.8714581914249,428.5126460786917
actuator_gain_0p5,a3p10,28,9.860102250000125,360.5657455364222,370.4258477864223
actuator_gain_0p5,a3p10,29,85.46278474867765,223.35361670491093,308.8164014535886
actuator_gain_0p5,a3p10,30,12.662153473738442,351.1670182275208,363.82917170125927
actuator_gain_0p5,a3p20,1,-32.13860646102603,348.247802414773,316.10919595374696
actuator_gain_0p5,a3p20,2,65.55227153423704,274.0009822584707,339.5532537927077
actuator_gain_0p5,a3p20,3,10.778940005991984,250.2171688451953,260.9961088511873
actuator_gain_0p5,a3p20,4,86.24198231459096,251.25406164832336,337.4960439629143
actuator_gain_0p5,a3p20,5,-11.433873131197004,326.2804066571632,314.8465335259662
actuator_gain_0p5,a3p20,6,44.431540525769265,321.3911427579933,365.82268328376256
actuator_gain_0p5,a3p20,7,39.371328253438094,308.3271332726503,347.6984615260884
actuator_gain_0p5,a3p20,8,-36.53018975730845,332.89945025477846,296.36926049747
actuator_gain_0p5,a3p20,9,-124.91382189005228,336.51171217930187,211.5978902892496
actuator_gain_0p5,a3p20,10,-135.63345731331006,356.63271286194976,220.9992555486397
actuator_gain_0p5,a3p20,11,56.65719939263346,298.587895613945,355.2450950065785
actuator_gain_0p5,a3p20,12,139.2762101465625,236.5744978243851,375.8507079709476
actuator_gain_0p5,a3p20,13,-2.061762957072517,331.32422521211294,329.2624622550404
actuator_gain_0p5,a3p20,14,70.02894844084227,229.9278495949864,299.9567980358287
actuator_gain_0p5,a3p20,15,31.28307748134162,236.7130760907788,267.9961535721204
actuator_gain_0p5,a3p20,16,-12.157494630155838,328.552678678232,316.39518404807615
actuator_gain_0p5,a3p20,17,72.51560075678086,250.72693704346185,323.2425378002427
actuator_gain_0p5,a3p20,18,-59.753806274617375,388.39726192915583,328.64345565453846
actuator_gain_0p5,a3p20,19,44.75222457813891,314.3346704642931,359.086895042432
actuator_gain_0p5,a3p20,20,-104.42614261239811,375.07823218824495,270.65208957584684
actuator_gain_0p5,a3p20,21,-30.60831715399678,376.7317656794263,346.1234485254295
actuator_gain_0p5,a3p20,22,-64.68803729395756,410.34244772547777,345.6544104315202
actuator_gain_0p5,a3p20,23,8.1749783043727,340.4666595016294,348.6416378060021
actuator_gain_0p5,a3p20,24,-74.09004057650674,369.1296207466909,295.03958017018414
actuator_gain_0p5,a3p20,25,-11.899059520812358,234.3756754780165,222.47661595720413
actuator_gain_0p5,a3p20,26,-30.52646866902603,353.59380282929175,323.0673341602657
actuator_gain_0p5,a3p20,27,78.77789422226465,271.8714581914249,350.64935241368954
actuator_gain_0p5,a3p20,28,-34.087193416623336,360.5657455364222,326.47855211979885
actuator_gain_0p5,a3p20,29,69.30398956007113,223.35361670491093,292.65760626498206
actuator_gain_0p5,a3p20,30,-68.96768610627379,351.1670182275208,282.19933212124704
mass_0p5,a2p95,1,290.07539772958995,296.97350611802364,587.0489038476136
mass_0p5,a2p95,2,-166.44574261549928,2132.903679503232,1966.4579368877328
mass_0p5,a2p95,3,8.215905750295178,911.4420567612548,919.65796251155
mass_0p5,a2p95,4,550.7058765034843,820.047843499459,1370.7537200029433
mass_0p5,a2p95,5,-1481.2273251593447,2324.892805598577,843.6654804392324
mass_0p5,a2p95,6,-1447.5381649929063,1892.366159490304,444.82799449739775
mass_0p5,a2p95,7,1366.385358175068,1000.3398044853968,2366.725162660465
mass_0p5,a2p95,8,-1114.9651229035057,1701.7589336398707,586.793810736365
mass_0p5,a2p95,9,1127.1016155648847,272.3734162781061,1399.4750318429908
mass_0p5,a2p95,10,2996.30735849524,326.10420247058096,3322.411560965821
mass_0p5,a2p95,11,-1440.051481500031,1776.1790896029418,336.1276081029108
mass_0p5,a2p95,12,-1412.3843663563903,2247.423029663178,835.0386633067877
mass_0p5,a2p95,13,-170.28932402248898,441.561298745192,271.271974722703
