model_label,axis,factor,scenario_label,n,drop_mean_return_mean,drop_mean_return_ci95,drop_median_return_mean,drop_median_return_ci95,drop_iqm_return_mean,drop_iqm_return_ci95,rel_drop_mean_return_mean,rel_drop_mean_return_ci95
tvc100,friction_damping,0.0,friction_damping_0,30,312.61244498905586,49.51045209737114,309.78363497315405,58.263323285629085,308.95461803006935,55.729856607356005,0.5577825061014927,0.06691393227266672
tvc100,friction_damping,0.1,friction_damping_0p1,30,265.70669835405647,30.217199575749746,267.3435558279352,35.38565595719147,265.65741025804294,33.335414469760835,0.46737503094206573,0.029336428841126732
tvc100,friction_damping,0.2,friction_damping_0p2,30,205.3212323599793,26.83994951405319,204.66860146723585,30.008138441330495,203.88683514319186,29.121995123145194,0.36002443281425506,0.03217200953011276
tvc100,friction_damping,0.3,friction_damping_0p3,30,161.5806438368024,24.86848030061889,160.7399647842977,27.997796354564457,160.0706926776303,26.326414343944286,0.2822474767478423,0.03338570537695504
tvc100,friction_damping,0.4,friction_damping_0p4,30,107.17853823467034,21.708136384479893,112.25482100790079,24.68251342975044,108.6342779792947,23.94157323931897,0.19037098549751905,0.03488687672726562
tvc100,friction_damping,0.5,friction_damping_0p5,30,76.86670795874713,21.683282028722868,86.01539310574374,25.85346034234304,79.95772932917696,25.547841190181273,0.136254386182748,0.03599744417736015
tvc100,friction_damping,0.6,friction_damping_0p6,30,53.71297660642247,19.72529656920276,58.58440936934106,23.961034832955324,57.12743710222885,22.37150825831796,0.0969738580637565,0.03317181875751458
tvc100,friction_damping,0.7,friction_damping_0p7,30,30.426738101261947,22.667025769481214,32.35631299316465,25.326451322908767,31.22207848145949,23.74025331626829,0.05605541081740627,0.03807358123964319
tvc100,friction_damping,0.8,friction_damping_0p8,30,18.407703564808152,14.475453215382108,27.15506563517426,17.06668040449005,22.28096753237243,15.991647390378436,0.03275519267125948,0.024594182635219012
tvc100,friction_damping,0.9,friction_damping_0p9,30,-0.8582637311231736,17.454329769460287,-3.894775109187585,19.39665536184113,-3.1741752704393926,15.584183446745945,6.543396527678112e-05,0.028240085244801982
tvc100,friction_damping,1.0,friction_damping_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvc100,friction_damping,1.1,friction_damping_1p1,30,-5.599307668558615,20.182923747591147,-0.5402949612868951,19.86095237440176,-3.698306450431492,18.745535462763055,-0.012663232370040911,0.03765815998377408
tvc100,friction_damping,1.3,friction_damping_1p3,30,-15.475303568924593,25.812697452898053,-15.265566022246626,26.95566166103972,-18.387570058733157,24.340142595262698,-0.03852540956222835,0.04805832198232895
tvc100,friction_damping,1.5,friction_damping_1p5,30,1.6289750709403885,32.69504796125492,5.992522996993686,33.02167075221757,1.1774464752202296,31.992443678074356,-0.010176886727230145,0.057605650725910264
tvc100,friction_damping,1.7,friction_damping_1p7,30,29.529610344468075,38.378153090077376,24.170094144794565,40.61201751963235,28.70696977126389,37.80729195708676,0.036712040498746816,0.06673734731548078
tvc100,friction_damping,2.0,friction_damping_2,30,57.60443810933627,37.07058656291439,58.61073239668576,39.84302082739584,58.64813578673269,38.18601884523868,0.08596890175011283,0.05987895070216857
tvc100,friction_mass,0.1,friction_mass_0p1,30,503.80071378710414,40.78247855578497,526.9207034444019,43.474703247713805,519.581345004187,42.1958078819345,0.8987662319258646,0.027148583840717194
tvc100,friction_mass,0.2,friction_mass_0p2,30,368.17599216183424,52.87633807775648,378.0752013643381,59.05440665434708,376.6138135984974,55.63915512338785,0.6461681711635625,0.06160035487409085
tvc100,friction_mass,0.3,friction_mass_0p3,30,252.83023344943257,52.17867860252493,268.95923261846923,57.98228381624405,262.9803669517624,55.17392845172549,0.4402485533192364,0.06745733355482714
tvc100,friction_mass,0.4,friction_mass_0p4,30,144.5359087288469,44.45330367158136,170.3039385567836,54.21410069237,165.57106751509184,50.670359581872106,0.24258858158654528,0.06770884395813162
tvc100,friction_mass,0.5,friction_mass_0p5,30,57.449053520619394,47.15366206713699,71.95918347997585,53.4030431874244,71.28277344746371,52.434052756313925,0.08725780194634204,0.07486806756877529
tvc100,friction_mass,0.6,friction_mass_0p6,30,16.93103393362259,42.978582399011415,35.01124079818051,55.23150295927904,28.14129116660483,46.11781403644518,0.014212963974075198,0.07593051714627834
tvc100,friction_mass,0.7,friction_mass_0p7,30,-18.07460467408109,31.323043572353097,-10.080196516680902,39.004682119009686,-12.566760658004243,34.568906562064804,-0.04182810805277872,0.058696257030426136
tvc100,friction_mass,0.8,friction_mass_0p8,30,-43.727276251860864,21.69745234181431,-38.17773728181964,23.646087914604202,-41.58567185673816,20.136051437924586,-0.0827788222078149,0.046079968439833675
tvc100,friction_mass,0.9,friction_mass_0p9,30,-30.14816879632009,18.96373311074915,-19.790373983659627,16.37327677951364,-22.451338081488338,16.85066711336686,-0.055881199101190444,0.03578864661488907
tvc100,friction_mass,1.0,friction_mass_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvc100,friction_mass,1.1,friction_mass_1p1,30,28.43163326811459,18.014071055086173,25.72268241302533,20.75134569868131,28.881735571617135,20.77839309211253,0.044592608645293554,0.02955124887290355
tvc100,friction_mass,1.3,friction_mass_1p3,30,110.33393020922523,24.399655686477793,109.98521099700051,28.394796223281087,108.36891323181543,26.992737789084703,0.19013871043367406,0.03716549650885837
tvc100,friction_mass,1.5,friction_mass_1p5,30,146.90478859652467,28.19611349575163,145.28940496975903,31.864526614849,143.91662445112277,30.212853805554516,0.2505640122871873,0.03656393315770972
tvc100,friction_mass,1.7,friction_mass_1p7,30,169.71491463397348,30.991796989585165,167.70669336317403,34.43204827460508,166.82012968573568,33.05408301657031,0.2905762446757096,0.04028926646770219
tvc100,friction_mass,2.0,friction_mass_2,30,193.9451469032119,29.419603504131015,189.30977419462275,32.20285196374629,188.44297623794634,30.63887564936005,0.33561403622683544,0.03724283311254901
tvc100,friction_mass_damping,0.1,friction_mass_damping_0p1,30,510.2428887556327,40.875796918223024,521.3064296226698,40.57246284977956,515.8351858837573,38.22692576650508,0.919102356260297,0.02072584069496658
tvc100,friction_mass_damping,0.2,friction_mass_damping_0p2,30,379.6959922805215,47.37521596711673,385.7994569484204,47.20694714911094,382.05992626761997,46.350206138209515,0.675880495960431,0.05492185929211967
tvc100,friction_mass_damping,0.3,friction_mass_damping_0p3,30,252.717633290742,48.04177182718191,266.0139508743748,53.35862279628287,261.99035943657066,48.84273783456036,0.4446061115307707,0.06306599633099803
tvc100,friction_mass_damping,0.4,friction_mass_damping_0p4,30,141.05487881337822,45.9927505657208,159.64677462271774,55.50064877474691,151.98400404331613,47.85670243491565,0.23702958984388087,0.0663080624250579
tvc100,friction_mass_damping,0.5,friction_mass_damping_0p5,30,53.005739122674335,36.70096405115614,65.86200663852159,40.57416604916504,63.77937534705367,37.473685452193834,0.08267129443798377,0.06357643605837669
tvc100,friction_mass_damping,0.6,friction_mass_damping_0p6,30,14.708029556444945,38.80455892524746,37.432074090315275,49.98647733623265,27.211678909239915,43.2006313691377,0.013194298997610912,0.06885920535687709
tvc100,friction_mass_damping,0.7,friction_mass_damping_0p7,30,-12.959560558566217,29.73587634818486,-16.288595817482395,35.55384926213184,-17.506085488929028,32.761373711471144,-0.03768181244875514,0.05785836332012063
tvc100,friction_mass_damping,0.8,friction_mass_damping_0p8,30,-49.69483205650143,24.344348876792235,-41.72114321575247,29.013088369457783,-50.90246619882414,25.001780196683125,-0.09658626827318756,0.0482705046108279
tvc100,friction_mass_damping,0.9,friction_mass_damping_0p9,30,-44.04844908933992,22.744815087207005,-43.26640279149061,28.619209977371064,-44.68342475261563,26.999043721591544,-0.0819687897117645,0.03936634838628368
tvc100,friction_mass_damping,1.0,friction_mass_damping_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvc100,friction_mass_damping,1.1,friction_mass_damping_1p1,30,29.17319491985784,15.792244534676696,22.33327935966349,19.340887084301393,21.044781526538827,15.373932694118292,0.04273373417796739,0.029598019875361654
tvc100,friction_mass_damping,1.3,friction_mass_damping_1p3,30,110.25090560888114,25.54383032107915,101.59255070655014,29.997322386197222,100.8832027719126,26.980782787198102,0.18904227857921774,0.04156987381428214
tvc100,friction_mass_damping,1.5,friction_mass_damping_1p5,30,141.67309496128323,30.394932670554404,133.65456245346346,34.834356765387724,132.72140755181718,31.47769148327765,0.2395276158595843,0.04298678102855352
tvc100,friction_mass_damping,1.7,friction_mass_damping_1p7,30,167.1414069913536,31.405316615364335,156.96692395627034,34.37828059630892,158.0257006997145,31.049280434331525,0.2857536823894089,0.04298882414864355
tvc100,friction_mass_damping,2.0,friction_mass_damping_2,30,186.23653778244395,32.70396549449548,176.87927838844067,34.02660208712483,176.51865028780622,32.27457648406233,0.3212992447183783,0.043053766321880856
tvc100,mass_damping,0.1,mass_damping_0p1,30,509.4406293620442,42.95286517092651,516.1541968471371,42.246124059836795,512.5152861385623,39.556164471168785,0.9165583495106928,0.026038487430001166
tvc100,mass_damping,0.2,mass_damping_0p2,30,374.3046779345752,59.76643951844774,384.9868330229325,66.38510655736057,382.83577180573667,61.59059182146222,0.6686119246716685,0.084560640113308
tvc100,mass_damping,0.3,mass_damping_0p3,30,245.9026978830653,67.751338491953,263.2168790748002,69.17525918517693,256.25799005165356,65.3137150157061,0.434872269871657,0.10792383417850418
tvc100,mass_damping,0.4,mass_damping_0p4,30,116.07309681729018,50.36001715764584,140.83224384500826,58.87150048025619,134.00720690514672,55.85786141177468,0.1906904697524956,0.08323103985688775
tvc100,mass_damping,0.5,mass_damping_0p5,30,20.50418383308396,44.38160175761926,43.544759823953676,52.502045999915396,35.10535988936258,44.15086514510034,0.025512241810871798,0.07847440080393038
tvc100,mass_damping,0.6,mass_damping_0p6,30,-46.61593505236377,42.43792732759166,-52.84416638806743,47.28978321946937,-51.37711774383154,44.33793635829868,-0.09243704495334296,0.06896114784415502
tvc100,mass_damping,0.7,mass_damping_0p7,30,-49.534559369248775,40.31488557796051,-48.393056269835746,45.50845288009538,-54.19478990973221,42.1431705984247,-0.10362938704865819,0.06756743620926531
tvc100,mass_damping,0.8,mass_damping_0p8,30,-61.56274659158244,23.987636929400086,-62.928252300123,26.26442698927394,-67.18400788649221,25.3557074223828,-0.11633933993566907,0.042244925958733
tvc100,mass_damping,0.9,mass_damping_0p9,30,-39.40834047011928,21.437726508748213,-42.46942219074864,25.36632963083742,-47.4552948912771,23.946222381957256,-0.07622916499426317,0.0404920895118092
tvc100,mass_damping,1.0,mass_damping_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvc100,mass_damping,1.1,mass_damping_1p1,30,37.474807946569335,17.90542909678672,41.8337872814127,24.741756122327036,37.06133782883016,20.963806534396156,0.0596205684748385,0.03755310062378874
tvc100,mass_damping,1.3,mass_damping_1p3,30,112.40044027212573,26.70349928870597,108.07197399576785,29.170341011688368,105.58678817955648,26.477629787696223,0.1919318632844611,0.04382224069458363
tvc100,mass_damping,1.5,mass_damping_1p5,30,144.5274807266147,27.18714149716576,139.80502498683194,29.9972930976825,137.11996593503696,26.948110258106496,0.25106366074200465,0.04060727646066938
tvc100,mass_damping,1.7,mass_damping_1p7,30,170.39069871277488,30.63282826625698,160.93576528470786,33.05245178617149,161.06518759060046,30.045034988540106,0.29345231686201045,0.04214097694056711
tvc100,mass_damping,2.0,mass_damping_2,30,195.0810368579581,34.02683474987419,187.99094915476238,35.40555453682429,186.79174017627574,32.8364056568389,0.3368378271591688,0.04334314325798327
tvc150,friction_damping,0.0,friction_damping_0,30,582.4122793129668,88.72111560990756,570.401783726148,87.73230762029597,570.4732455063903,83.45453628065337,0.7290090632840903,0.030467181952381107
tvc150,friction_damping,0.1,friction_damping_0p1,30,550.1690363519045,89.83424126011468,542.785106233576,88.65884928412258,540.6857392438337,84.28992876113342,0.6847950197206727,0.03701520963862085
tvc150,friction_damping,0.2,friction_damping_0p2,30,470.0995156076832,86.4917896092006,470.8071634012673,86.27877838134371,468.609915155067,82.35148125757206,0.5773419248154401,0.047348080358365685
tvc150,friction_damping,0.3,friction_damping_0p3,30,395.4299585712087,79.69729950946852,413.0103739453918,86.21342027368856,407.70290297171346,80.54432258114814,0.48175265139521706,0.052669503246962165
tvc150,friction_damping,0.4,friction_damping_0p4,30,328.08754239673897,79.00737681243211,344.7604039846968,88.08651945727821,338.50842733551485,81.87759907032364,0.3898821748611666,0.055589884825041014
tvc150,friction_damping,0.5,friction_damping_0p5,30,218.92208336332018,59.83663487565144,226.88291452117608,67.20610835857529,225.7303222853928,62.093661944293125,0.2657735508673132,0.04811070157957469
tvc150,friction_damping,0.6,friction_damping_0p6,30,155.57684593869035,35.93028855369092,166.44603558052097,51.06701821967997,162.27166844972234,44.82113589449137,0.18986029310238056,0.03052392594506843
tvc150,friction_damping,0.7,friction_damping_0p7,30,91.2289234325472,38.58101458899199,113.89346181442183,48.59567824251075,107.06553263770938,41.428906798247745,0.10740477556590909,0.036103426475280344
tvc150,friction_damping,0.8,friction_damping_0p8,30,78.24106980749316,39.15032925684833,90.8999338901485,49.66474728947041,86.30288097828002,46.09048159779736,0.08985033165793833,0.03850099847240501
tvc150,friction_damping,0.9,friction_damping_0p9,30,31.85809175805139,26.96234249455215,39.326355375734785,28.670739051165757,35.81303372326726,26.69699937932859,0.035644640641729015,0.025726464930402624
tvc150,friction_damping,1.0,friction_damping_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
