env_id,axis,stress_factor,model_label,threshold_fraction_of_vanilla_nominal_median,threshold_return,reliability
Walker2d-v5,damping,0.5,vanilla,0.0,0.0,1.0
Walker2d-v5,damping,0.5,vanilla,0.008333333333333333,33.743306766396685,1.0
Walker2d-v5,damping,0.5,vanilla,0.016666666666666666,67.48661353279337,1.0
Walker2d-v5,damping,0.5,vanilla,0.025,101.22992029919007,1.0
Walker2d-v5,damping,0.5,vanilla,0.03333333333333333,134.97322706558674,1.0
Walker2d-v5,damping,0.5,vanilla,0.041666666666666664,168.71653383198344,1.0
Walker2d-v5,damping,0.5,vanilla,0.05,202.45984059838014,1.0
Walker2d-v5,damping,0.5,vanilla,0.058333333333333334,236.2031473647768,1.0
Walker2d-v5,damping,0.5,vanilla,0.06666666666666667,269.9464541311735,1.0
Walker2d-v5,damping,0.5,vanilla,0.075,303.6897608975702,1.0
Walker2d-v5,damping,0.5,vanilla,0.08333333333333333,337.4330676639669,1.0
Walker2d-v5,damping,0.5,vanilla,0.09166666666666666,371.1763744303635,1.0
Walker2d-v5,damping,0.5,vanilla,0.1,404.9196811967603,1.0
Walker2d-v5,damping,0.5,vanilla,0.10833333333333334,438.662987963157,1.0
Walker2d-v5,damping,0.5,vanilla,0.11666666666666667,472.4062947295536,1.0
Walker2d-v5,damping,0.5,vanilla,0.125,506.1496014959503,1.0
Walker2d-v5,damping,0.5,vanilla,0.13333333333333333,539.892908262347,1.0
Walker2d-v5,damping,0.5,vanilla,0.14166666666666666,573.6362150287437,1.0
Walker2d-v5,damping,0.5,vanilla,0.15,607.3795217951404,1.0
Walker2d-v5,damping,0.5,vanilla,0.15833333333333333,641.1228285615371,1.0
Walker2d-v5,damping,0.5,vanilla,0.16666666666666666,674.8661353279338,1.0
Walker2d-v5,damping,0.5,vanilla,0.175,708.6094420943305,1.0
Walker2d-v5,damping,0.5,vanilla,0.18333333333333332,742.352748860727,1.0
Walker2d-v5,damping,0.5,vanilla,0.19166666666666665,776.0960556271237,1.0
Walker2d-v5,damping,0.5,vanilla,0.2,809.8393623935206,1.0
Walker2d-v5,damping,0.5,vanilla,0.20833333333333334,843.5826691599173,1.0
Walker2d-v5,damping,0.5,vanilla,0.21666666666666667,877.325975926314,1.0
Walker2d-v5,damping,0.5,vanilla,0.225,911.0692826927105,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.23333333333333334,944.8125894591072,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.24166666666666667,978.555896225504,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.25,1012.2992029919006,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.2583333333333333,1046.0425097582972,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.26666666666666666,1079.785816524694,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.275,1113.5291232910909,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.2833333333333333,1147.2724300574873,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.2916666666666667,1181.0157368238843,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.3,1214.7590435902807,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.30833333333333335,1248.5023503566774,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.31666666666666665,1282.2456571230741,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.325,1315.9889638894708,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.3333333333333333,1349.7322706558675,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.3416666666666667,1383.4755774222642,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.35,1417.218884188661,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.35833333333333334,1450.9621909550576,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.36666666666666664,1484.705497721454,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.375,1518.448804487851,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.3833333333333333,1552.1921112542475,0.9666666666666667
Walker2d-v5,damping,0.5,vanilla,0.39166666666666666,1585.9354180206444,0.9666666666666667
