env_id,axis,stress_factor,model_label,threshold_fraction_of_vanilla_nominal_median,threshold_return,reliability
Walker2d-v5,action_noise,0.5,vanilla,0.0,0.0,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.008333333333333333,33.91416406434538,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.016666666666666666,67.82832812869076,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.025,101.74249219303613,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.03333333333333333,135.6566562573815,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.041666666666666664,169.57082032172687,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.05,203.48498438607226,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.058333333333333334,237.39914845041764,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.06666666666666667,271.313312514763,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.075,305.2274765791084,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.08333333333333333,339.14164064345374,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.09166666666666666,373.0558047077991,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.1,406.9699687721445,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.10833333333333334,440.8841328364899,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.11666666666666667,474.7982969008353,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.125,508.71246096518064,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.13333333333333333,542.626625029526,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.14166666666666666,576.5407890938714,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.15,610.4549531582168,1.0
Walker2d-v5,action_noise,0.5,vanilla,0.15833333333333333,644.3691172225621,0.9333333333333333
Walker2d-v5,action_noise,0.5,vanilla,0.16666666666666666,678.2832812869075,0.9333333333333333
Walker2d-v5,action_noise,0.5,vanilla,0.175,712.1974453512529,0.9333333333333333
Walker2d-v5,action_noise,0.5,vanilla,0.18333333333333332,746.1116094155982,0.9
Walker2d-v5,action_noise,0.5,vanilla,0.19166666666666665,780.0257734799436,0.9
Walker2d-v5,action_noise,0.5,vanilla,0.2,813.939937544289,0.8666666666666667
Walker2d-v5,action_noise,0.5,vanilla,0.20833333333333334,847.8541016086344,0.8333333333333334
Walker2d-v5,action_noise,0.5,vanilla,0.21666666666666667,881.7682656729799,0.8333333333333334
Walker2d-v5,action_noise,0.5,vanilla,0.225,915.6824297373252,0.8
Walker2d-v5,action_noise,0.5,vanilla,0.23333333333333334,949.5965938016706,0.8
Walker2d-v5,action_noise,0.5,vanilla,0.24166666666666667,983.5107578660159,0.8
Walker2d-v5,action_noise,0.5,vanilla,0.25,1017.4249219303613,0.8
Walker2d-v5,action_noise,0.5,vanilla,0.2583333333333333,1051.3390859947065,0.8
Walker2d-v5,action_noise,0.5,vanilla,0.26666666666666666,1085.253250059052,0.7666666666666667
Walker2d-v5,action_noise,0.5,vanilla,0.275,1119.1674141233975,0.7666666666666667
Walker2d-v5,action_noise,0.5,vanilla,0.2833333333333333,1153.0815781877427,0.7666666666666667
Walker2d-v5,action_noise,0.5,vanilla,0.2916666666666667,1186.9957422520881,0.7666666666666667
Walker2d-v5,action_noise,0.5,vanilla,0.3,1220.9099063164335,0.7666666666666667
Walker2d-v5,action_noise,0.5,vanilla,0.30833333333333335,1254.824070380779,0.7
Walker2d-v5,action_noise,0.5,vanilla,0.31666666666666665,1288.7382344451241,0.7
Walker2d-v5,action_noise,0.5,vanilla,0.325,1322.6523985094698,0.7
Walker2d-v5,action_noise,0.5,vanilla,0.3333333333333333,1356.566562573815,0.6666666666666666
Walker2d-v5,action_noise,0.5,vanilla,0.3416666666666667,1390.4807266381604,0.6666666666666666
Walker2d-v5,action_noise,0.5,vanilla,0.35,1424.3948907025058,0.6666666666666666
