version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,tvc300,14,friction,0.7057358249616108,0.4620962254610858,0.21500986080413306,0.5333333333333333
Walker2d-v4,tvc300,15,friction,4.173105141437678,0.888681906406753,0.44340953203376526,0.13333333333333333
Walker2d-v4,tvc300,16,friction,0.8718773101425282,0.6644745728374452,0.360408329929196,0.4
Walker2d-v4,tvc300,17,friction,1.6570491349230898,0.8401159256155817,0.3202566757052014,0.2
Walker2d-v4,tvc300,18,friction,1.2385561260875628,0.7229355069855827,0.2936677959803809,0.3333333333333333
Walker2d-v4,tvc300,19,friction,0.7406233534930412,0.6148036588035098,0.357416431722465,0.2
Walker2d-v4,tvc300,20,friction,3.898897372831754,0.9187263892165008,0.9500714443009413,0.06666666666666667
Walker2d-v4,tvc300,21,friction,1.169902237511091,0.7117311299871373,0.32307252621444865,0.26666666666666666
Walker2d-v4,tvc300,22,friction,1.4904100339720012,0.6757829740392641,0.30216608532729006,0.4
Walker2d-v4,tvc300,23,friction,0.8166282715168044,0.5427824207376936,0.211431844869758,0.4666666666666667
Walker2d-v4,tvc300,24,friction,2.9219724936598643,0.7323492146080665,0.21133631113930904,0.26666666666666666
Walker2d-v4,tvc300,25,friction,2.0053967058740745,0.6918870844869974,0.24095865908438863,0.3333333333333333
Walker2d-v4,tvc300,26,friction,0.8778693313263548,0.6551930037607906,0.343276420334324,0.13333333333333333
Walker2d-v4,tvc300,27,friction,0.8549390446003894,0.6308510277413555,0.38124398771566187,0.13333333333333333
Walker2d-v4,tvc300,28,friction,1.0804091896578638,0.7846718536860496,0.368421531043146,0.2
Walker2d-v4,tvc300,29,friction,0.9799281167749643,0.675190419453433,0.2980876131184023,0.26666666666666666
Walker2d-v4,tvc300,30,friction,0.5374621435917826,0.46399365002332,0.2734353725996244,0.6
Walker2d-v4,tvc300,1,damping,1.6165152364701025,1.0,1.3888693254985733,0.0
Walker2d-v4,tvc300,2,damping,3.2813046624098763,1.0,3.33144867257705,0.0
Walker2d-v4,tvc300,3,damping,1.7443960585586158,1.0,1.2634788034484181,0.0
Walker2d-v4,tvc300,4,damping,1.0358760314288884,0.9937105508638086,0.9744641058524622,0.0
Walker2d-v4,tvc300,5,damping,0.7491969613571376,0.734652391760235,0.7043772105741614,0.0
Walker2d-v4,tvc300,6,damping,1.0787855382195715,0.9275256693397407,0.7758985246329559,0.0
Walker2d-v4,tvc300,7,damping,1.1291825829558975,0.9846770022847832,0.9436003256458871,0.0
Walker2d-v4,tvc300,8,damping,1.28455588426158,1.0,1.1539694467195263,0.0
Walker2d-v4,tvc300,9,damping,1.0470857108897758,1.0,1.0532127407105494,0.0
Walker2d-v4,tvc300,10,damping,0.5348907520849501,0.5405048266650002,0.5184449786148368,0.0
Walker2d-v4,tvc300,11,damping,0.7752902302790027,0.8182743772116079,0.7972829102588771,0.0
Walker2d-v4,tvc300,12,damping,3.9737930301919295,1.0,3.3592593083399542,0.0
Walker2d-v4,tvc300,13,damping,0.9827277034791101,0.9565003780295047,0.9099447335981784,0.0
Walker2d-v4,tvc300,14,damping,0.7177304885778495,0.6720569896781875,0.6065180544076506,0.0
