env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,vanilla,19,mass_damping,0.8840995330125787,True,0.0,0.5,0.44640654466964896
Walker2d-v5,vanilla,20,mass_damping,1.0522249037830245,True,0.0,0.5,0.4825757747965803
Walker2d-v5,vanilla,21,mass_damping,0.9986326499978779,True,0.0,0.42857142857142855,0.5601948664240121
Walker2d-v5,vanilla,22,mass_damping,1.0699044311219812,True,0.0,0.5,0.5496337910595542
Walker2d-v5,vanilla,23,mass_damping,0.9862504359636118,True,0.0,0.5,0.509868138588392
Walker2d-v5,vanilla,24,mass_damping,0.8611550681660697,True,0.0,0.5714285714285714,0.42715832116167307
Walker2d-v5,vanilla,25,mass_damping,1.2184545655843149,True,0.0,0.5,0.5098276611376412
Walker2d-v5,vanilla,26,mass_damping,1.1231674440545558,True,0.0,0.42857142857142855,0.559382009130014
Walker2d-v5,vanilla,27,mass_damping,0.8781415705921685,True,0.0,0.5714285714285714,0.4192128073964052
Walker2d-v5,vanilla,28,mass_damping,1.2219795673765916,True,0.0,0.35714285714285715,0.6561773074911124
Walker2d-v5,vanilla,29,mass_damping,1.045159747810223,True,0.0,0.5,0.5031223709894003
Walker2d-v5,vanilla,30,mass_damping,1.030972526065455,True,0.0,0.7142857142857143,0.35996443414081086
Walker2d-v5,vanilla,31,mass_damping,0.9733287316426895,True,0.0,0.6428571428571429,0.44510173898132116
Walker2d-v5,vanilla,32,mass_damping,1.114554167475288,True,0.0,0.42857142857142855,0.5562386671565157
Walker2d-v5,vanilla,33,mass_damping,0.9382788308336031,True,0.0,0.5714285714285714,0.4511755717530401
Walker2d-v5,vanilla,34,mass_damping,1.0575534606634196,True,0.0,0.5,0.5264514062740336
Walker2d-v5,vanilla,35,mass_damping,0.9798885152947565,True,0.0,0.5714285714285714,0.49606055566272605
Walker2d-v5,klprho0,6,friction_mass,1.096049725593872,True,0.0,0.5,0.502678617123091
Walker2d-v5,klprho0,7,friction_mass,1.1051546715547433,True,0.0,0.5,0.5258893305799309
Walker2d-v5,klprho0,8,friction_mass,1.1503721825075635,True,0.0,0.42857142857142855,0.6125140174324971
Walker2d-v5,klprho0,9,friction_mass,0.9857433712548315,True,0.0,0.5,0.4818613258877939
Walker2d-v5,klprho0,10,friction_mass,0.576508384347565,True,0.0,0.7142857142857143,0.36328184876084785
Walker2d-v5,klprho0,11,friction_mass,1.0047024076767717,True,0.0,0.5714285714285714,0.48260618775196973
Walker2d-v5,klprho0,12,friction_mass,1.389601097036795,True,0.0,0.2857142857142857,0.7724628319233392
Walker2d-v5,klprho0,13,friction_mass,1.010121783321913,True,0.0,0.5714285714285714,0.4928192877556534
Walker2d-v5,klprho0,14,friction_mass,1.15316099309231,True,0.0,0.6428571428571429,0.467068336530204
Walker2d-v5,klprho0,15,friction_mass,1.2173243496555886,True,0.0,0.5,0.5500183163260085
Walker2d-v5,klprho0,16,friction_mass,1.1577442213794398,True,0.0,0.5,0.5273283393208487
Walker2d-v5,klprho0,17,friction_mass,1.028468333709775,True,0.0,0.5,0.5206223763120205
Walker2d-v5,klprho0,18,friction_mass,1.0474939999800428,True,0.0,0.5714285714285714,0.4991886470700897
Walker2d-v5,klprho0,19,friction_mass,0.9655863379472958,True,0.0,0.6428571428571429,0.4360966687458892
Walker2d-v5,klprho0,20,friction_mass,1.0003521223267768,True,0.0,0.5714285714285714,0.42732266696727195
Walker2d-v5,klprho0,21,friction_mass,1.410926773468655,True,0.0,0.5,0.5382245615145088
Walker2d-v5,klprho0,22,friction_mass,1.2676080146691877,True,0.0,0.5,0.5613559629253425
Walker2d-v5,klprho0,23,friction_mass,1.0187906984905442,True,0.0,0.5,0.5247121404029395
Walker2d-v5,klprho0,24,friction_mass,0.8874764675821387,True,0.0,0.5714285714285714,0.4576654200334411
Walker2d-v5,klprho0,25,friction_mass,0.9221915475941732,True,0.0,0.6428571428571429,0.4038862921328639
