env_id,model_label,n_axes,n_seeds,competence_threshold,bootstrap_replicates,nominal_failure_probability,nominal_failure_probability__ci95_low,nominal_failure_probability__ci95_high,improvement_vs_vanilla__nominal_failure_probability,improvement_vs_vanilla__nominal_failure_probability__ci95_low,improvement_vs_vanilla__nominal_failure_probability__ci95_high,probability_improves_vs_vanilla__nominal_failure_probability,deployment_failure_probability,deployment_failure_probability__ci95_low,deployment_failure_probability__ci95_high,improvement_vs_vanilla__deployment_failure_probability,improvement_vs_vanilla__deployment_failure_probability__ci95_low,improvement_vs_vanilla__deployment_failure_probability__ci95_high,probability_improves_vs_vanilla__deployment_failure_probability,deployment_failure_given_nominal_competence,deployment_failure_given_nominal_competence__ci95_low,deployment_failure_given_nominal_competence__ci95_high,improvement_vs_vanilla__deployment_failure_given_nominal_competence,improvement_vs_vanilla__deployment_failure_given_nominal_competence__ci95_low,improvement_vs_vanilla__deployment_failure_given_nominal_competence__ci95_high,probability_improves_vs_vanilla__deployment_failure_given_nominal_competence,reliability_auc_given_nominal_competence,reliability_auc_given_nominal_competence__ci95_low,reliability_auc_given_nominal_competence__ci95_high,improvement_vs_vanilla__reliability_auc_given_nominal_competence,improvement_vs_vanilla__reliability_auc_given_nominal_competence__ci95_low,improvement_vs_vanilla__reliability_auc_given_nominal_competence__ci95_high,probability_improves_vs_vanilla__reliability_auc_given_nominal_competence
Walker2d-v5,vanilla,20,30,0.5,10000,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.2557301587301587,0.23994404761904758,0.2729525793650794,0.0,-0.0,0.0,0.0,0.2557301587301587,0.23994404761904764,0.27295257936507933,0.0,-0.0,0.0,0.0,0.729107385460791,0.7086426708609967,0.7478421680697225,0.0,0.0,0.0,0.0
Walker2d-v5,klprho0,20,30,0.5,10000,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.25401587301587303,0.2340787698412698,0.2764682539682539,0.0017142857142856682,-0.025904761904761875,0.028524206349206327,0.5609,0.25401587301587303,0.23407876984126988,0.2764682539682539,0.0017142857142856682,-0.025904761904761875,0.0285242063492063,0.561,0.7398748646373328,0.711871345704798,0.7645035930424842,0.01076747917654175,-0.023591857491080257,0.04350836236624067,0.7473
Walker2d-v5,klprho0p05,20,30,0.5,10000,0.09999999999999998,0.0,0.23333333333333328,-0.09999999999999998,-0.23333333333333328,0.0,0.0,0.33465079365079364,0.2646107142857143,0.42393095238095235,-0.07892063492063495,-0.16859543650793654,-0.006031547619047589,0.0152,0.2622663139329806,0.2405328863346105,0.2846271088435374,-0.006536155202821914,-0.033378341400662793,0.021477225056689333,0.3295,0.7143379025280611,0.680301038213416,0.7464715188877725,-0.01476948293272995,-0.054184738595318825,0.02415471568635092,0.2378
