timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,action_replace_prob,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775664612,eval__Walker2d-v4__ppo_cont__a1e9__action_replace_0p20__seed4__pid3792070,ppo_cont,Walker2d-v4,4,20,1,a1e9,action_replace_0p20,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__4__1774842928/ppo_alpha_a1e9.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__4__1774842928/ppo_alpha_a1e9.cleanrl_model.norm_stats.npz,1,0,0.0,0.2,1.0,1.0,1.0,559.8660359902701,223.94174881311145,488.00048309653084,520.218481748434,228.3168160450314,1088.297063919309
