timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,action_replace_prob,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775665277,eval__Walker2d-v4__ppo_cont__a3p10__action_replace_0p05__seed5__pid3794771,ppo_cont,Walker2d-v4,5,20,1,a3p10,action_replace_0p05,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p10__5__1774673109/ppo_alpha_a3p10.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p10__5__1774673109/ppo_alpha_a3p10.cleanrl_model.norm_stats.npz,1,0,0.0,0.05,1.0,1.0,1.0,1158.292883455348,484.0907070283052,1029.3765602787648,1048.4688161034703,547.5039671534125,2254.4537374713373
