model_label,seed,cap,event_path,final__charts/episodic_return,max__charts/episodic_return,mean__charts/episodic_return,first_step__charts/episodic_return__ge_0p01,final__charts/episodic_length,max__charts/episodic_length,mean__charts/episodic_length,first_step__charts/episodic_length__ge_0p01,final__eval/episodic_return,max__eval/episodic_return,mean__eval/episodic_return,first_step__eval/episodic_return__ge_0p01,final__losses/qf1_values,max__losses/qf1_values,mean__losses/qf1_values,first_step__losses/qf1_values__ge_0p01,final__losses/qf2_values,max__losses/qf2_values,mean__losses/qf2_values,first_step__losses/qf2_values__ge_0p01,final__losses/qf_loss,max__losses/qf_loss,mean__losses/qf_loss,first_step__losses/qf_loss__ge_0p01,final__losses/actor_loss,max__losses/actor_loss,mean__losses/actor_loss,first_step__losses/actor_loss__ge_0p01,final__targets/min_q_next_mean_pre_clip,max__targets/min_q_next_mean_pre_clip,mean__targets/min_q_next_mean_pre_clip,first_step__targets/min_q_next_mean_pre_clip__ge_0p01,final__targets/min_q_next_p95_pre_clip,max__targets/min_q_next_p95_pre_clip,mean__targets/min_q_next_p95_pre_clip,first_step__targets/min_q_next_p95_pre_clip__ge_0p01,final__targets/min_q_next_p99_pre_clip,max__targets/min_q_next_p99_pre_clip,mean__targets/min_q_next_p99_pre_clip,first_step__targets/min_q_next_p99_pre_clip__ge_0p01,final__targets/min_q_next_mean_post_clip,max__targets/min_q_next_mean_post_clip,mean__targets/min_q_next_mean_post_clip,first_step__targets/min_q_next_mean_post_clip__ge_0p01,final__targets/td_target_mean,max__targets/td_target_mean,mean__targets/td_target_mean,first_step__targets/td_target_mean__ge_0p01,final__robust/td3_q_target_clip_fraction,max__robust/td3_q_target_clip_fraction,mean__robust/td3_q_target_clip_fraction,first_step__robust/td3_q_target_clip_fraction__ge_0p01,final__robust/td3_q_target_excess_mean,max__robust/td3_q_target_excess_mean,mean__robust/td3_q_target_excess_mean,first_step__robust/td3_q_target_excess_mean__ge_0p01,final__charts/SPS,max__charts/SPS,mean__charts/SPS,first_step__charts/SPS__ge_0p01,max_step,training_return_auc,final_q_p95_over_cap,cap_active_final,cap_active_ever
tvc200,7,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__7__1784837850/events.out.tfevents.1784837855.linux50.648600.0,911.1502685546875,2562.192626953125,550.4771330897595,59.0,252.0,1000.0,185.9161398289327,11.0,1062.21044921875,1529.70849609375,1092.8804443359375,0.0,173.83355712890625,182.46875,150.31363695328608,25100.0,173.84625244140625,182.19522094726562,150.31653400157776,25100.0,12.378314018249512,107.81040954589844,13.897844853830168,25100.0,-175.61923217773438,-0.5820348858833313,-152.72770977119922,,174.05540466308594,182.45782470703125,150.88805865272894,25100.0,202.3404998779297,203.17196655273438,186.66497773405882,25100.0,203.59530639648438,206.1154022216797,189.42370315050636,25100.0,173.6075439453125,181.97256469726562,150.66340362109685,25100.0,173.89834594726562,181.92034912109375,150.316794265801,25100.0,0.32421875,0.44140625,0.16574816968407016,215100.0,0.4360817074775696,0.6158474683761597,0.22465495721953185,210400.0,47.0,1715.0,54.58539337367935,25100.0,999900,735.22541906016,1.0117024993896484,1.0,1.0
tvc200,8,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__8__1784838296/events.out.tfevents.1784838299.linux50.656170.0,1153.8529052734375,4087.36474609375,606.0315957124861,51.0,313.0,1000.0,209.20213433772756,13.0,1717.0245971679688,3627.578369140625,1705.396664428711,0.0,174.17770385742188,183.51431274414062,146.44268359785525,25100.0,174.08477783203125,183.30545043945312,146.43862542333972,25100.0,13.083017349243164,135.5394287109375,13.307553977070741,25100.0,-176.00718688964844,-0.41550636291503906,-148.72574191041355,,174.26443481445312,183.1017303466797,147.00702640906934,25200.0,202.6888427734375,203.69873046875,184.4488166408461,25100.0,204.07579040527344,206.61618041992188,187.25682823918933,25100.0,173.79437255859375,182.5657958984375,146.80168300589727,25200.0,174.1288604736328,183.52294921875,146.4423443735935,25100.0,0.26953125,0.36328125,0.13248794748179302,212900.0,0.4759385585784912,0.7174353003501892,0.20534339294957923,202900.0,49.0,1808.0,56.57687967996718,25100.0,999900,811.3026866049339,1.0134442138671875,1.0,1.0
tvc200,9,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__9__1784839136/events.out.tfevents.1784839139.linux46.110946.0,1156.66357421875,3440.731689453125,711.8255773114777,27.0,356.0,1000.0,258.8720870015536,27.0,1342.6328125,1457.760986328125,1355.454736328125,0.0,177.87347412109375,186.07894897460938,150.88924396876084,25300.0,177.79998779296875,186.02720642089844,150.89314715836932,25300.0,10.027219772338867,96.03440856933594,14.653586085857487,25100.0,-179.33837890625,-0.4144948720932007,-153.13264941671517,,178.00607299804688,185.95103454589844,151.46836597500743,25400.0,201.96864318847656,202.522705078125,183.41650581047136,25100.0,202.56105041503906,205.3941650390625,186.0935394272647,25100.0,177.47393798828125,185.41348266601562,151.2038080846236,25400.0,177.88754272460938,185.75587463378906,150.8936280149071,25300.0,0.421875,0.515625,0.2139710643399323,245500.0,0.5246492028236389,0.7243451476097107,0.26455780836554943,235000.0,49.0,1953.0,56.28413170581598,25100.0,999900,1178.183686979306,1.009843215942383,1.0,1.0
tvc200,10,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__10__1784839946/events.out.tfevents.1784839949.linux47.873267.0,722.329345703125,1687.636962890625,420.9628133109862,25.0,223.0,1000.0,151.84707668944571,25.0,675.7024841308594,903.9639282226562,740.7988525390625,0.0,163.80264282226562,175.31472778320312,143.52893884018704,25200.0,163.89910888671875,175.66915893554688,143.52818092515358,25200.0,7.560113906860352,68.03756713867188,9.056777361942425,25100.0,-165.53683471679688,-0.373712420463562,-145.73117542029013,,164.00735473632812,174.94671630859375,144.2036047755938,25300.0,201.6420135498047,202.48130798339844,186.29750125806984,25100.0,202.83648681640625,205.8175506591797,188.90637938146202,25100.0,163.74464416503906,174.67138671875,144.09630635372918,25300.0,163.86233520507812,175.70449829101562,143.5297500177177,25200.0,0.19140625,0.26953125,0.08644796902246384,247200.0,0.23239600658416748,0.37901413440704346,0.10729858295430109,218200.0,49.0,1889.0,56.488562929531234,25100.0,999912,529.3065435664776,1.0082100677490233,1.0,1.0
tvc200,11,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__11__1784840086/events.out.tfevents.1784840089.linux50.658600.0,1380.5023193359375,4826.59423828125,780.287462620426,91.0,368.0,1000.0,252.633400707428,15.0,1348.26806640625,2697.95166015625,1562.5326416015625,0.0,179.14048767089844,186.85440063476562,158.47297491340856,25400.0,179.15435791015625,186.61361694335938,158.46714957144255,25400.0,18.878704071044922,158.06967163085938,16.81184908879772,25100.0,-180.91668701171875,-0.040655601769685745,-160.83286957075964,,179.12518310546875,186.7136993408203,158.9986230307881,25500.0,202.529296875,203.99893188476562,190.26643806234185,25100.0,204.5681915283203,209.50003051757812,192.54744769912375,25100.0,178.552001953125,186.0863800048828,158.6701438293581,25500.0,179.14913940429688,186.60671997070312,158.4695304900527,25400.0,0.3828125,0.48046875,0.23476045620063596,211000.0,0.5840543508529663,0.7811548709869385,0.32847908970416784,191300.0,48.0,1929.0,55.76797620268746,25100.0,999922,1176.9414877669933,1.012646484375,1.0,1.0
tvc200,12,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__12__1784840187/events.out.tfevents.1784840189.linux47.873539.0,1363.4718017578125,4526.2607421875,616.4566541432788,20.0,346.0,1000.0,196.37765121759622,20.0,1810.4468383789062,3766.324951171875,1720.2269104003906,0.0,176.557373046875,185.65887451171875,155.5877920834907,25200.0,176.56544494628906,185.102294921875,155.58942677120027,25200.0,17.56659698486328,154.36795043945312,16.525560908727613,25100.0,-178.50643920898438,-0.36119717359542847,-158.0452913574065,,176.50454711914062,184.2152099609375,156.13654484216295,25400.0,202.7748565673828,203.7864990234375,191.62582273099292,25100.0,204.4345703125,207.72422790527344,194.20863281382984,25100.0,176.03309631347656,183.7278289794922,155.8826429808843,25400.0,176.5661163330078,185.00765991210938,155.592078011392,25200.0,0.3125,0.40625,0.169266960072828,160900.0,0.5162590146064758,0.7159441709518433,0.25390172310395903,154300.0,43.0,1903.0,50.53584983075187,25100.0,999954,818.1317336402642,1.013874282836914,1.0,1.0
tvc200,13,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__13__1784840306/events.out.tfevents.1784840309.linux48.812965.0,849.6754150390625,1790.65380859375,481.74894795576057,38.0,254.0,738.0,172.5330457290768,38.0,927.4503479003906,1082.377197265625,946.854052734375,0.0,167.58926391601562,178.57363891601562,140.1118274435578,25200.0,167.58670043945312,178.8059844970703,140.11107386074372,25300.0,10.368471145629883,108.12274169921875,14.979600793357331,25100.0,-169.459228515625,-0.19758448004722595,-142.67362705062618,,167.93490600585938,177.8743896484375,140.73372181950594,25400.0,202.00439453125,203.29718017578125,182.64994550432374,25100.0,203.21861267089844,206.7889404296875,185.38542172454274,25100.0,167.60446166992188,177.50143432617188,140.56439123001664,25400.0,167.54348754882812,177.73995971679688,140.1171447808126,25400.0,0.28125,0.37109375,0.12082248820391835,352800.0,0.355063259601593,0.5431186556816101,0.16933060087953694,237300.0,46.0,1890.0,53.01353985024105,25100.0,999900,656.1625721160418,1.01002197265625,1.0,1.0
tvc200,14,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__14__1784840336/events.out.tfevents.1784840339.linux48.813091.0,966.7951049804688,3475.63037109375,673.7698943558457,15.0,292.5,1000.0,239.21363636363637,15.0,1126.3890991210938,1448.9488525390625,1062.588800048828,0.0,177.7262725830078,186.68133544921875,153.88138520445747,25400.0,177.68507385253906,186.67112731933594,153.88205946202447,25200.0,10.192438125610352,120.85639953613281,12.787193663560824,25100.0,-179.204345703125,-0.26242542266845703,-156.09891755966203,,177.8649444580078,185.90968322753906,154.49267149070678,25400.0,202.138427734375,202.7217254638672,183.26068596063084,25100.0,202.93038940429688,205.01734924316406,185.86473432073825,25100.0,177.35910034179688,185.35232543945312,154.2254767042398,25400.0,177.70285034179688,186.29623413085938,153.88012281679656,25300.0,0.39453125,0.48046875,0.22419286593496768,250100.0,0.4888424873352051,0.6705760359764099,0.2671948054446014,236000.0,48.0,2027.0,57.544568673710124,25100.0,999912,1136.7713616595438,1.010692138671875,1.0,1.0
tvc200,15,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__15__1784840685/events.out.tfevents.1784840688.linux48.814647.0,3130.4189453125,4128.8232421875,860.0769970319634,20.0,825.5,1000.0,275.8830022075055,20.0,872.2033996582031,3638.21630859375,1241.7001220703125,0.0,181.70767211914062,190.22996520996094,154.35243914580033,25400.0,181.71954345703125,190.753173828125,154.3549626013911,25400.0,14.459733009338379,160.22805786132812,18.76753929085859,25100.0,-183.48681640625,-0.2897685170173645,-156.90625931360327,,181.72532653808594,189.951171875,154.85297820141164,25500.0,203.03314208984375,204.29458618164062,188.4837731908778,25100.0,204.6739959716797,207.655517578125,191.21252710247714,25100.0,180.938720703125,189.1609344482422,154.506716995084,25500.0,181.74256896972656,190.3360595703125,154.35500806992908,25400.0,0.4609375,0.5703125,0.19767572315109241,259800.0,0.7814207673072815,1.0226929187774658,0.34626113076566584,242400.0,49.0,1881.0,56.43286490922146,25100.0,999900,2043.8223259685894,1.0151657104492187,1.0,1.0
tvc200,16,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__16__1784840966/events.out.tfevents.1784840969.linux47.874215.0,1985.69873046875,4658.09521484375,1123.0669130790282,14.0,477.5,1000.0,321.00224791265254,14.0,3070.683349609375,4398.638671875,2917.570721435547,0.0,186.14727783203125,192.16604614257812,165.60559724155593,25300.0,186.16748046875,191.92819213867188,165.6113485357811,25300.0,16.245872497558594,167.53179931640625,21.736897046306062,25100.0,-187.71365356445312,-0.4486692547798157,-168.02557657543042,,186.13766479492188,191.89752197265625,166.01630843840695,25400.0,203.58848571777344,204.71392822265625,192.91772435432503,25100.0,204.85060119628906,207.74827575683594,195.8896578159445,25100.0,185.03720092773438,190.71685791015625,165.32801330195417,25400.0,186.23231506347656,192.47393798828125,165.61425161939536,25300.0,0.546875,0.63671875,0.3412617640270797,134100.0,1.1281144618988037,1.4335438013076782,0.6882948973066612,103800.0,48.0,1928.0,55.53338803979895,25100.0,999900,2054.071558525929,1.0179424285888672,1.0,1.0
tvc200,17,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__17__1784841226/events.out.tfevents.1784841229.linux52.219636.0,3637.3948974609375,4604.02685546875,827.4446824487724,27.0,893.0,1000.0,269.95460686301,7.0,2437.9796142578125,3520.975830078125,2418.073760986328,0.0,178.807373046875,187.1156005859375,150.4141982994467,25500.0,178.7854766845703,187.03826904296875,150.4178072029811,25500.0,14.314718246459961,139.2462158203125,15.008877950250577,25100.0,-180.6022491455078,-0.36337077617645264,-152.80808087448204,,178.70053100585938,186.0740966796875,150.83082855341968,25500.0,202.864990234375,203.88206481933594,185.27244303148044,25100.0,204.27586364746094,206.76112365722656,188.35403251990175,25100.0,178.1470947265625,185.3780517578125,150.58585937961695,25500.0,178.722412109375,186.37313842773438,150.42120693494596,25500.0,0.34765625,0.4453125,0.15353417658221355,230300.0,0.611937403678894,0.8593041300773621,0.2449691024165555,226000.0,51.0,2479.0,59.0860601087291,25100.0,999900,1488.6013235620771,1.014324951171875,1.0,1.0
tvc200,18,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__18__1784841266/events.out.tfevents.1784841268.linux52.219745.0,980.5596923828125,3416.504150390625,723.4518174512165,66.0,312.5,1000.0,260.1324141519251,24.0,1015.250732421875,1266.5523681640625,1046.4727294921875,0.0,178.70188903808594,186.99005126953125,155.32808606268117,25400.0,178.69293212890625,186.76519775390625,155.33175548242957,25400.0,8.698273658752441,57.25758361816406,12.839364747333489,25100.0,-180.02484130859375,-0.10253926366567612,-157.48588388933487,,178.83135986328125,186.22769165039062,155.8774265035932,25500.0,202.03924560546875,202.99179077148438,186.27726443420315,25200.0,202.9801483154297,206.2180633544922,189.58442804232777,25100.0,178.3497314453125,185.72665405273438,155.58584567654947,25500.0,178.68026733398438,186.58932495117188,155.33959212410323,25400.0,0.39453125,0.48828125,0.23953578572161247,201400.0,0.48084795475006104,0.648108720779419,0.2915807818190136,174800.0,50.0,2364.0,57.94296850959073,25100.0,999948,1088.1737809563294,1.0101962280273438,1.0,1.0
tvc200,19,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__19__1784841747/events.out.tfevents.1784841749.linux53.566652.0,1286.636474609375,3884.056396484375,759.8665636902683,57.0,398.5,1000.0,283.3476905638991,27.0,1334.4081420898438,2202.81591796875,1451.5292663574219,0.0,178.0305633544922,184.86065673828125,145.76790323907198,25100.0,178.0587158203125,184.9273681640625,145.76770185661735,25100.0,8.32118034362793,78.47743225097656,10.880003835160677,25100.0,-179.57455444335938,-0.15603426098823547,-147.91167333183478,,178.1792449951172,184.97097778320312,146.27413666918886,25300.0,202.02516174316406,202.54766845703125,177.18004440548103,25100.0,202.77029418945312,205.09173583984375,180.08650053717966,25100.0,177.7277069091797,184.47442626953125,146.06683303830013,25300.0,178.06361389160156,185.25833129882812,145.7762293865405,25100.0,0.359375,0.453125,0.16919684070161042,313300.0,0.44561636447906494,0.6092161536216736,0.20730356085983984,289700.0,50.0,2393.0,58.65811878141348,25100.0,999933,1333.6151862969766,1.0101258087158203,1.0,1.0
tvc200,20,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__20__1784842185/events.out.tfevents.1784842187.linux53.567893.0,1437.5031127929688,4546.50830078125,587.3576296638888,47.0,362.0,1000.0,190.5169588414634,19.0,1459.2982788085938,1802.5396728515625,1431.9368774414063,0.0,170.8746337890625,179.702880859375,137.89707081771434,25100.0,170.90625,179.52230834960938,137.89461366134046,25100.0,16.95746612548828,148.48391723632812,15.431822471901452,25100.0,-172.90216064453125,-0.6860900521278381,-140.2760433221685,,171.12448120117188,179.84246826171875,138.51670893495304,25100.0,203.269287109375,204.54965209960938,177.14872113651882,25100.0,205.0015106201172,207.61386108398438,181.99881117266744,25100.0,170.51441955566406,179.12008666992188,138.29123179047477,25100.0,170.96974182128906,179.3089599609375,137.90084160841425,25100.0,0.31640625,0.41796875,0.12094830238998872,339800.0,0.6163516044616699,0.9759501218795776,0.22547719790784135,310300.0,51.0,2458.0,59.16565801620679,25100.0,999900,907.8544928676043,1.016346435546875,1.0,1.0
tvc200,21,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__21__1784842227/events.out.tfevents.1784842230.linux54.580548.0,965.866455078125,3568.735107421875,542.7279026791737,68.0,273.0,1000.0,187.8650629580906,23.0,1097.37744140625,1747.425048828125,1050.2451293945312,0.0,170.2698211669922,182.06649780273438,148.74833790915054,25500.0,170.2351837158203,182.36846923828125,148.75068458707534,25500.0,11.624418258666992,104.03814697265625,14.916034039079758,25100.0,-171.86087036132812,-0.30446434020996094,-151.0515766158839,,170.2198486328125,181.0912322998047,149.32442673056835,25500.0,202.16258239746094,203.128662109375,190.12564004894244,25100.0,203.34765625,206.65045166015625,192.59165154105088,25100.0,169.82958984375,180.56884765625,149.1417372363797,25500.0,170.189208984375,181.59291076660156,148.74807250476644,25500.0,0.28125,0.375,0.13633529720997026,229800.0,0.3851964473724365,0.5656003952026367,0.18268954014702324,134600.0,50.0,2378.0,58.19632782849523,25100.0,999900,704.7753169181256,1.0108129119873046,1.0,1.0
tvc200,22,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__22__1784842245/events.out.tfevents.1784842248.linux54.580657.0,1204.363525390625,3427.848388671875,639.426090098037,32.0,351.0,1000.0,229.41555759522717,32.0,1249.7075805664062,1594.17529296875,1294.913232421875,0.0,178.59912109375,188.68881225585938,152.3355817108768,25500.0,178.54342651367188,188.1732940673828,152.33572507375794,25500.0,9.61630916595459,59.227699279785156,9.862469374655864,25100.0,-180.294921875,-0.2551100254058838,-154.60334063662125,,178.80804443359375,188.28945922851562,152.9525155097717,25500.0,202.15924072265625,202.8145751953125,187.0225966469803,25100.0,203.16612243652344,205.64840698242188,189.2714403398264,25100.0,178.3581085205078,187.9554901123047,152.75097520599604,25500.0,178.57278442382812,187.95657348632812,152.33721095671063,25500.0,0.35546875,0.46875,0.15730659875371833,263100.0,0.43761515617370605,0.6182737350463867,0.2015402357521296,256500.0,50.0,2454.0,58.67473587034568,25100.0,999900,942.2460365394751,1.0107962036132812,1.0,1.0
tvc200,23,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__23__1784842287/events.out.tfevents.1784842289.linux55.470093.0,1451.7740478515625,4456.45068359375,1029.2232296111172,24.0,376.0,1000.0,307.97628580227905,24.0,1890.30419921875,4042.356689453125,2139.1123962402344,0.0,187.4462890625,193.6389617919922,162.71650883771082,25700.0,187.44528198242188,193.6424560546875,162.71334642459826,25700.0,11.677106857299805,166.43978881835938,17.153805371235947,25100.0,-188.908935546875,0.12302139401435852,-165.00794471630513,25100.0,187.46437072753906,193.44053649902344,163.20578816916125,25600.0,203.31304931640625,204.11660766601562,188.67683046812863,25200.0,204.70704650878906,207.67701721191406,192.21601033119663,25200.0,186.41543579101562,192.18002319335938,162.6425053184675,25600.0,187.4850616455078,193.7548828125,162.71123265544352,25700.0,0.546875,0.65234375,0.30853124358908607,188300.0,1.0264256000518799,1.3261244297027588,0.5632826924409631,164600.0,50.0,2350.0,58.33049543542928,25100.0,999998,2226.614049746631,1.0165652465820312,1.0,1.0
tvc200,24,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__24__1784842304/events.out.tfevents.1784842307.linux55.470201.0,1383.2388916015625,4247.17919921875,689.6678827632495,12.0,383.0,1000.0,233.56061667834618,12.0,2295.55419921875,4132.314453125,2593.476599121094,0.0,177.3845977783203,185.23765563964844,155.9001691021084,25300.0,177.4385986328125,185.67764282226562,155.89572959523642,25300.0,17.35342788696289,161.30905151367188,16.087854652500575,25100.0,-179.3547821044922,-0.31743124127388,-158.47243661464563,,177.3695831298828,185.48655700683594,156.51967732668388,25400.0,202.41226196289062,203.42733764648438,188.62145487083367,25100.0,203.7101593017578,207.7120361328125,191.92450871924544,25100.0,176.8756866455078,184.9044189453125,156.25547276436825,25400.0,177.41383361816406,185.6489715576172,155.89756667297587,25300.0,0.32421875,0.43359375,0.18783497025335932,191800.0,0.47736066579818726,0.7441526651382446,0.2642046760713055,171400.0,50.0,2454.0,58.84767668478818,25100.0,999900,1035.2280392681178,1.012061309814453,1.0,1.0
tvc200,25,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__25__1784842487/events.out.tfevents.1784842490.linux56.765488.0,2217.934326171875,4845.93017578125,729.5915164401634,51.0,526.0,1000.0,226.88220608261463,18.0,1912.587158203125,2574.840576171875,1924.7208862304688,0.0,176.9986572265625,186.27825927734375,151.64162020616982,25300.0,176.96511840820312,186.729736328125,151.6436417806594,25200.0,15.780516624450684,156.868408203125,16.54385035997032,25100.0,-179.26629638671875,-0.3269423544406891,-154.38755593381853,,177.03164672851562,186.3843536376953,152.16576622236218,25400.0,203.54571533203125,204.65110778808594,188.3593532339706,25100.0,204.9912872314453,209.19400024414062,191.0301600609795,25100.0,176.32823181152344,185.61041259765625,151.92606744666645,25400.0,177.00770568847656,186.32070922851562,151.64509481531599,25300.0,0.30859375,0.421875,0.12024470458508565,245500.0,0.6741071939468384,0.9611937999725342,0.2396990433633358,216700.0,50.0,2394.0,58.539029644066055,25100.0,999900,1324.1900866031647,1.0177285766601563,1.0,1.0
tvc200,26,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__26__1784842527/events.out.tfevents.1784842529.linux57.371048.0,853.9589233398438,3357.7587890625,565.343262554922,20.0,251.0,1000.0,188.91855631141345,20.0,864.3433532714844,1058.9820556640625,818.9148498535156,0.0,172.55174255371094,181.38665771484375,145.21071131658186,25300.0,172.6175537109375,180.90444946289062,145.20781879008797,25200.0,11.351922988891602,197.46142578125,13.81854896670547,25100.0,-174.306396484375,-0.19223946332931519,-147.61474633354422,,172.79080200195312,181.00994873046875,145.74091017425002,25300.0,202.66842651367188,203.44822692871094,185.8578498016652,25100.0,203.7072296142578,206.7919921875,188.61641104471525,25100.0,172.2663116455078,180.3358612060547,145.483577465265,25300.0,172.58865356445312,180.91372680664062,145.20635568453534,25200.0,0.32421875,0.42578125,0.15278209624064007,220800.0,0.5356557965278625,0.734881579875946,0.25733274804077244,201200.0,51.0,2447.0,58.67914657913632,25100.0,999900,761.3735473637397,1.0133421325683594,1.0,1.0
tvc200,27,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__27__1784842647/events.out.tfevents.1784842650.gpu-compute4.1220022.0,1381.88427734375,4190.4443359375,753.4983695518307,17.0,382.0,1000.0,249.56390414378433,17.0,1080.4225463867188,2677.202880859375,1290.1241821289063,0.0,174.8994598388672,183.2633514404297,147.39051767698587,25100.0,174.8992462158203,183.5823974609375,147.38706483296397,25200.0,13.0343599319458,138.60501098632812,16.768746305023605,25100.0,-176.7029266357422,-0.48296061158180237,-149.90896406918932,,174.95428466796875,182.83999633789062,147.82703700892029,25300.0,202.74195861816406,203.65072631835938,186.98851542736534,25100.0,203.74476623535156,206.8242645263672,191.326538955579,25100.0,174.37921142578125,182.1830596923828,147.55216591368026,25300.0,174.92098999023438,183.30014038085938,147.3872570629247,25200.0,0.36328125,0.453125,0.1671024752538722,169700.0,0.592880129814148,0.7998141646385193,0.2748709770762281,131800.0,46.0,1967.0,53.234280439019386,25100.0,999900,1023.36536120375,1.0137097930908203,1.0,1.0
tvc200,28,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__28__1784843146/events.out.tfevents.1784843150.gpu-compute4.1220339.0,1430.9103393554688,4261.0302734375,891.413479707658,45.0,377.0,1000.0,285.95022883295195,45.0,1797.5202026367188,3847.65380859375,2129.47998046875,0.0,182.65579223632812,190.0138702392578,160.63673748125484,25600.0,182.6007080078125,189.77639770507812,160.64039117781888,25600.0,12.368864059448242,137.9927520751953,15.01807089508075,25100.0,-184.16830444335938,0.028247909620404243,-162.87819560581653,25100.0,182.68572998046875,190.24826049804688,161.19845113495944,25600.0,202.63418579101562,203.0664825439453,188.50656902116697,25200.0,203.30755615234375,205.43023681640625,190.93731980129525,25100.0,181.88116455078125,189.42095947265625,160.77742379363858,25600.0,182.57058715820312,189.91989135742188,160.64142557514813,25600.0,0.49609375,0.61328125,0.2830582784131706,196100.0,0.7887905836105347,1.0338616371154785,0.4210272259878029,186500.0,48.0,1928.0,56.246794543030056,25100.0,999900,1393.782863101898,1.013170928955078,1.0,1.0
tvc200,29,200.0,/home/users/am1015/rl_runs_td3_tvcap_20260722_walker_v5_full30/Walker2d-v5__td3_tvcap_tvc200__29__1784843217/events.out.tfevents.1784843221.gpu-compute4.1220462.0,1813.479736328125,4498.87353515625,740.5065419422717,74.0,453.5,1000.0,250.03075768942236,10.0,1616.2987670898438,1930.0926513671875,1562.5374389648437,0.0,179.99285888671875,187.51385498046875,156.0898084826771,25300.0,179.98019409179688,187.6658935546875,156.09012431260234,25400.0,11.65400218963623,150.1127166748047,10.137241469523255,25100.0,-181.88050842285156,-0.3167964220046997,-158.31973227013904,,180.17282104492188,188.0211181640625,156.68819090712796,25400.0,202.57302856445312,203.33938598632812,188.42520347924332,25100.0,203.78260803222656,206.63235473632812,191.54597512884425,25100.0,179.5948028564453,187.4676513671875,156.45525756766085,25400.0,180.03024291992188,187.73748779296875,156.09588949769412,25300.0,0.375,0.50390625,0.16490393245461074,198200.0,0.555882453918457,0.8036275506019592,0.23293339820357636,198200.0,49.0,1943.0,56.25069237870551,25100.0,999900,1091.3431421636772,1.0128651428222657,1.0,1.0
