model_label,axis,factor,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95,seed_iqm_of_mean_return
tvc100,foot_left_actuator_gain,0.0,foot_left_actuator_gain_0,30,389.00289860846584,47.29764207955472,381.4107547040007,56.75669166167841,383.6556475109141,55.53058016958883,371.3753010241129
tvc100,foot_left_actuator_gain,0.1,foot_left_actuator_gain_0p1,30,371.1508083998701,33.05518026953386,362.8947857222727,28.039957281533944,364.2039426759902,28.9211295864181,353.0336795635468
tvc100,foot_left_actuator_gain,0.2,foot_left_actuator_gain_0p2,30,378.13912422074753,31.356434444954377,371.0657443204986,29.559166570426704,371.6819699140654,29.37483002118667,364.856038335563
tvc100,foot_left_actuator_gain,0.3,foot_left_actuator_gain_0p3,30,399.3743165858897,32.19571875732328,393.29984528650976,30.620788768139708,394.44919761132786,30.494337028811806,379.9841221259225
tvc100,foot_left_actuator_gain,0.4,foot_left_actuator_gain_0p4,30,419.6442714747206,33.48801412728878,408.01956418203736,29.45051356871537,412.7896856973462,30.585516498930286,399.72692851243585
tvc100,foot_left_actuator_gain,0.5,foot_left_actuator_gain_0p5,30,439.0226675590854,33.975081402279315,423.162776723375,27.06921780596766,428.24987695402496,31.713878960799004,418.2206154356301
tvc100,foot_left_actuator_gain,0.6,foot_left_actuator_gain_0p6,30,453.8377927333925,30.166495801759865,442.01945781923945,30.095098727951882,444.50747551489263,28.97334040735691,431.5734038051559
tvc100,foot_left_actuator_gain,0.7,foot_left_actuator_gain_0p7,30,489.19340961955163,35.14415011090562,481.25873588372366,33.08024747516093,483.3166989334931,34.878219919279125,466.71531255908786
tvc100,foot_left_actuator_gain,0.8,foot_left_actuator_gain_0p8,30,508.1974761891086,34.430076862364466,498.32007527476634,31.562797953168772,502.58477233578174,32.7746972442232,480.8259464473435
tvc100,foot_left_actuator_gain,0.9,foot_left_actuator_gain_0p9,30,537.5890025849025,31.13655048815202,528.0660167516821,28.8403243123884,529.4558599743049,29.365547188033865,516.7544496607
tvc100,foot_left_actuator_gain,1.0,foot_left_actuator_gain_1,30,553.9384642397404,39.48543344544538,544.3148045015977,39.98997676428825,543.6691150638715,37.15533914960244,538.6885418961788
tvc100,foot_left_actuator_gain,1.1,foot_left_actuator_gain_1p1,30,583.3563016154764,43.566124705592635,581.1655064814681,43.75285173388859,579.2124342681565,43.416322637072255,554.9552513832671
tvc100,foot_left_actuator_gain,1.3,foot_left_actuator_gain_1p3,30,573.6394266313079,41.98444024680729,568.8018812146285,44.40057837736419,567.4504395292331,42.35423205292232,557.114433773738
tvc100,foot_left_actuator_gain,1.5,foot_left_actuator_gain_1p5,30,556.398472670502,35.99380938781419,558.0086086132736,43.03215670995726,555.555992575564,40.88901729607584,541.7465634040667
tvc100,foot_left_actuator_gain,1.7,foot_left_actuator_gain_1p7,30,548.9472210135675,37.064706448930544,538.3025295279851,34.995750799695024,536.8588009437627,35.98849239580024,545.748351200946
tvc100,foot_left_actuator_gain,2.0,foot_left_actuator_gain_2,30,528.8765882171558,35.488430082102674,498.64051076666175,35.913226832640035,507.44220790536775,34.26119774717342,518.0512926405597
tvc100,foot_left_damping,0.0,foot_left_damping_0,30,554.4705972779326,38.36961180495514,550.2459962473484,39.80270000047373,550.6096577424654,39.628294003819015,538.8028364085682
tvc100,foot_left_damping,0.1,foot_left_damping_0p1,30,562.6842177791028,41.441950649126774,550.0235625014233,44.52678119043871,555.8801369064153,43.411422102601016,544.1372379129037
tvc100,foot_left_damping,0.2,foot_left_damping_0p2,30,562.4804766237065,38.04385604154889,561.1799234460017,42.946585942757785,559.338436077543,41.865556931437965,544.0331313139519
tvc100,foot_left_damping,0.3,foot_left_damping_0p3,30,559.5712018705802,39.19740738591643,554.2030210815822,38.877105566637965,555.8497165435933,40.1639897948175,541.3039910921518
tvc100,foot_left_damping,0.4,foot_left_damping_0p4,30,566.8885790167454,38.645038154132195,559.1606302488191,40.21081514353568,562.4948253737986,40.67125039242361,549.2549554729272
tvc100,foot_left_damping,0.5,foot_left_damping_0p5,30,562.0336680153856,40.69377888697164,551.946468568634,43.38066065276937,556.082327613798,42.45721569525961,536.5990654568639
tvc100,foot_left_damping,0.6,foot_left_damping_0p6,30,542.6925588140432,36.81696454654799,531.8113751325935,36.709820701080936,535.5038858627877,36.82525195104308,520.3262670668676
tvc100,foot_left_damping,0.7,foot_left_damping_0p7,30,571.9119165030487,41.8068090781147,556.0321740074548,41.77477589684182,561.9829897910425,41.97887784704925,554.0534853544168
tvc100,foot_left_damping,0.8,foot_left_damping_0p8,30,559.5026264888734,42.80430918519438,552.8840068525097,46.44043915522342,551.040666923768,43.46214040636398,535.1208318361528
tvc100,foot_left_damping,0.9,foot_left_damping_0p9,30,566.0563054501107,45.590478333436835,547.651517810037,45.7003210147042,553.478569342886,45.57235692719249,541.0983814098943
tvc100,foot_left_damping,1.0,foot_left_damping_1,30,553.9384642397404,39.48543344544538,544.3148045015977,39.98997676428825,543.6691150638715,37.15533914960244,538.6885418961788
tvc100,foot_left_damping,1.1,foot_left_damping_1p1,30,557.7243344821186,40.26850563724474,544.891093778718,41.85731272840446,550.5017141986658,41.6340766105071,540.9368755816564
tvc100,foot_left_damping,1.3,foot_left_damping_1p3,30,554.7160149090175,33.94277124158354,558.2165264939783,37.45663974907005,555.9260521702508,37.23053147833206,543.0440323667843
tvc100,foot_left_damping,1.5,foot_left_damping_1p5,30,577.6071432036218,41.806230305350084,571.2719762869621,42.68520934661943,571.8054273933805,42.39776020175918,558.6216022329446
tvc100,foot_left_damping,1.7,foot_left_damping_1p7,30,565.7664969504871,43.08456125028445,556.1568034434865,43.813638561650876,560.5872931617877,45.06789982825101,542.4284219982891
tvc100,foot_left_damping,2.0,foot_left_damping_2,30,553.6866779747413,37.40909482723721,543.9113938334583,40.34455370715106,545.5051334024027,39.25575364987955,538.7302776060162
tvc100,foot_left_friction,0.0,foot_left_friction_0,30,506.4304792973453,35.35707508907511,505.3265881203616,38.14722249852828,502.4286790181352,35.90733923013405,482.18170349609056
tvc100,foot_left_friction,0.1,foot_left_friction_0p1,30,506.4304792973453,35.35707508907511,505.3265881203616,38.14722249852828,502.4286790181352,35.90733923013405,482.18170349609056
tvc100,foot_left_friction,0.2,foot_left_friction_0p2,30,506.4304792973453,35.35707508907511,505.3265881203616,38.14722249852828,502.4286790181352,35.90733923013405,482.18170349609056
tvc100,foot_left_friction,0.3,foot_left_friction_0p3,30,506.4304792973453,35.35707508907511,505.3265881203616,38.14722249852828,502.4286790181352,35.90733923013405,482.18170349609056
tvc100,foot_left_friction,0.4,foot_left_friction_0p4,30,519.2182628138679,33.75279392391564,511.40473356479555,36.12824285612312,512.1629121291618,34.89329430978048,509.58477805832644
tvc100,foot_left_friction,0.5,foot_left_friction_0p5,30,522.6338816693321,34.10166666326874,511.02521540479853,33.13030287959123,516.8778109566994,33.10530571479948,505.2754754634262
tvc100,foot_left_friction,0.6,foot_left_friction_0p6,30,536.1136097124802,32.772692557212594,530.6493452225324,31.20275777327669,530.8419993208529,31.320670826756825,518.2197104980165
tvc100,foot_left_friction,0.7,foot_left_friction_0p7,30,548.9921010431301,35.83845334150203,540.0696849615214,35.18945476339068,539.7457307060893,34.5064624469239,531.4380299240179
tvc100,foot_left_friction,0.8,foot_left_friction_0p8,30,558.9549898450016,40.898240231846536,550.2062053264423,40.512653565229535,551.176424230194,38.402517858126345,528.0930292566687
tvc100,foot_left_friction,0.9,foot_left_friction_0p9,30,563.4111918191338,42.21650549330909,555.9721568317434,40.4861139447867,558.1462261177761,41.464421744670744,548.4071520283021
tvc100,foot_left_friction,1.0,foot_left_friction_1,30,559.060005262939,38.56459486502331,555.8560106793406,41.12402402256523,554.6978016091523,39.693387766879034,539.3296209678437
tvc100,foot_left_friction,1.1,foot_left_friction_1p1,30,558.464657811878,39.674044402890644,558.1608365464233,41.142062719422896,555.7918491124999,40.62324552681014,534.3065300097809
tvc100,foot_left_friction,1.3,foot_left_friction_1p3,30,550.5424655690948,37.74346965627512,548.2393391357477,38.37314708582622,547.7168499590354,39.55625126121145,532.6869917244333
tvc100,foot_left_friction,1.5,foot_left_friction_1p5,30,519.0171186524299,33.43644985914629,523.626395466167,37.730977017312796,521.2395838349687,37.36607007908719,504.48765627273116
tvc100,foot_left_friction,1.7,foot_left_friction_1p7,30,491.48127822849085,28.456273857856033,485.1204810708671,30.087859872937894,485.5211074220396,29.037435739056168,478.7815641074125
tvc100,foot_left_friction,2.0,foot_left_friction_2,30,463.08418411675774,26.010653664093752,454.8931209409524,26.364355893188847,456.3390284713912,25.735940669446318,450.69314552772255
tvc100,foot_left_mass,0.1,foot_left_mass_0p1,30,399.13664249933896,41.122491239652625,367.7725480235939,52.320886417747545,377.46565562310394,48.17662261197781,406.2752223158192
tvc100,foot_left_mass,0.2,foot_left_mass_0p2,30,448.7174302220598,43.05840438945188,425.0476009612497,58.38809349154437,428.4642206053746,53.26017152470143,457.2108465788857
tvc100,foot_left_mass,0.3,foot_left_mass_0p3,30,468.7933930317565,47.63279693005512,459.7399736199951,62.96009454221806,456.2182422485505,58.523165271011344,489.7069251025087
tvc100,foot_left_mass,0.4,foot_left_mass_0p4,30,509.4604671921776,45.76015787905402,502.20386954458,58.48994452127529,498.67663769999825,56.59603415157783,517.5649675682887
tvc100,foot_left_mass,0.5,foot_left_mass_0p5,30,515.8749127766113,39.151778643157876,507.4822296061855,54.38773628826379,502.6149528585407,49.712344290355745,521.8925792457039
tvc100,foot_left_mass,0.6,foot_left_mass_0p6,30,541.9765021627846,36.221230389915796,527.9426743108648,48.08098862828169,533.3385504445265,41.837792084546855,526.6515343435561
tvc100,foot_left_mass,0.7,foot_left_mass_0p7,30,543.5694311237396,29.506578689680317,550.6578771583502,32.513311992705866,540.4820402053508,31.27614996802239,538.3018347410269
tvc100,foot_left_mass,0.8,foot_left_mass_0p8,30,565.8754064116159,39.488194954702756,564.9101875393181,48.29126056179028,566.649877029994,45.63895112153289,547.7482284440226
tvc100,foot_left_mass,0.9,foot_left_mass_0p9,30,561.9248539300544,35.16351842960191,558.8330953875297,38.63501034551158,560.3975685099608,38.88836185079848,550.4651082121784
tvc100,foot_left_mass,1.0,foot_left_mass_1,30,553.9384642397404,39.48543344544538,544.3148045015977,39.98997676428825,543.6691150638715,37.15533914960244,538.6885418961788
tvc100,foot_left_mass,1.1,foot_left_mass_1p1,30,557.0619067408446,36.87691068307359,547.4595051871306,40.57486892255836,553.3897141291278,39.06472335523112,539.7801303578555
tvc100,foot_left_mass,1.3,foot_left_mass_1p3,30,543.962135533348,32.74298478415973,534.4164280772083,32.48541002515143,536.8665726713334,33.293538550188835,528.9751392676801
tvc100,foot_left_mass,1.5,foot_left_mass_1p5,30,543.9844090358827,38.581496953149994,532.8154132170298,40.13733916587913,534.9283117767166,39.27549739997169,520.9815070593551
tvc100,foot_left_mass,1.7,foot_left_mass_1p7,30,516.0636831212843,33.60380942602827,508.916414107026,33.30171004339856,508.9974834917406,33.247138783014,500.3849195071651
tvc100,foot_left_mass,2.0,foot_left_mass_2,30,521.6364069084354,37.373050013341455,513.6734667761217,34.95560768082426,515.4465166972874,35.85998831305878,497.64728942760763
tvc100,leg_left_actuator_gain,0.0,leg_left_actuator_gain_0,30,425.84156564136134,36.33705601441872,425.34418258918447,38.5921201145198,423.12579262795504,37.7239964730982,428.2588350129101
tvc100,leg_left_actuator_gain,0.1,leg_left_actuator_gain_0p1,30,457.0285476237083,34.58857302446569,450.72311516943745,35.84664204246953,452.30459931746117,36.13586076588489,446.65301326790996
tvc100,leg_left_actuator_gain,0.2,leg_left_actuator_gain_0p2,30,488.33727488158894,36.85438562410248,485.58534214721743,38.332495433191454,484.4785980188017,36.967719005674205,466.19941380439906
tvc100,leg_left_actuator_gain,0.3,leg_left_actuator_gain_0p3,30,506.7840940438844,35.10720295671287,507.1631214739204,41.398157096128635,503.4501030353543,38.902316211976974,490.2233210915812
tvc100,leg_left_actuator_gain,0.4,leg_left_actuator_gain_0p4,30,530.0171256702024,34.26259945946156,519.1188356978771,34.96092389337591,520.2804144458937,33.26278137184728,513.8655792800829
tvc100,leg_left_actuator_gain,0.5,leg_left_actuator_gain_0p5,30,546.2854420848769,37.92026603890521,543.6948726639224,40.30824619655011,540.7963494308872,39.75011662874715,525.6498490863095
tvc100,leg_left_actuator_gain,0.6,leg_left_actuator_gain_0p6,30,550.0938944055688,40.41266231849133,539.5997270363841,37.87611445677224,540.6245253276169,38.40549676653791,526.1641147525205
tvc100,leg_left_actuator_gain,0.7,leg_left_actuator_gain_0p7,30,566.4167089734567,43.12090721225862,550.3293221540845,43.85714294786466,554.5747573243348,43.34032090589553,535.2517631732259
tvc100,leg_left_actuator_gain,0.8,leg_left_actuator_gain_0p8,30,563.7853266200343,37.62393568140617,551.7488563179213,37.201178839273,555.3365475953199,36.622694583467194,538.1088300636736
tvc100,leg_left_actuator_gain,0.9,leg_left_actuator_gain_0p9,30,564.0542977631974,39.431719767334705,552.4243007581415,38.26400448173815,553.6985020293207,38.6667287334679,543.2560035641113
