axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
foot_left_actuator_gain,vanilla,3948.1651486990963,249.58057124223922,0.0,0.0,0,0
foot_left_actuator_gain,tvc100,553.9384642397404,39.48543344544538,1326.372993908107,313.6196008402949,14,15
foot_left_actuator_gain,tvc150,782.1713333745902,90.12090190193163,1211.22049819139,305.9930817629806,14,15
foot_left_actuator_gain,tvc200,1435.5166992950415,198.95600234579214,936.032087059613,346.11684438208596,13,15
foot_left_actuator_gain,tvc225,1885.680422797591,283.08140004628,703.7380775018568,353.7205470926746,12,15
foot_left_actuator_gain,tvc250,2802.9015842035838,293.6307692274993,360.7890747723395,420.30126856014607,12,15
foot_left_actuator_gain,tvc275,3163.9136050095362,286.06980947293437,79.77785867979706,419.7999363392766,9,15
foot_left_actuator_gain,tvc300,3603.162102351114,133.91556996547973,-27.63667134215631,442.9537144978645,7,15
foot_left_actuator_gain,tvc400,4007.6567606678113,258.2121876769285,-94.37636041205067,231.22856788000183,2,15
foot_left_actuator_gain,tvc500,3704.0919120846474,312.19088774510266,76.59695020475056,376.9268525779094,9,15
foot_left_damping,vanilla,3962.2329761138494,251.1865883507704,0.0,0.0,0,0
foot_left_damping,tvc100,553.9384642397404,39.48543344544538,9.258543548638228,39.35898041535995,10,15
foot_left_damping,tvc150,782.1713333745902,90.12090190193163,-3.5525094136062396,40.21193295710914,5,15
foot_left_damping,tvc200,1435.5166992950415,198.95600234579214,-0.46193412185265015,78.77952847684777,8,15
foot_left_damping,tvc225,1885.680422797591,283.08140004628,16.71742327654726,87.3957032519319,12,15
foot_left_damping,tvc250,2786.6049137770906,297.8443176187369,38.47811348056445,85.46750755735653,14,15
foot_left_damping,tvc275,3163.9136050095362,286.06980947293437,-1.700145595264322,67.12944100504973,7,15
foot_left_damping,tvc300,3561.4788350144986,126.66405573113616,12.268653889506254,69.78191540148012,11,15
foot_left_damping,tvc400,4000.0810362750412,258.8106737708246,8.594959797953155,34.97691276129334,9,15
foot_left_damping,tvc500,3704.0919120846474,312.19088774510266,5.4319891894831205,41.765910667858016,8,15
foot_left_friction,vanilla,3956.082002008088,251.25395879891622,0.0,0.0,0,0
foot_left_friction,tvc100,559.060005262939,38.56459486502331,344.8693061470294,180.27994039132687,13,15
foot_left_friction,tvc150,782.1713333745902,90.12090190193163,286.51326218089736,177.91102538013442,10,15
foot_left_friction,tvc200,1435.5166992950415,198.95600234579214,181.53647338523405,212.07889639978924,6,15
foot_left_friction,tvc225,1869.4403064205367,287.6413761766514,181.92731559976292,214.86499990115757,7,15
foot_left_friction,tvc250,2802.9015842035838,293.6307692274993,86.8438293170328,278.62570342977426,9,15
foot_left_friction,tvc275,3141.0477419135227,286.23802839517845,6.852853714249045,252.71227935967286,5,15
foot_left_friction,tvc300,3603.162102351114,133.91556996547973,3.8689499611327545,241.40868252679851,8,15
foot_left_friction,tvc400,4000.0810362750412,258.8106737708246,4.472916562056188,127.12616595290895,6,15
foot_left_friction,tvc500,3704.0919120846474,312.19088774510266,53.959928565965534,162.75832210253012,12,15
foot_left_mass,vanilla,3948.1651486990963,249.58057124223922,0.0,0.0,0,0
foot_left_mass,tvc100,553.9384642397404,39.48543344544538,351.0506433447058,190.88125530159996,13,14
