env_id,axis,stress_factor,model_label,baseline_vanilla_nominal_median,catastrophe_threshold,mean_return,median_return,reliability_at_threshold,failure_rate_at_threshold,reliability_auc_0_to_1x_nominal,reliability_auc_0_to_1p25x_nominal,median_delta_vs_same_seed_vanilla,mean_delta_vs_same_seed_vanilla,win_rate_vs_same_seed_vanilla
Walker2d-v4,action_noise,0.5,tvc100,790.5274874768952,395.2637437384476,396.0733487694528,379.20746466295384,0.3333333333333333,0.6666666666666666,0.5013333333333334,0.4008,-198.29816563594034,-256.21715784396815,0.1
Walker2d-v4,action_noise,0.5,tvc150,790.5274874768952,395.2637437384476,364.45146625387594,379.3472500075845,0.26666666666666666,0.7333333333333333,0.4610666666666666,0.369,-215.20704888853697,-287.83904035954504,0.06666666666666667
Walker2d-v4,action_noise,0.5,tvc200,790.5274874768952,395.2637437384476,459.21072643613223,437.98934562257506,0.8,0.2,0.5810000000000001,0.4647333333333334,-131.4878014531272,-193.07978017728863,0.36666666666666664
Walker2d-v4,action_noise,0.5,tvc225,790.5274874768952,395.2637437384476,522.6532239693089,514.2359027832641,0.9,0.1,0.6610666666666667,0.5289333333333334,-37.48097237655591,-129.63728264411213,0.36666666666666664
Walker2d-v4,action_noise,0.5,tvc250,790.5274874768952,395.2637437384476,588.3750298798175,483.0060909501144,0.9,0.1,0.7069333333333334,0.5849333333333334,-29.635420988154493,-63.91547673360336,0.36666666666666664
Walker2d-v4,action_noise,0.5,tvc275,790.5274874768952,395.2637437384476,629.8587859190593,524.2244398215585,0.9,0.1,0.7089333333333333,0.5830666666666666,-64.97169291313637,-22.43172069436167,0.4
Walker2d-v4,action_noise,0.5,tvc300,790.5274874768952,395.2637437384476,653.3005665221414,575.1972997584364,0.9333333333333333,0.06666666666666667,0.749,0.6264666666666668,16.408804120596386,1.0100599087204007,0.6
Walker2d-v4,action_noise,0.5,vanilla,790.5274874768952,395.2637437384476,652.2905066134209,586.334132844084,0.9666666666666667,0.03333333333333333,0.7529666666666667,0.6280666666666667,0.0,0.0,0.0
Walker2d-v4,action_replace,0.5,tvc100,790.5274874768952,395.2637437384476,245.3249510130581,243.04635976846677,0.0,1.0,0.3102666666666667,0.2483333333333333,77.41435964959149,70.18036276234352,0.8333333333333334
Walker2d-v4,action_replace,0.5,tvc150,790.5274874768952,395.2637437384476,176.3496001919081,175.57270721183875,0.0,1.0,0.22299999999999998,0.17866666666666667,-9.232944731017191,1.2050119411935554,0.4666666666666667
Walker2d-v4,action_replace,0.5,tvc200,790.5274874768952,395.2637437384476,170.65921538000902,172.4661200414189,0.0,1.0,0.21580000000000002,0.1726666666666667,11.6381089571439,-4.485372870705553,0.6333333333333333
Walker2d-v4,action_replace,0.5,tvc225,790.5274874768952,395.2637437384476,180.0902335018019,162.2473771324245,0.0,1.0,0.22773333333333337,0.18240000000000003,4.647481818958809,4.9456452510873,0.5
Walker2d-v4,action_replace,0.5,tvc250,790.5274874768952,395.2637437384476,173.88868514366507,179.81643604980363,0.0,1.0,0.22,0.17600000000000002,-5.047217109569075,-1.2559031070495001,0.4666666666666667
Walker2d-v4,action_replace,0.5,tvc275,790.5274874768952,395.2637437384476,170.57692990455686,182.25256652121965,0.0,1.0,0.2156,0.1724666666666667,-10.06250738694267,-4.567658346157722,0.43333333333333335
Walker2d-v4,action_replace,0.5,tvc300,790.5274874768952,395.2637437384476,188.31931137215014,189.17931465633023,0.0,1.0,0.23813333333333336,0.19073333333333337,17.667518294885753,13.174723121435546,0.6666666666666666
Walker2d-v4,action_replace,0.5,vanilla,790.5274874768952,395.2637437384476,175.1445882507146,167.2835783304468,0.0,1.0,0.22146666666666667,0.17733333333333334,0.0,0.0,0.0
Walker2d-v4,actuator_gain,0.5,tvc100,790.5274874768952,395.2637437384476,360.25797130373525,351.4979540909795,0.26666666666666666,0.7333333333333333,0.45580000000000004,0.3644666666666666,21.599832771805723,2.064574738291005,0.6
Walker2d-v4,actuator_gain,0.5,tvc150,790.5274874768952,395.2637437384476,301.5579781763712,290.2912097705047,0.06666666666666667,0.9333333333333333,0.38120000000000004,0.30513333333333337,-49.786867048069496,-56.63541838907311,0.26666666666666666
Walker2d-v4,actuator_gain,0.5,tvc200,790.5274874768952,395.2637437384476,329.8812097004148,336.51162420432036,0.13333333333333333,0.8666666666666667,0.4173333333333334,0.33373333333333327,-19.56709238700732,-28.31218686502947,0.43333333333333335
Walker2d-v4,actuator_gain,0.5,tvc225,790.5274874768952,395.2637437384476,345.77899360743356,341.8455258250448,0.3333333333333333,0.6666666666666666,0.43746666666666667,0.3499333333333333,2.115385569417839,-12.414402958010722,0.5
Walker2d-v4,actuator_gain,0.5,tvc250,790.5274874768952,395.2637437384476,348.54176046218566,327.5079392766877,0.26666666666666666,0.7333333333333333,0.44079999999999997,0.35246666666666665,13.291705477632888,-9.651636103258618,0.5666666666666667
Walker2d-v4,actuator_gain,0.5,tvc275,790.5274874768952,395.2637437384476,346.67197212030055,329.0996242721103,0.16666666666666666,0.8333333333333334,0.4386666666666667,0.3506666666666667,-11.804754703091845,-11.521424445143728,0.4
Walker2d-v4,actuator_gain,0.5,tvc300,790.5274874768952,395.2637437384476,355.6446770849814,342.79576741580786,0.2,0.8,0.44966666666666666,0.3599333333333333,-5.845043236405701,-2.548719480462925,0.43333333333333335
Walker2d-v4,actuator_gain,0.5,vanilla,790.5274874768952,395.2637437384476,358.19339656544435,347.6724178309637,0.26666666666666666,0.7333333333333333,0.453,0.3624666666666667,0.0,0.0,0.0
Walker2d-v4,damping,0.5,tvc100,777.316245314863,388.6581226574315,431.8121024160283,403.2063509068936,0.6666666666666666,0.3333333333333333,0.5519000000000001,0.44446666666666673,-328.55988301455966,-751.2893046268499,0.03333333333333333
Walker2d-v4,damping,0.5,tvc150,777.316245314863,388.6581226574315,446.7789832728383,438.754019928445,0.7333333333333333,0.26666666666666666,0.5732333333333334,0.4600000000000001,-314.8722552166395,-736.32242377004,0.03333333333333333
Walker2d-v4,damping,0.5,tvc200,777.316245314863,388.6581226574315,667.1279392662019,594.3804168434409,0.9333333333333333,0.06666666666666667,0.7729,0.6447,-176.12886690169094,-515.9734677766763,0.23333333333333334
Walker2d-v4,damping,0.5,tvc225,777.316245314863,388.6581226574315,966.9843250704104,698.2376379598733,0.9666666666666667,0.03333333333333333,0.8471333333333333,0.7392666666666667,27.03692064708798,-216.11708197246807,0.5333333333333333
Walker2d-v4,damping,0.5,tvc250,777.316245314863,388.6581226574315,1132.944038494586,668.5373602375464,0.9666666666666667,0.03333333333333333,0.8483666666666667,0.7537,-12.523921642241817,-50.15736854829208,0.5
Walker2d-v4,damping,0.5,tvc275,777.316245314863,388.6581226574315,1061.2396647801881,703.3392777105764,0.9666666666666667,0.03333333333333333,0.8407666666666668,0.7424,-41.28852278860367,-121.86174226269011,0.4666666666666667
Walker2d-v4,damping,0.5,tvc300,777.316245314863,388.6581226574315,1190.085139571897,877.0726969908947,1.0,0.0,0.9184000000000001,0.8317,87.70165112752312,6.983732529018653,0.6666666666666666
Walker2d-v4,damping,0.5,vanilla,777.316245314863,388.6581226574315,1183.1014070428785,755.7062493517597,1.0,0.0,0.8814666666666666,0.7866333333333333,0.0,0.0,0.0
Walker2d-v4,foot_left_actuator_gain,0.5,tvc100,790.5274874768952,395.2637437384476,393.4980327577822,397.4244092481006,0.5333333333333333,0.4666666666666667,0.4978,0.3980666666666667,-73.05009564083863,-229.6266389314116,0.36666666666666664
Walker2d-v4,foot_left_actuator_gain,0.5,tvc150,790.5274874768952,395.2637437384476,329.9860482552485,320.4267675553891,0.26666666666666666,0.7333333333333333,0.4174666666666667,0.3340666666666667,-171.3163970728255,-293.13862343394544,0.23333333333333334
Walker2d-v4,foot_left_actuator_gain,0.5,tvc200,790.5274874768952,395.2637437384476,395.99233682526443,367.4492574892346,0.4,0.6,0.48646666666666666,0.3965666666666666,-24.279666491027015,-227.13233486392946,0.43333333333333335
Walker2d-v4,foot_left_actuator_gain,0.5,tvc225,790.5274874768952,395.2637437384476,679.5447831797313,442.0298980770883,0.5666666666666667,0.43333333333333335,0.5890666666666667,0.49773333333333325,13.670977290684903,56.420111490537415,0.5
Walker2d-v4,foot_left_actuator_gain,0.5,tvc250,790.5274874768952,395.2637437384476,671.6537468193158,381.16552984131226,0.5,0.5,0.5649666666666667,0.47190000000000004,-4.493852491009989,48.52907513012206,0.5
Walker2d-v4,foot_left_actuator_gain,0.5,tvc275,790.5274874768952,395.2637437384476,532.1560557038183,398.7994243524275,0.5,0.5,0.5803666666666667,0.4711,3.081824265940071,-90.96861598537562,0.5
Walker2d-v4,foot_left_actuator_gain,0.5,tvc300,790.5274874768952,395.2637437384476,575.2235180151636,516.1861785383657,0.6666666666666666,0.3333333333333333,0.6659333333333334,0.5538,66.35594269573883,-47.9011536740305,0.6666666666666666
Walker2d-v4,foot_left_actuator_gain,0.5,vanilla,790.5274874768952,395.2637437384476,623.1246716891936,469.8018630487104,0.5666666666666667,0.43333333333333335,0.6060333333333333,0.5083666666666666,0.0,0.0,0.0
Walker2d-v4,foot_left_damping,0.5,tvc100,790.5274874768952,395.2637437384476,431.75145662590563,410.6997326864027,0.6333333333333333,0.36666666666666664,0.5401,0.43693333333333334,-337.5376763808978,-770.4816922673042,0.06666666666666667
Walker2d-v4,foot_left_damping,0.5,tvc150,790.5274874768952,395.2637437384476,443.7704334106639,435.87135845350144,0.7333333333333333,0.26666666666666666,0.5614000000000001,0.4492,-338.9586766412629,-758.4627154825461,0.06666666666666667
Walker2d-v4,foot_left_damping,0.5,tvc200,790.5274874768952,395.2637437384476,654.3825168638222,587.4659008260774,0.9333333333333333,0.06666666666666667,0.7639333333333334,0.6349666666666666,-219.01054690767367,-547.8506320293877,0.23333333333333334
Walker2d-v4,foot_left_damping,0.5,tvc225,790.5274874768952,395.2637437384476,911.2346801515448,703.6253869573285,0.9666666666666667,0.03333333333333333,0.8327666666666667,0.7239333333333333,-33.5891237493546,-290.99846874166514,0.5
Walker2d-v4,foot_left_damping,0.5,tvc250,790.5274874768952,395.2637437384476,1146.7122286328852,683.5176371523592,0.9666666666666667,0.03333333333333333,0.8467333333333334,0.7566,-60.57755451342871,-55.52092026032448,0.5
Walker2d-v4,foot_left_damping,0.5,tvc275,790.5274874768952,395.2637437384476,1062.474585418134,717.9150945777087,0.9666666666666667,0.03333333333333333,0.8394,0.7382666666666667,-39.24731400207011,-139.75856347507587,0.5
