model_label,axis,factor,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95,seed_iqm_of_mean_return
a2p20,bfoot_actuator_gain,0.0,bfoot_actuator_gain_0,5,1721.2535839768534,541.3598103568653,1722.3611170806005,542.931407383929,1723.5034245951435,543.5290429262183,1491.772178009943
a2p20,bfoot_actuator_gain,0.1,bfoot_actuator_gain_0p1,5,1792.1234708327931,627.7508595993282,1795.750021224511,624.2680945815831,1795.6152376730086,626.7204756786329,1514.431579078445
a2p20,bfoot_actuator_gain,0.2,bfoot_actuator_gain_0p2,5,1854.8846508304182,707.3299511542934,1874.6550513190177,734.3855284044436,1873.6277123383602,734.0985610717752,1525.4922286178544
a2p20,bfoot_actuator_gain,0.3,bfoot_actuator_gain_0p3,5,1923.2150852310842,778.7722479653127,1944.8850443784654,815.1577906686657,1944.0808433664704,816.5006137326892,1558.3350908774373
a2p20,bfoot_actuator_gain,0.4,bfoot_actuator_gain_0p4,5,2003.1431275322927,899.1348446201482,2007.7310330574437,902.1950626369697,2005.393512081179,900.4780973466148,1583.5841231615898
a2p20,bfoot_actuator_gain,0.5,bfoot_actuator_gain_0p5,5,2045.8450007493957,952.8450108683875,2050.3908484895487,953.3782219207437,2047.8328865907945,953.1879377866526,1597.2861475813431
a2p20,bfoot_actuator_gain,0.6,bfoot_actuator_gain_0p6,5,2082.7509068977006,973.8685339565018,2085.700815971016,979.2883601693248,2084.2134186681915,973.82389919932,1621.8931157760073
a2p20,bfoot_actuator_gain,0.7,bfoot_actuator_gain_0p7,5,2104.5487864720935,984.0078324851286,2102.614831052638,986.5086370065999,2105.235719773612,987.8763637722592,1643.020630659507
a2p20,bfoot_actuator_gain,0.8,bfoot_actuator_gain_0p8,5,2127.0785859531875,989.6396713782304,2126.203691547191,988.5218774619874,2127.460049788161,988.8221979225277,1664.6466678758707
a2p20,bfoot_actuator_gain,0.9,bfoot_actuator_gain_0p9,5,2128.672727475348,987.9088255306027,2128.3548129856526,986.4688342525817,2129.4198178079014,988.49059422648,1670.2636064101382
a2p20,bfoot_actuator_gain,1.0,bfoot_actuator_gain_1,5,2138.8366401381786,996.8591883538988,2142.3422966383796,999.0362363277649,2140.6274713605235,998.315832192322,1675.0492066135157
a2p20,bfoot_actuator_gain,1.1,bfoot_actuator_gain_1p1,5,2167.5536790467236,1019.3921090053478,2163.563261213604,1015.7071965039474,2163.2558756692083,1015.1088467884942,1692.155795876577
a2p20,bfoot_actuator_gain,1.3,bfoot_actuator_gain_1p3,5,2174.429131665738,1025.72018013652,2178.05285143543,1030.6408682185067,2175.6316842136284,1028.0291397663477,1695.0114421732378
a2p20,bfoot_actuator_gain,1.5,bfoot_actuator_gain_1p5,5,2166.8862830320195,1022.9201160128246,2182.055018174529,1047.579120948535,2181.0562413797265,1048.5428649512799,1688.492273130222
a2p20,bfoot_actuator_gain,1.7,bfoot_actuator_gain_1p7,5,2171.2807413608543,1021.3731402568224,2169.909116886794,1017.734539201115,2169.763514154388,1018.1703657840793,1694.6131112945702
a2p20,bfoot_actuator_gain,2.0,bfoot_actuator_gain_2,5,2149.6257981992794,975.4009917883749,2141.246474686443,961.4123760690828,2146.4939346285605,969.6577811510414,1700.8780376009456
a2p20,bfoot_damping,0.0,bfoot_damping_0,5,1818.7364374325014,761.6896406337197,1835.1060638505708,741.9936096035943,1836.4341494626653,745.9646640756911,1473.4251412442256
