timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775527178,eval__Walker2d-v4__ppo_cont__a3p10__obs_noise_2p0__seed1__pid529993,ppo_cont,Walker2d-v4,1,20,1,a3p10,obs_noise_2p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p10__1__1774670088/ppo_alpha_a3p10.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p10__1__1774670088/ppo_alpha_a3p10.cleanrl_model.norm_stats.npz,1,0,0.0,1.0,1.0,1.0,215.51978287441642,129.25447562124762,247.17164757536375,240.1806915942224,-15.694855552392784,391.37794554230544
