timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775529262,eval__Walker2d-v4__ppo_cont__a4p00__mass_0p5__seed4__pid815283,ppo_cont,Walker2d-v4,4,20,1,a4p00,mass_0p5,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__4__1774685815/ppo_alpha_a4p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a4p00__4__1774685815/ppo_alpha_a4p00.cleanrl_model.norm_stats.npz,1,1,0.0,0.5,1.0,1.0,3438.666760502577,731.3157363745233,3797.3710337670727,3795.8161476345304,1873.867984642385,3969.6586984103315
