timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775523521,eval__Walker2d-v4__ppo_cont__a1e9__actuator_bias_1p7__seed3__pid3275535,ppo_cont,Walker2d-v4,3,20,1,a1e9,actuator_bias_1p7,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__3__1774842926/ppo_alpha_a1e9.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__3__1774842926/ppo_alpha_a1e9.cleanrl_model.norm_stats.npz,1,1,0.0,1.0,1.0,1.0,3310.572606232967,1520.9345960736307,4265.802658203855,3871.584875861544,433.72349973279245,4609.996649455064
