env_id,model_label,threshold,survival,baseline_survival,survival_delta
Walker2d-v5,klprho0p05,0.59,0.643468253968254,0.7192380952380952,-0.07576984126984126
Walker2d-v5,klprho0p05,0.595,0.6426507936507937,0.7178730158730159,-0.07522222222222222
Walker2d-v5,klprho0p05,0.6,0.6412698412698413,0.7157460317460317,-0.07447619047619046
Walker2d-v5,klprho0p05,0.605,0.6398492063492064,0.7143968253968254,-0.07454761904761903
Walker2d-v5,klprho0p05,0.61,0.6383730158730159,0.7121904761904763,-0.07381746031746031
Walker2d-v5,klprho0p05,0.615,0.6376904761904763,0.7102063492063493,-0.072515873015873
Walker2d-v5,klprho0p05,0.62,0.6362936507936509,0.7092460317460317,-0.07295238095238094
Walker2d-v5,klprho0p05,0.625,0.634436507936508,0.7076587301587302,-0.07322222222222222
Walker2d-v5,klprho0p05,0.63,0.6334285714285715,0.7055952380952382,-0.07216666666666666
Walker2d-v5,klprho0p05,0.635,0.6319444444444444,0.705031746031746,-0.07308730158730159
Walker2d-v5,klprho0p05,0.64,0.6304603174603175,0.7037698412698413,-0.07330952380952381
Walker2d-v5,klprho0p05,0.645,0.6281349206349207,0.7026428571428571,-0.07450793650793651
Walker2d-v5,klprho0p05,0.65,0.6274523809523809,0.7012698412698413,-0.07381746031746032
Walker2d-v5,klprho0p05,0.655,0.6264920634920635,0.699952380952381,-0.07346031746031748
Walker2d-v5,klprho0p05,0.66,0.6253412698412698,0.6986666666666667,-0.07332539682539684
Walker2d-v5,klprho0p05,0.665,0.6240396825396826,0.6975,-0.07346031746031748
Walker2d-v5,klprho0p05,0.67,0.6226825396825396,0.6961190476190476,-0.07343650793650795
Walker2d-v5,klprho0p05,0.675,0.6211428571428572,0.6949841269841269,-0.07384126984126985
Walker2d-v5,klprho0p05,0.68,0.6192936507936507,0.6942936507936508,-0.07500000000000001
Walker2d-v5,klprho0p05,0.685,0.6165,0.6933809523809524,-0.07688095238095238
Walker2d-v5,klprho0p05,0.6900000000000001,0.6148730158730158,0.6923333333333334,-0.07746031746031748
Walker2d-v5,klprho0p05,0.6950000000000001,0.6125793650793651,0.6903730158730159,-0.07779365079365079
Walker2d-v5,klprho0p05,0.7000000000000001,0.6110555555555556,0.6898095238095239,-0.07875396825396827
Walker2d-v5,klprho0p05,0.705,0.6090079365079365,0.6886666666666666,-0.07965873015873018
Walker2d-v5,klprho0p05,0.71,0.6065079365079364,0.6871190476190476,-0.0806111111111111
Walker2d-v5,klprho0p05,0.715,0.6047063492063491,0.6859603174603175,-0.08125396825396826
Walker2d-v5,klprho0p05,0.72,0.602468253968254,0.6847222222222222,-0.08225396825396825
Walker2d-v5,klprho0p05,0.725,0.600095238095238,0.6839047619047619,-0.0838095238095238
Walker2d-v5,klprho0p05,0.73,0.5978174603174603,0.6823650793650794,-0.08454761904761907
Walker2d-v5,klprho0p05,0.735,0.5956746031746032,0.6809920634920635,-0.08531746031746032
Walker2d-v5,klprho0p05,0.74,0.5923809523809525,0.6797142857142857,-0.08733333333333333
Walker2d-v5,klprho0p05,0.745,0.5899920634920635,0.6784047619047618,-0.0884126984126984
Walker2d-v5,klprho0p05,0.75,0.5874206349206349,0.6772698412698412,-0.08984920634920636
Walker2d-v5,klprho0p05,0.755,0.5836904761904762,0.6750952380952381,-0.0914047619047619
Walker2d-v5,klprho0p05,0.76,0.5811428571428572,0.6738333333333333,-0.09269047619047618
Walker2d-v5,klprho0p05,0.765,0.5762857142857143,0.6716984126984127,-0.09541269841269841
Walker2d-v5,klprho0p05,0.77,0.5730555555555557,0.6701984126984126,-0.09714285714285713
Walker2d-v5,klprho0p05,0.775,0.5700714285714286,0.6681111111111111,-0.09803968253968252
Walker2d-v5,klprho0p05,0.78,0.566404761904762,0.6674206349206349,-0.101015873015873
Walker2d-v5,klprho0p05,0.785,0.5631904761904762,0.6661587301587302,-0.10296825396825396
Walker2d-v5,klprho0p05,0.79,0.5598571428571428,0.6650238095238096,-0.10516666666666667
Walker2d-v5,klprho0p05,0.795,0.5551587301587302,0.6632539682539683,-0.10809523809523809
Walker2d-v5,klprho0p05,0.8,0.5449365079365079,0.6609047619047619,-0.11596825396825398
Walker2d-v5,klprho0p05,0.805,0.5368968253968254,0.6597698412698413,-0.12287301587301587
Walker2d-v5,klprho0p05,0.81,0.5239206349206349,0.6575873015873016,-0.13366666666666666
Walker2d-v5,klprho0p05,0.8150000000000001,0.5180952380952382,0.6557698412698413,-0.13767460317460317
Walker2d-v5,klprho0p05,0.8200000000000001,0.5119126984126984,0.6537619047619048,-0.14184920634920634
Walker2d-v5,klprho0p05,0.8250000000000001,0.5066269841269841,0.6522777777777777,-0.14565079365079364
Walker2d-v5,klprho0p05,0.8300000000000001,0.499952380952381,0.6510238095238094,-0.15107142857142858
Walker2d-v5,klprho0p05,0.835,0.4948492063492063,0.6482857142857144,-0.15343650793650793
Walker2d-v5,klprho0p05,0.84,0.48908730158730157,0.645515873015873,-0.15642857142857142
Walker2d-v5,klprho0p05,0.845,0.4843333333333334,0.6427619047619048,-0.15842857142857142
Walker2d-v5,klprho0p05,0.85,0.4805,0.6394047619047619,-0.1589047619047619
Walker2d-v5,klprho0p05,0.855,0.47680952380952385,0.6367777777777778,-0.15996825396825395
Walker2d-v5,klprho0p05,0.86,0.473015873015873,0.6330238095238095,-0.1600079365079365
Walker2d-v5,klprho0p05,0.865,0.4694920634920635,0.6309126984126985,-0.1614206349206349
Walker2d-v5,klprho0p05,0.87,0.4650714285714286,0.6268809523809524,-0.1618095238095238
Walker2d-v5,klprho0p05,0.875,0.45984920634920634,0.6232857142857143,-0.16343650793650794
Walker2d-v5,klprho0p05,0.88,0.4552380952380952,0.6124603174603174,-0.1572222222222222
Walker2d-v5,klprho0p05,0.885,0.4516904761904762,0.6061825396825398,-0.1544920634920635
Walker2d-v5,klprho0p05,0.89,0.4497698412698413,0.5997380952380953,-0.14996825396825395
Walker2d-v5,klprho0p05,0.895,0.4467936507936508,0.5968730158730159,-0.1500793650793651
Walker2d-v5,klprho0p05,0.9,0.44385714285714284,0.593,-0.14914285714285716
Walker2d-v5,klprho0p05,0.905,0.44123809523809526,0.5885317460317461,-0.1472936507936508
Walker2d-v5,klprho0p05,0.91,0.43814285714285717,0.5855476190476191,-0.1474047619047619
Walker2d-v5,klprho0p05,0.915,0.43372222222222223,0.5809206349206348,-0.1471984126984127
Walker2d-v5,klprho0p05,0.92,0.4298333333333333,0.5756825396825397,-0.14584920634920637
Walker2d-v5,klprho0p05,0.925,0.42654761904761906,0.571579365079365,-0.145031746031746
Walker2d-v5,klprho0p05,0.93,0.421984126984127,0.5608809523809524,-0.1388968253968254
Walker2d-v5,klprho0p05,0.935,0.417984126984127,0.552936507936508,-0.13495238095238093
Walker2d-v5,klprho0p05,0.9400000000000001,0.41334126984126984,0.5457777777777778,-0.13243650793650794
Walker2d-v5,klprho0p05,0.9450000000000001,0.4062222222222222,0.5403968253968254,-0.1341746031746032
Walker2d-v5,klprho0p05,0.9500000000000001,0.3950396825396826,0.5303015873015873,-0.13526190476190475
Walker2d-v5,klprho0p05,0.9550000000000001,0.3816111111111111,0.5138174603174603,-0.13220634920634922
Walker2d-v5,klprho0p05,0.96,0.37068253968253967,0.49857142857142855,-0.12788888888888889
Walker2d-v5,klprho0p05,0.965,0.3602619047619048,0.48790476190476195,-0.12764285714285717
Walker2d-v5,klprho0p05,0.97,0.343468253968254,0.47938888888888886,-0.13592063492063491
Walker2d-v5,klprho0p05,0.975,0.33434126984126983,0.4689285714285714,-0.1345873015873016
Walker2d-v5,klprho0p05,0.98,0.32565873015873015,0.4549603174603175,-0.1293015873015873
Walker2d-v5,klprho0p05,0.985,0.31932539682539685,0.4467460317460318,-0.1274206349206349
Walker2d-v5,klprho0p05,0.99,0.3149126984126984,0.4383968253968254,-0.12348412698412699
Walker2d-v5,klprho0p05,0.995,0.31057936507936507,0.4278253968253968,-0.11724603174603174
Walker2d-v5,klprho0p05,1.0,0.30284920634920637,0.4167142857142857,-0.11386507936507936
Walker2d-v5,vanilla,0.0,0.9981190476190477,0.9976349206349207,0.0004841269841269813
Walker2d-v5,vanilla,0.005,0.9867777777777779,0.988984126984127,-0.002206349206349206
Walker2d-v5,vanilla,0.01,0.9826349206349206,0.985111111111111,-0.0024761904761904817
Walker2d-v5,vanilla,0.015,0.9786111111111111,0.9799761904761904,-0.001365079365079369
Walker2d-v5,vanilla,0.02,0.9752460317460316,0.9770238095238095,-0.0017777777777777727
Walker2d-v5,vanilla,0.025,0.9694920634920635,0.9721428571428572,-0.0026507936507936536
Walker2d-v5,vanilla,0.03,0.9677142857142857,0.9696746031746031,-0.0019603174603174565
Walker2d-v5,vanilla,0.035,0.9637301587301588,0.967095238095238,-0.003365079365079365
Walker2d-v5,vanilla,0.04,0.9601111111111111,0.9633492063492064,-0.0032380952380952287
Walker2d-v5,vanilla,0.045,0.9542380952380952,0.956936507936508,-0.0026984126984127
Walker2d-v5,vanilla,0.05,0.9458730158730159,0.9502619047619048,-0.004388888888888898
Walker2d-v5,vanilla,0.055,0.9389603174603174,0.944484126984127,-0.005523809523809519
Walker2d-v5,vanilla,0.06,0.9327222222222222,0.9377063492063492,-0.004984126984126985
Walker2d-v5,vanilla,0.065,0.9242301587301588,0.9318015873015874,-0.0075714285714285675
Walker2d-v5,vanilla,0.07,0.9165714285714286,0.9256904761904762,-0.00911904761904761
Walker2d-v5,vanilla,0.075,0.9071984126984127,0.918047619047619,-0.010849206349206348
Walker2d-v5,vanilla,0.08,0.8985396825396826,0.9113730158730158,-0.012833333333333335
Walker2d-v5,vanilla,0.085,0.8905476190476189,0.9043095238095239,-0.01376190476190477
Walker2d-v5,vanilla,0.09,0.8832142857142857,0.8977619047619048,-0.014547619047619042
Walker2d-v5,vanilla,0.095,0.8758968253968253,0.8913253968253969,-0.01542857142857144
Walker2d-v5,vanilla,0.1,0.8691825396825397,0.885047619047619,-0.01586507936507936
Walker2d-v5,vanilla,0.105,0.8638809523809524,0.8794365079365078,-0.01555555555555555
Walker2d-v5,vanilla,0.11,0.8595873015873016,0.8752301587301587,-0.015642857142857142
Walker2d-v5,vanilla,0.115,0.8545634920634921,0.8710000000000001,-0.016436507936507926
Walker2d-v5,vanilla,0.12,0.8513015873015872,0.8667857142857143,-0.015484126984126984
Walker2d-v5,vanilla,0.125,0.8468888888888889,0.8637222222222223,-0.016833333333333332
Walker2d-v5,vanilla,0.13,0.8431746031746032,0.8591031746031745,-0.01592857142857144
Walker2d-v5,vanilla,0.135,0.8409206349206348,0.8554841269841269,-0.014563492063492074
Walker2d-v5,vanilla,0.14,0.8381190476190475,0.8522460317460319,-0.01412698412698415
Walker2d-v5,vanilla,0.145,0.8355634920634921,0.8491031746031746,-0.01353968253968255
Walker2d-v5,vanilla,0.15,0.8323888888888888,0.8464126984126985,-0.014023809523809522
Walker2d-v5,vanilla,0.155,0.8304047619047619,0.8437539682539683,-0.013349206349206355
Walker2d-v5,vanilla,0.16,0.8280476190476189,0.8411349206349206,-0.013087301587301575
Walker2d-v5,vanilla,0.165,0.8256666666666665,0.8391904761904762,-0.013523809523809521
Walker2d-v5,vanilla,0.17,0.8228412698412699,0.8365634920634921,-0.013722222222222224
Walker2d-v5,vanilla,0.17500000000000002,0.8209603174603174,0.8342698412698413,-0.013309523809523804
Walker2d-v5,vanilla,0.18,0.8183333333333334,0.8323174603174603,-0.013984126984126991
Walker2d-v5,vanilla,0.185,0.8156269841269841,0.830642857142857,-0.01501587301587301
Walker2d-v5,vanilla,0.19,0.8142222222222223,0.8286587301587302,-0.014436507936507931
Walker2d-v5,vanilla,0.195,0.8122380952380952,0.8263730158730158,-0.014134920634920622
Walker2d-v5,vanilla,0.2,0.8095238095238095,0.8248095238095239,-0.015285714285714288
Walker2d-v5,vanilla,0.20500000000000002,0.8069444444444445,0.8227063492063491,-0.015761904761904748
Walker2d-v5,vanilla,0.21,0.8060396825396825,0.8201031746031745,-0.01406349206349206
Walker2d-v5,vanilla,0.215,0.8049126984126984,0.8183412698412699,-0.01342857142857142
Walker2d-v5,vanilla,0.22,0.8033253968253968,0.8161666666666667,-0.012841269841269844
Walker2d-v5,vanilla,0.225,0.8017301587301586,0.8131031746031747,-0.011373015873015873
Walker2d-v5,vanilla,0.23,0.8011507936507936,0.8120873015873016,-0.010936507936507934
Walker2d-v5,vanilla,0.23500000000000001,0.7995476190476191,0.8103412698412699,-0.010793650793650791
Walker2d-v5,vanilla,0.24,0.7986825396825397,0.8083571428571428,-0.009674603174603178
Walker2d-v5,vanilla,0.245,0.798,0.8070158730158731,-0.009015873015873024
Walker2d-v5,vanilla,0.25,0.7968095238095237,0.8058809523809524,-0.009071428571428572
Walker2d-v5,vanilla,0.255,0.7959603174603175,0.8042539682539683,-0.008293650793650789
Walker2d-v5,vanilla,0.26,0.7944682539682539,0.802452380952381,-0.007984126984126982
Walker2d-v5,vanilla,0.265,0.7925873015873016,0.8004603174603174,-0.007873015873015868
Walker2d-v5,vanilla,0.27,0.7915634920634921,0.7991904761904762,-0.007626984126984132
Walker2d-v5,vanilla,0.275,0.7909841269841269,0.7983492063492064,-0.007365079365079377
Walker2d-v5,vanilla,0.28,0.7902936507936508,0.7961190476190476,-0.005825396825396831
Walker2d-v5,vanilla,0.28500000000000003,0.7890158730158731,0.7948095238095239,-0.005793650793650804
Walker2d-v5,vanilla,0.29,0.7878174603174604,0.7928730158730158,-0.0050555555555555605
Walker2d-v5,vanilla,0.295,0.7866269841269842,0.7919444444444445,-0.005317460317460321
Walker2d-v5,vanilla,0.3,0.7852142857142856,0.7900793650793652,-0.004865079365079361
Walker2d-v5,vanilla,0.305,0.7837460317460317,0.7889444444444444,-0.005198412698412707
Walker2d-v5,vanilla,0.31,0.7823253968253968,0.7873015873015874,-0.004976190476190484
Walker2d-v5,vanilla,0.315,0.7815396825396825,0.7857222222222222,-0.0041825396825396904
Walker2d-v5,vanilla,0.32,0.7810714285714286,0.7850396825396826,-0.003968253968253973
Walker2d-v5,vanilla,0.325,0.7798174603174604,0.7840079365079365,-0.004190476190476194
Walker2d-v5,vanilla,0.33,0.7794682539682539,0.7825873015873016,-0.0031190476190476185
Walker2d-v5,vanilla,0.335,0.7790079365079364,0.7817777777777778,-0.0027698412698412694
Walker2d-v5,vanilla,0.34,0.7777857142857143,0.7807857142857143,-0.0029999999999999944
Walker2d-v5,vanilla,0.34500000000000003,0.7765793650793651,0.7797460317460317,-0.003166666666666659
Walker2d-v5,vanilla,0.35000000000000003,0.7750873015873017,0.7780476190476191,-0.0029603174603174466
Walker2d-v5,vanilla,0.355,0.7744761904761905,0.7773730158730159,-0.002896825396825378
Walker2d-v5,vanilla,0.36,0.7731746031746032,0.7761666666666667,-0.002992063492063482
Walker2d-v5,vanilla,0.365,0.772547619047619,0.7758174603174604,-0.0032698412698412534
Walker2d-v5,vanilla,0.37,0.7711746031746032,0.7741746031746032,-0.002999999999999983
Walker2d-v5,vanilla,0.375,0.7693492063492064,0.7733730158730159,-0.00402380952380951
Walker2d-v5,vanilla,0.38,0.768547619047619,0.7725238095238095,-0.0039761904761904665
Walker2d-v5,vanilla,0.385,0.7664285714285715,0.7709444444444444,-0.00451587301587301
Walker2d-v5,vanilla,0.39,0.7655238095238095,0.7694841269841269,-0.003960317460317464
Walker2d-v5,vanilla,0.395,0.7643333333333333,0.7691507936507936,-0.004817460317460329
Walker2d-v5,vanilla,0.4,0.7627777777777778,0.7685714285714286,-0.005793650793650804
Walker2d-v5,vanilla,0.405,0.7620396825396825,0.767547619047619,-0.005507936507936512
Walker2d-v5,vanilla,0.41000000000000003,0.7612460317460317,0.7669603174603175,-0.005714285714285713
Walker2d-v5,vanilla,0.41500000000000004,0.760436507936508,0.766063492063492,-0.005626984126984122
Walker2d-v5,vanilla,0.42,0.7601031746031747,0.7650476190476191,-0.0049444444444444405
Walker2d-v5,vanilla,0.425,0.7591349206349206,0.7637698412698413,-0.004634920634920622
Walker2d-v5,vanilla,0.43,0.7584444444444445,0.7617698412698413,-0.0033253968253968173
Walker2d-v5,vanilla,0.435,0.7578888888888888,0.7604444444444445,-0.002555555555555547
Walker2d-v5,vanilla,0.44,0.7572539682539683,0.7594285714285715,-0.0021746031746031737
Walker2d-v5,vanilla,0.445,0.7560952380952382,0.7587857142857143,-0.00269047619047619
Walker2d-v5,vanilla,0.45,0.7545873015873016,0.7576349206349207,-0.0030476190476190408
Walker2d-v5,vanilla,0.455,0.7536587301587302,0.7566587301587301,-0.002999999999999997
Walker2d-v5,vanilla,0.46,0.7525793650793651,0.7555793650793651,-0.002999999999999997
Walker2d-v5,vanilla,0.465,0.7516111111111111,0.7536507936507937,-0.002039682539682533
Walker2d-v5,vanilla,0.47000000000000003,0.7505714285714286,0.7523650793650793,-0.0017936507936507945
Walker2d-v5,vanilla,0.47500000000000003,0.7494444444444445,0.7504047619047619,-0.0009603174603174585
Walker2d-v5,vanilla,0.48,0.7484841269841269,0.7499444444444444,-0.0014603174603174535
Walker2d-v5,vanilla,0.485,0.7475238095238096,0.7488492063492063,-0.0013253968253968186
Walker2d-v5,vanilla,0.49,0.7468888888888888,0.7475714285714286,-0.0006825396825396763
Walker2d-v5,vanilla,0.495,0.7453412698412698,0.7466746031746032,-0.0013333333333333391
Walker2d-v5,vanilla,0.5,0.7442698412698412,0.745984126984127,-0.0017142857142857237
Walker2d-v5,vanilla,0.505,0.7432619047619047,0.7437301587301588,-0.0004682539682539733
Walker2d-v5,vanilla,0.51,0.741904761904762,0.7424285714285714,-0.0005238095238095208
Walker2d-v5,vanilla,0.515,0.7413174603174604,0.7415238095238095,-0.00020634920634919894
Walker2d-v5,vanilla,0.52,0.7405079365079366,0.7402142857142857,0.0002936507936508015
Walker2d-v5,vanilla,0.525,0.7396349206349206,0.7391666666666666,0.0004682539682539774
Walker2d-v5,vanilla,0.53,0.7386666666666667,0.738015873015873,0.0006507936507936629
Walker2d-v5,vanilla,0.535,0.7371984126984127,0.7364841269841269,0.0007142857142857159
Walker2d-v5,vanilla,0.54,0.7364603174603175,0.7351031746031746,0.0013571428571428595
Walker2d-v5,vanilla,0.545,0.7358730158730158,0.732015873015873,0.0038571428571428533
Walker2d-v5,vanilla,0.55,0.7348333333333333,0.730468253968254,0.004365079365079358
Walker2d-v5,vanilla,0.555,0.7335317460317461,0.7291666666666667,0.004365079365079354
Walker2d-v5,vanilla,0.56,0.7323809523809524,0.7281349206349207,0.004246031746031732
Walker2d-v5,vanilla,0.5650000000000001,0.7319126984126985,0.7266984126984127,0.005214285714285708
Walker2d-v5,vanilla,0.5700000000000001,0.7309285714285714,0.7249920634920635,0.005936507936507936
Walker2d-v5,vanilla,0.5750000000000001,0.7299523809523809,0.723047619047619,0.006904761904761897
Walker2d-v5,vanilla,0.58,0.7293650793650793,0.7220238095238095,0.007341269841269834
Walker2d-v5,vanilla,0.585,0.728111111111111,0.7207063492063492,0.007404761904761896
Walker2d-v5,vanilla,0.59,0.7274285714285714,0.7192380952380952,0.008190476190476187
Walker2d-v5,vanilla,0.595,0.7259920634920636,0.7178730158730159,0.00811904761904763
Walker2d-v5,vanilla,0.6,0.7251984126984127,0.7157460317460317,0.009452380952380957
Walker2d-v5,vanilla,0.605,0.7236190476190476,0.7143968253968254,0.009222222222222224
Walker2d-v5,vanilla,0.61,0.7226904761904762,0.7121904761904763,0.010499999999999999
Walker2d-v5,vanilla,0.615,0.7221666666666666,0.7102063492063493,0.01196031746031746
Walker2d-v5,vanilla,0.62,0.7216031746031746,0.7092460317460317,0.012357142857142856
Walker2d-v5,vanilla,0.625,0.7201825396825396,0.7076587301587302,0.012523809523809529
Walker2d-v5,vanilla,0.63,0.7192698412698413,0.7055952380952382,0.013674603174603183
Walker2d-v5,vanilla,0.635,0.7174365079365079,0.705031746031746,0.012404761904761906
Walker2d-v5,vanilla,0.64,0.7158333333333333,0.7037698412698413,0.012063492063492057
Walker2d-v5,vanilla,0.645,0.714484126984127,0.7026428571428571,0.011841269841269831
Walker2d-v5,vanilla,0.65,0.7136825396825397,0.7012698412698413,0.012412698412698417
Walker2d-v5,vanilla,0.655,0.7121904761904763,0.699952380952381,0.01223809523809523
Walker2d-v5,vanilla,0.66,0.7118492063492063,0.6986666666666667,0.013182539682539667
Walker2d-v5,vanilla,0.665,0.7108015873015873,0.6975,0.013301587301587287
Walker2d-v5,vanilla,0.67,0.7099920634920636,0.6961190476190476,0.013873015873015865
Walker2d-v5,vanilla,0.675,0.7091746031746031,0.6949841269841269,0.014190476190476187
Walker2d-v5,vanilla,0.68,0.7085952380952381,0.6942936507936508,0.014301587301587298
Walker2d-v5,vanilla,0.685,0.7069841269841269,0.6933809523809524,0.013603174603174598
Walker2d-v5,vanilla,0.6900000000000001,0.705579365079365,0.6923333333333334,0.013246031746031738
Walker2d-v5,vanilla,0.6950000000000001,0.7043095238095238,0.6903730158730159,0.013936507936507928
Walker2d-v5,vanilla,0.7000000000000001,0.7029444444444445,0.6898095238095239,0.01313492063492062
Walker2d-v5,vanilla,0.705,0.7015555555555555,0.6886666666666666,0.012888888888888884
Walker2d-v5,vanilla,0.71,0.7005317460317461,0.6871190476190476,0.013412698412698414
Walker2d-v5,vanilla,0.715,0.6980793650793651,0.6859603174603175,0.012119047619047621
Walker2d-v5,vanilla,0.72,0.6953015873015873,0.6847222222222222,0.010579365079365084
Walker2d-v5,vanilla,0.725,0.6939126984126984,0.6839047619047619,0.010007936507936514
Walker2d-v5,vanilla,0.73,0.6927777777777778,0.6823650793650794,0.010412698412698405
Walker2d-v5,vanilla,0.735,0.6915,0.6809920634920635,0.010507936507936504
Walker2d-v5,vanilla,0.74,0.689936507936508,0.6797142857142857,0.010222222222222212
Walker2d-v5,vanilla,0.745,0.6884444444444444,0.6784047619047618,0.010039682539682541
Walker2d-v5,vanilla,0.75,0.6857539682539683,0.6772698412698412,0.00848412698412698
Walker2d-v5,vanilla,0.755,0.6834444444444444,0.6750952380952381,0.00834920634920636
Walker2d-v5,vanilla,0.76,0.6806746031746032,0.6738333333333333,0.006841269841269848
Walker2d-v5,vanilla,0.765,0.6733730158730158,0.6716984126984127,0.0016746031746031841
Walker2d-v5,vanilla,0.77,0.6672936507936508,0.6701984126984126,-0.0029047619047619074
Walker2d-v5,vanilla,0.775,0.6621587301587302,0.6681111111111111,-0.005952380952380947
Walker2d-v5,vanilla,0.78,0.660873015873016,0.6674206349206349,-0.006547619047619034
Walker2d-v5,vanilla,0.785,0.6588333333333334,0.6661587301587302,-0.007325396825396803
Walker2d-v5,vanilla,0.79,0.6573492063492063,0.6650238095238096,-0.007674603174603155
Walker2d-v5,vanilla,0.795,0.6551111111111111,0.6632539682539683,-0.008142857142857137
Walker2d-v5,vanilla,0.8,0.6528174603174604,0.6609047619047619,-0.008087301587301605
Walker2d-v5,vanilla,0.805,0.6516507936507937,0.6597698412698413,-0.008119047619047621
Walker2d-v5,vanilla,0.81,0.649515873015873,0.6575873015873016,-0.008071428571428564
Walker2d-v5,vanilla,0.8150000000000001,0.6470555555555555,0.6557698412698413,-0.008714285714285718
Walker2d-v5,vanilla,0.8200000000000001,0.6443095238095238,0.6537619047619048,-0.009452380952380962
Walker2d-v5,vanilla,0.8250000000000001,0.6417222222222223,0.6522777777777777,-0.010555555555555554
Walker2d-v5,vanilla,0.8300000000000001,0.6402142857142857,0.6510238095238094,-0.010809523809523807
Walker2d-v5,vanilla,0.835,0.6377380952380952,0.6482857142857144,-0.01054761904761904
Walker2d-v5,vanilla,0.84,0.6347063492063492,0.645515873015873,-0.010809523809523809
Walker2d-v5,vanilla,0.845,0.6312619047619048,0.6427619047619048,-0.011500000000000007
Walker2d-v5,vanilla,0.85,0.6288174603174603,0.6394047619047619,-0.010587301587301597
Walker2d-v5,vanilla,0.855,0.6255238095238095,0.6367777777777778,-0.011253968253968256
Walker2d-v5,vanilla,0.86,0.6223015873015874,0.6330238095238095,-0.010722222222222225
Walker2d-v5,vanilla,0.865,0.6168095238095238,0.6309126984126985,-0.014103174603174607
Walker2d-v5,vanilla,0.87,0.6112063492063492,0.6268809523809524,-0.015674603174603167
Walker2d-v5,vanilla,0.875,0.6037857142857143,0.6232857142857143,-0.019499999999999997
Walker2d-v5,vanilla,0.88,0.5971349206349206,0.6124603174603174,-0.01532539682539682
Walker2d-v5,vanilla,0.885,0.5878412698412698,0.6061825396825398,-0.01834126984126986
Walker2d-v5,vanilla,0.89,0.581531746031746,0.5997380952380953,-0.018206349206349205
Walker2d-v5,vanilla,0.895,0.5739920634920634,0.5968730158730159,-0.022880952380952373
Walker2d-v5,vanilla,0.9,0.5673809523809524,0.593,-0.025619047619047618
Walker2d-v5,vanilla,0.905,0.5623174603174603,0.5885317460317461,-0.026214285714285735
Walker2d-v5,vanilla,0.91,0.5559920634920635,0.5855476190476191,-0.029555555555555564
Walker2d-v5,vanilla,0.915,0.5442619047619048,0.5809206349206348,-0.036658730158730155
Walker2d-v5,vanilla,0.92,0.5296746031746032,0.5756825396825397,-0.04600793650793652
Walker2d-v5,vanilla,0.925,0.519015873015873,0.571579365079365,-0.05256349206349207
Walker2d-v5,vanilla,0.93,0.5035079365079366,0.5608809523809524,-0.05737301587301587
Walker2d-v5,vanilla,0.935,0.4848015873015873,0.552936507936508,-0.06813492063492063
Walker2d-v5,vanilla,0.9400000000000001,0.46644444444444444,0.5457777777777778,-0.07933333333333334
Walker2d-v5,vanilla,0.9450000000000001,0.4527857142857143,0.5403968253968254,-0.08761111111111111
Walker2d-v5,vanilla,0.9500000000000001,0.44062698412698414,0.5303015873015873,-0.08967460317460318
Walker2d-v5,vanilla,0.9550000000000001,0.42288095238095236,0.5138174603174603,-0.09093650793650795
Walker2d-v5,vanilla,0.96,0.4124126984126984,0.49857142857142855,-0.08615873015873016
Walker2d-v5,vanilla,0.965,0.39922222222222226,0.48790476190476195,-0.08868253968253971
Walker2d-v5,vanilla,0.97,0.3876031746031746,0.47938888888888886,-0.0917857142857143
Walker2d-v5,vanilla,0.975,0.3739523809523809,0.4689285714285714,-0.09497619047619048
Walker2d-v5,vanilla,0.98,0.35351587301587306,0.4549603174603175,-0.10144444444444442
Walker2d-v5,vanilla,0.985,0.3356825396825397,0.4467460317460318,-0.11106349206349206
Walker2d-v5,vanilla,0.99,0.3174365079365079,0.4383968253968254,-0.12096031746031746
Walker2d-v5,vanilla,0.995,0.3058571428571429,0.4278253968253968,-0.12196825396825399
Walker2d-v5,vanilla,1.0,0.29014285714285715,0.4167142857142857,-0.12657142857142858
