env_id,axis,model_label,comparison,reliability_auc_delta,catastrophe_recovery_area,catastrophe_harm_area,dominance_threshold_fraction,strict_improvement_threshold_fraction,worst_survival_delta,worst_survival_delta_threshold,max_survival_delta,max_survival_delta_threshold
Walker2d-v5,foot_left_friction,klprho0p05,klprho0p05_minus_klprho0,-0.12838888888888889,0.0,0.12838888888888889,0.014925373134328358,0.0,-0.27777777777777773,0.99,0.0,0.0
Walker2d-v5,foot_left_friction,vanilla,vanilla_minus_klprho0,-0.02269999999999999,7.777777777777835e-05,0.02277777777777777,0.09950248756218906,0.009950248756218905,-0.2022222222222222,0.99,0.008888888888888946,0.77
Walker2d-v5,foot_left_mass,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,foot_left_mass,klprho0p05,klprho0p05_minus_klprho0,-0.10410714285714284,0.0,0.10410714285714284,0.004975124378109453,0.0,-0.2404761904761905,0.85,0.0,0.0
Walker2d-v5,foot_left_mass,vanilla,vanilla_minus_klprho0,0.002476190476190485,0.01357142857142858,0.011095238095238092,0.7960199004975125,0.6169154228855721,-0.14761904761904765,1.0,0.0452380952380953,0.6
Walker2d-v5,friction,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction,klprho0p05,klprho0p05_minus_klprho0,-0.07709444444444444,0.0,0.07709444444444444,0.014925373134328358,0.0,-0.15333333333333332,0.8300000000000001,0.0,0.0
Walker2d-v5,friction,vanilla,vanilla_minus_klprho0,0.025283333333333338,0.03185555555555556,0.00657222222222222,0.9054726368159204,0.8507462686567164,-0.1088888888888889,1.0,0.06222222222222218,0.64
Walker2d-v5,friction_damping,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction_damping,klprho0p05,klprho0p05_minus_klprho0,-0.08236666666666667,0.0,0.08236666666666667,0.009950248756218905,0.0,-0.16000000000000003,0.85,0.0,0.0
Walker2d-v5,friction_damping,vanilla,vanilla_minus_klprho0,0.023461111111111113,0.02968888888888889,0.006227777777777776,0.8805970149253731,0.845771144278607,-0.12222222222222223,0.99,0.06444444444444453,0.52
Walker2d-v5,friction_mass,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction_mass,klprho0p05,klprho0p05_minus_klprho0,-0.050238095238095234,0.00015476190476190535,0.05039285714285714,0.024875621890547265,0.01990049751243781,-0.08571428571428569,0.86,0.01904761904761909,0.015
Walker2d-v5,friction_mass,vanilla,vanilla_minus_klprho0,-0.013041666666666665,0.0036845238095238094,0.016726190476190474,0.4228855721393035,0.3880597014925373,-0.07857142857142857,0.98,0.019047619047619035,0.66
Walker2d-v5,friction_mass_damping,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction_mass_damping,klprho0p05,klprho0p05_minus_klprho0,-0.04455952380952381,0.00013095238095238104,0.04469047619047619,0.014925373134328358,0.014925373134328358,-0.06904761904761908,0.9450000000000001,0.011904761904761862,0.015
Walker2d-v5,friction_mass_damping,vanilla,vanilla_minus_klprho0,-0.00757142857142857,0.004613095238095239,0.012184523809523808,0.4925373134328358,0.417910447761194,-0.08809523809523809,0.9400000000000001,0.021428571428571463,0.6900000000000001
Walker2d-v5,leg_left_actuator_gain,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,leg_left_actuator_gain,klprho0p05,klprho0p05_minus_klprho0,-0.10213333333333333,0.0,0.10213333333333333,0.004975124378109453,0.0,-0.2022222222222222,0.835,0.0,0.0
Walker2d-v5,leg_left_actuator_gain,vanilla,vanilla_minus_klprho0,-0.03244999999999999,0.00010000000000000064,0.032549999999999996,0.04975124378109453,0.029850746268656716,-0.1488888888888889,1.0,0.004444444444444473,0.065
Walker2d-v5,leg_left_damping,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,leg_left_damping,klprho0p05,klprho0p05_minus_klprho0,-0.10243888888888888,0.0,0.10243888888888888,0.004975124378109453,0.0,-0.2844444444444444,0.875,0.0,0.0
Walker2d-v5,leg_left_damping,vanilla,vanilla_minus_klprho0,-0.005694444444444441,0.006399999999999998,0.012094444444444439,0.8656716417910447,0.27860696517412936,-0.18888888888888894,1.0,0.033333333333333326,0.665
Walker2d-v5,leg_left_mass,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,leg_left_mass,klprho0p05,klprho0p05_minus_klprho0,-0.1025,0.0,0.1025,0.004975124378109453,0.0,-0.2404761904761905,0.88,0.0,0.0
Walker2d-v5,leg_left_mass,vanilla,vanilla_minus_klprho0,0.004619047619047622,0.008488095238095239,0.003869047619047619,0.9303482587064676,0.44776119402985076,-0.11904761904761907,1.0,0.04285714285714293,0.73
Walker2d-v5,mass,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,mass,klprho0p05,klprho0p05_minus_klprho0,-0.07423809523809524,0.00015476190476190478,0.07439285714285715,0.01990049751243781,0.01990049751243781,-0.10000000000000003,0.845,0.014285714285714235,0.015
Walker2d-v5,mass,vanilla,vanilla_minus_klprho0,-0.03398809523809524,0.00014285714285714292,0.03413095238095239,0.03482587064676617,0.024875621890547265,-0.08095238095238097,0.995,0.0071428571428572285,0.02
Walker2d-v5,mass_damping,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,mass_damping,klprho0p05,klprho0p05_minus_klprho0,-0.06789880952380953,0.0,0.06789880952380953,0.0,0.0,-0.09285714285714286,0.42,-0.004761904761904745,0.005
Walker2d-v5,mass_damping,vanilla,vanilla_minus_klprho0,-0.030178571428571433,1.1904761904761863e-05,0.030190476190476195,0.009950248756218905,0.004975124378109453,-0.09047619047619047,1.0,0.004761904761904745,0.0
Walker2d-v5,thigh_left_actuator_gain,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,thigh_left_actuator_gain,klprho0p05,klprho0p05_minus_klprho0,-0.04133333333333334,9.444444444444507e-05,0.041427777777777786,0.03980099502487562,0.024875621890547265,-0.09555555555555562,0.855,0.004444444444444473,0.02
Walker2d-v5,thigh_left_actuator_gain,vanilla,vanilla_minus_klprho0,0.006005555555555556,0.009977777777777775,0.003972222222222219,0.7562189054726368,0.7213930348258707,-0.062222222222222234,1.0,0.03111111111111109,0.5750000000000001
Walker2d-v5,thigh_left_damping,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,thigh_left_damping,klprho0p05,klprho0p05_minus_klprho0,-0.10403333333333334,0.0,0.10403333333333334,0.024875621890547265,0.0,-0.28888888888888886,0.875,0.0,0.0
Walker2d-v5,thigh_left_damping,vanilla,vanilla_minus_klprho0,-0.006083333333333332,0.006399999999999997,0.012483333333333329,0.8407960199004975,0.2835820895522388,-0.20222222222222225,1.0,0.033333333333333326,0.63
Walker2d-v5,thigh_left_mass,klprho0,klprho0_minus_klprho0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,thigh_left_mass,klprho0p05,klprho0p05_minus_klprho0,-0.08579761904761904,0.0,0.08579761904761904,0.004975124378109453,0.0,-0.1880952380952381,0.865,0.0,0.0
Walker2d-v5,thigh_left_mass,vanilla,vanilla_minus_klprho0,-0.000857142857142852,0.007630952380952383,0.008488095238095236,0.8109452736318408,0.527363184079602,-0.15714285714285714,0.99,0.0357142857142857,0.8
