timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,action_replace_prob,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775664552,eval__Walker2d-v4__ppo_cont__vanilla__action_replace_0p50__seed2__pid3847711,ppo_cont,Walker2d-v4,2,20,1,vanilla,action_replace_0p50,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__2__1774449473/ppo_alpha_vanilla.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_vanilla__2__1774449473/ppo_alpha_vanilla.cleanrl_model.norm_stats.npz,1,0,0.0,0.5,1.0,1.0,1.0,245.16821140970688,140.67375774797614,269.6307657252354,257.6218189082974,-3.4507993182158616,497.43384786284605
