env_id,axis,stress_factor,seed,best_model,best_return,vanilla_return,best_minus_vanilla,num_models_above_vanilla
Walker2d-v4,friction_damping,0.5,1,klb1,1389.6156216937115,1080.7498766768176,308.8657450168939,1
Walker2d-v4,friction_damping,0.5,2,vanilla,4055.104456749594,4055.104456749594,0.0,0
Walker2d-v4,friction_damping,0.5,3,vanilla,3593.4521373035104,3593.4521373035104,0.0,0
Walker2d-v4,friction_damping,0.5,4,vanilla,1825.951103438688,1825.951103438688,0.0,0
Walker2d-v4,friction_damping,0.5,5,klb5,694.6060606248618,688.2784424700069,6.3276181548549175,1
Walker2d-v4,friction_mass,0.5,1,klb20,1622.790132276291,721.4920534191896,901.2980788571014,3
Walker2d-v4,friction_mass,0.5,2,vanilla,1429.5360131353796,1429.5360131353796,0.0,0
Walker2d-v4,friction_mass,0.5,3,vanilla,1329.4586655785592,1329.4586655785592,0.0,0
Walker2d-v4,friction_mass,0.5,4,vanilla,2221.831999821201,2221.831999821201,0.0,0
Walker2d-v4,friction_mass,0.5,5,klb100,994.4901749288643,431.1236149261302,563.3665600027341,4
Walker2d-v4,friction_mass_damping,0.5,1,klb20,1571.4127421920712,708.8282148502428,862.5845273418283,3
Walker2d-v4,friction_mass_damping,0.5,2,vanilla,1546.4968266889416,1546.4968266889416,0.0,0
Walker2d-v4,friction_mass_damping,0.5,3,vanilla,1218.96550852387,1218.96550852387,0.0,0
Walker2d-v4,friction_mass_damping,0.5,4,vanilla,1231.2356405410649,1231.2356405410649,0.0,0
Walker2d-v4,friction_mass_damping,0.5,5,klb100,982.3596539610784,435.13999806064857,547.2196559004299,4
Walker2d-v4,leg_left_actuator_gain,0.5,1,klb1,966.991823164643,933.1501999782398,33.84162318640324,1
Walker2d-v4,leg_left_actuator_gain,0.5,2,vanilla,3967.037958541905,3967.037958541905,0.0,0
Walker2d-v4,leg_left_actuator_gain,0.5,3,vanilla,3211.774095535505,3211.774095535505,0.0,0
Walker2d-v4,leg_left_actuator_gain,0.5,4,vanilla,2128.934829130681,2128.934829130681,0.0,0
Walker2d-v4,leg_left_actuator_gain,0.5,5,vanilla,828.5625404775058,828.5625404775058,0.0,0
Walker2d-v4,leg_left_damping,0.5,1,vanilla,1013.9156490855934,1013.9156490855934,0.0,0
Walker2d-v4,leg_left_damping,0.5,2,vanilla,1925.788490508656,1925.788490508656,0.0,0
Walker2d-v4,leg_left_damping,0.5,3,vanilla,3667.500590007317,3667.500590007317,0.0,0
Walker2d-v4,leg_left_damping,0.5,4,vanilla,3332.853317953542,3332.853317953542,0.0,0
Walker2d-v4,leg_left_damping,0.5,5,vanilla,968.8856178302728,968.8856178302728,0.0,0
Walker2d-v4,leg_left_mass,0.5,1,vanilla,960.9462766323752,960.9462766323752,0.0,0
Walker2d-v4,leg_left_mass,0.5,2,vanilla,2315.2596455497574,2315.2596455497574,0.0,0
Walker2d-v4,leg_left_mass,0.5,3,vanilla,3745.601087340322,3745.601087340322,0.0,0
Walker2d-v4,leg_left_mass,0.5,4,vanilla,1936.5664161853765,1936.5664161853765,0.0,0
Walker2d-v4,leg_left_mass,0.5,5,vanilla,1015.1317177329324,1015.1317177329324,0.0,0
Walker2d-v4,mass,0.5,1,klb10,1576.253710407415,737.6231015594493,838.6306088479656,2
Walker2d-v4,mass,0.5,2,klb20,1047.1365516357516,349.6763944764508,697.4601571593008,7
Walker2d-v4,mass,0.5,3,klb5,939.7079540151904,675.7455552171037,263.9623987980866,3
Walker2d-v4,mass,0.5,4,vanilla,2073.654855257183,2073.654855257183,0.0,0
Walker2d-v4,mass,0.5,5,klb5,618.6970888662493,488.2077715113699,130.48931735487935,3
Walker2d-v4,mass_damping,0.5,1,klb10,1625.839707283472,699.0155419796936,926.8241653037785,2
Walker2d-v4,mass_damping,0.5,2,klb20,840.980288002175,606.9205756093919,234.05971239278313,3
Walker2d-v4,mass_damping,0.5,3,klb2,932.6839054811182,865.3827087508553,67.30119673026297,2
Walker2d-v4,mass_damping,0.5,4,vanilla,2395.1794803380485,2395.1794803380485,0.0,0
Walker2d-v4,mass_damping,0.5,5,klb5,648.8883996763277,435.531884729729,213.35651494659874,4
Walker2d-v4,thigh_left_actuator_gain,0.5,1,klb50,1033.0448332413944,748.1397203779113,284.90511286348305,2
Walker2d-v4,thigh_left_actuator_gain,0.5,2,klb2,956.2676927944592,878.1144328899838,78.15325990447536,1
Walker2d-v4,thigh_left_actuator_gain,0.5,3,vanilla,3126.4390858356064,3126.4390858356064,0.0,0
Walker2d-v4,thigh_left_actuator_gain,0.5,4,vanilla,3777.11249171188,3777.11249171188,0.0,0
Walker2d-v4,thigh_left_actuator_gain,0.5,5,vanilla,1041.724271513083,1041.724271513083,0.0,0
Walker2d-v4,thigh_left_damping,0.5,1,klb50,1018.3536440757564,950.3145181293582,68.03912594639814,1
Walker2d-v4,thigh_left_damping,0.5,2,vanilla,1903.2658437359275,1903.2658437359275,0.0,0
Walker2d-v4,thigh_left_damping,0.5,3,vanilla,3658.881424831848,3658.881424831848,0.0,0
Walker2d-v4,thigh_left_damping,0.5,4,vanilla,3565.7468784163475,3565.7468784163475,0.0,0
Walker2d-v4,thigh_left_damping,0.5,5,vanilla,947.3592729020102,947.3592729020102,0.0,0
Walker2d-v4,thigh_left_mass,0.5,1,vanilla,1124.6639559604334,1124.6639559604334,0.0,0
Walker2d-v4,thigh_left_mass,0.5,2,vanilla,3371.896816402516,3371.896816402516,0.0,0
Walker2d-v4,thigh_left_mass,0.5,3,vanilla,3480.810594317681,3480.810594317681,0.0,0
Walker2d-v4,thigh_left_mass,0.5,4,vanilla,3484.4587663314533,3484.4587663314533,0.0,0
Walker2d-v4,thigh_left_mass,0.5,5,klb20,1449.54811121899,963.9125406230224,485.6355705959676,1
