model_label,axis,factor,scenario_label,n,drop_mean_return_mean,drop_mean_return_ci95,drop_median_return_mean,drop_median_return_ci95,drop_iqm_return_mean,drop_iqm_return_ci95,rel_drop_mean_return_mean,rel_drop_mean_return_ci95
a2p85,friction_mass,0.1,friction_mass_0p1,5,2488.460637482699,1043.7350248200912,2673.36197246187,1355.9570910451664,2621.1856176196184,1203.3602925077564,0.9072643800147346,0.038487430259628044
a2p85,friction_mass,0.2,friction_mass_0p2,5,2432.3331569887764,1045.0312485246136,2624.609865888274,1370.7751834589508,2580.794262226217,1222.178277216389,0.8805003123999053,0.04080849654764719
a2p85,friction_mass,0.3,friction_mass_0p3,5,2269.4993999078843,894.5903506737579,2485.790493397315,1250.9552724531304,2460.4105671911193,1115.7458910271148,0.8394292179435652,0.03521379202833062
a2p85,friction_mass,0.4,friction_mass_0p4,5,1895.3460438841291,722.5658893800073,2290.6676197090146,1139.7011512121367,2197.6639886832845,934.7406968124625,0.7045899065358974,0.07924299182379763
a2p85,friction_mass,0.5,friction_mass_0p5,5,1328.290835512519,545.0610324459934,1632.8621275510507,790.905051403247,1552.449409797133,610.1273600120977,0.4975265330654016,0.10280260378812117
a2p85,friction_mass,0.6,friction_mass_0p6,5,1485.870225723403,430.37238035135823,1756.9729594223165,907.7791809239085,1734.9473838077015,720.307072922026,0.5933490154315546,0.13688438856371907
a2p85,friction_mass,0.7,friction_mass_0p7,5,1044.8332786003687,591.3977833623693,956.7449780705167,1107.4816034809915,1042.587598983016,906.8843139315104,0.4238104774709656,0.18193434299568642
a2p85,friction_mass,0.8,friction_mass_0p8,5,644.6448266601951,936.6942733656069,552.429378394746,1315.4589134986145,579.8877065571936,1218.1986771026113,0.1825206706338011,0.28218008268166017
a2p85,friction_mass,0.9,friction_mass_0p9,5,410.5525755993499,1169.185332606357,484.79197441449486,1326.927036678622,454.13257360364685,1269.705797617395,0.08107667037355239,0.38538919368710944
a2p85,friction_mass,1.0,friction_mass_1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2p85,friction_mass,1.1,friction_mass_1p1,5,901.9813867615542,1044.222740486461,1102.9208282674629,1337.181110688868,1082.6332286766185,1278.24490073832,0.3407835125936768,0.27798582589554155
a2p85,friction_mass,1.3,friction_mass_1p3,5,2118.4885368202904,1137.630237387556,2268.331277586877,1447.7319753036686,2233.6016568477426,1302.5175113660207,0.7178405958628623,0.15135193038600495
a2p85,friction_mass,1.5,friction_mass_1p5,5,2311.9626712144045,1133.963871012985,2459.082277606237,1429.2441472012245,2427.2542552993095,1292.2648698792718,0.8017005927887734,0.10936930668124457
a2p85,friction_mass,1.7,friction_mass_1p7,5,2377.674217667719,1118.8711245457687,2524.7711592402075,1416.9497544549438,2493.502802697352,1279.4810567886216,0.8354216745993339,0.08597652921940481
a2p85,friction_mass,2.0,friction_mass_2,5,2389.788016840122,1128.0943207544915,2536.673322524229,1422.5462809367698,2505.5120471511495,1286.3840581044917,0.8386578593777825,0.08904970409859447
a2p85,friction_mass_damping,0.1,friction_mass_damping_0p1,5,2534.1857421177883,1055.2019178113371,2715.238178896988,1367.2963773950016,2678.1825858505995,1229.757172731961,0.9240898056324109,0.030440846751704987
a2p85,friction_mass_damping,0.2,friction_mass_damping_0p2,5,2494.783905441465,1101.3773594988495,2648.973166851324,1399.950999381605,2631.6227057297606,1266.0223884711675,0.8947316039811533,0.04887290225427529
a2p85,friction_mass_damping,0.3,friction_mass_damping_0p3,5,2280.962895388766,886.7177655262565,2517.1210327798317,1287.641475113087,2498.031300212088,1150.5442772959643,0.8443743683335064,0.037738682104550975
a2p85,friction_mass_damping,0.4,friction_mass_damping_0p4,5,1919.861239089106,672.8121045196411,2175.163094045328,1047.937071731776,2166.935757685208,908.7440394100641,0.7301811978849201,0.08577083290479735
a2p85,friction_mass_damping,0.5,friction_mass_damping_0p5,5,1517.9310397260422,484.869747957887,1810.3272781594017,833.1493114087142,1751.250142272332,668.6218435600289,0.5921591407463043,0.09699631879924313
a2p85,friction_mass_damping,0.6,friction_mass_damping_0p6,5,1561.435229475209,510.49697756471295,1805.5094590070469,923.2043463151175,1803.8674271417046,792.8742533389774,0.6197121092396332,0.15888935375763755
a2p85,friction_mass_damping,0.7,friction_mass_damping_0p7,5,1065.7377116418297,746.0719029016996,1179.6956275259322,1112.3089349447305,1142.7785560595942,1013.7679033300889,0.4089077146482943,0.1967992125637883
a2p85,friction_mass_damping,0.8,friction_mass_damping_0p8,5,606.9298172938716,885.4941377139237,489.6869752488552,1344.109911194736,499.06766967355605,1228.4020292559474,0.17132513774589334,0.2897914010956606
a2p85,friction_mass_damping,0.9,friction_mass_damping_0p9,5,364.2529699888497,984.2038527307492,489.62984977965317,1313.9695257815492,458.1374127050356,1253.0128585992354,0.06891998487562268,0.3220220370230258
a2p85,friction_mass_damping,1.0,friction_mass_damping_1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2p85,friction_mass_damping,1.1,friction_mass_damping_1p1,5,915.6633031007957,1078.9543965894625,1133.980738628746,1349.889312525107,1093.8154000230381,1284.315913863582,0.34651993193609915,0.28933597860664617
a2p85,friction_mass_damping,1.3,friction_mass_damping_1p3,5,2116.741630038189,1129.5217358320288,2256.4619322692715,1429.2706520691163,2225.5077054342273,1289.2017507986504,0.7189140488013225,0.14558845407731352
a2p85,friction_mass_damping,1.5,friction_mass_damping_1p5,5,2319.440020816263,1134.025237082883,2464.9495170507985,1429.7670241042788,2434.0687495196385,1292.896559297339,0.8047343068938175,0.10870952637047321
a2p85,friction_mass_damping,1.7,friction_mass_damping_1p7,5,2378.3422702295475,1118.763088664035,2525.3914742313277,1417.0724318249704,2494.0875470201026,1279.40478283673,0.835719527617985,0.085868688845894
a2p85,friction_mass_damping,2.0,friction_mass_damping_2,5,2389.875232957039,1127.8474575238463,2537.450732041039,1422.5310677857526,2505.7990403021163,1286.3408399318964,0.8387279817655482,0.08897028367551323
a2p85,mass_damping,0.1,mass_damping_0p1,5,2590.31745836002,1100.689000606471,2780.342701934457,1427.0623784991622,2748.6635236471197,1283.7816557173576,0.9362697206448362,0.03300468340816
a2p85,mass_damping,0.2,mass_damping_0p2,5,2236.8781136691023,902.1914942750893,2427.115081553358,1244.1100927362672,2379.834555758266,1076.156910857966,0.8205401537815291,0.059277452151576954
a2p85,mass_damping,0.3,mass_damping_0p3,5,1979.7771194513243,869.4137747561297,2245.8959910309904,1165.669411703069,2202.1769684226333,1003.1208252871393,0.7202035735008924,0.14035513001371783
a2p85,mass_damping,0.4,mass_damping_0p4,5,1631.948097287044,877.6104559171641,1969.346451011541,1161.6386570489074,1923.4101633170371,1012.6864746172922,0.576365108787588,0.24953010524976585
a2p85,mass_damping,0.5,mass_damping_0p5,5,1359.7672918987955,457.9503012157053,1706.078908136725,924.5858300874643,1598.0708511425662,700.850404896458,0.5253312843173776,0.10543653180266645
