axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
friction_mass,vanilla,3030.541270580179,790.5455241116828,0.0,0.0,0,0
friction_mass,a2p85,2728.3646382078014,1101.7106939248702,126.35430605038883,1392.1883650552531,11,14
friction_mass,a2p95,3522.2633263969497,977.512060387133,-396.00695101113996,1567.1614390091513,2,14
friction_mass,a3p00,3108.4061880840386,876.5186281137096,-1.6310349846273569,835.3330393871622,4,14
friction_mass,a3p05,3675.4619853854265,565.4812472782344,-363.52421815655504,1224.9627468811166,3,14
friction_mass,a3p10,3396.697399035628,302.74571751758356,-377.07576844869493,886.7444773159214,2,14
friction_mass,a3p20,3095.002744820385,977.5860821366688,-220.1054159349849,772.4196221801096,2,14
friction_mass,a3p50,2853.4689479030903,1024.2941866145318,-30.008251639812972,1215.2655335728994,9,14
friction_mass,a3p70,2723.840504801772,823.1132628658279,313.4227789398743,821.6066872657126,13,14
friction_mass,a4p00,3671.7505221241277,324.516188845224,-502.330151017538,849.418059671365,2,14
friction_mass_damping,vanilla,3030.541270580179,790.5455241116828,0.0,0.0,0,0
friction_mass_damping,a2p85,2728.3646382078014,1101.7106939248702,76.88827345584134,1396.7891736417394,11,14
friction_mass_damping,a2p95,3522.2633263969497,977.512060387133,-460.48768046945617,1602.1107969648988,2,14
friction_mass_damping,a3p00,3108.4061880840386,876.5186281137096,-39.515502989912434,866.5876238937225,4,14
friction_mass_damping,a3p05,3675.4619853854265,565.4812472782344,-400.78037508595827,1237.7888211823224,3,14
friction_mass_damping,a3p10,3396.697399035628,302.74571751758356,-412.8046682246256,864.6772459648857,2,14
friction_mass_damping,a3p20,3095.002744820385,977.5860821366688,-214.98384559444472,810.8364646176532,2,14
friction_mass_damping,a3p50,2853.4689479030903,1024.2941866145318,-59.42716724503506,1225.680098728704,9,14
friction_mass_damping,a3p70,2723.840504801772,823.1132628658279,280.99349721958134,769.2152337202245,12,14
friction_mass_damping,a4p00,3671.7505221241277,324.516188845224,-533.6078916549635,880.0906172188454,2,14
mass_damping,vanilla,3030.541270580179,790.5455241116828,0.0,0.0,0,0
mass_damping,a2p85,2728.3646382078014,1101.7106939248702,342.15840453561344,1292.5757807145135,12,14
mass_damping,a2p95,3522.2633263969497,977.512060387133,-192.58434248019697,1363.5635789789812,4,14
mass_damping,a3p00,3108.4061880840386,876.5186281137096,38.30317525120511,959.0153806198002,5,14
mass_damping,a3p05,3675.4619853854265,565.4812472782344,-270.06037434679394,1211.1672627508804,4,14
mass_damping,a3p10,3396.697399035628,302.74571751758356,-266.68716161318133,914.2566487576381,1,14
mass_damping,a3p20,3095.002744820385,977.5860821366688,-71.9217646438279,861.2834028374748,4,14
mass_damping,a3p50,2853.4689479030903,1024.2941866145318,-11.751702642802664,1198.2470133207084,6,14
mass_damping,a3p70,2723.840504801772,823.1132628658279,345.56261833093,949.9064317038726,13,14
mass_damping,a4p00,3671.7505221241277,324.516188845224,-486.2603487673992,784.5394710229419,2,14
