baseline_model_label,compare_model_label,axis,factor,scenario_label,n,gain_mean_return_mean,gain_mean_return_ci95,gain_median_return_mean,gain_median_return_ci95,gain_iqm_return_mean,gain_iqm_return_ci95
vanilla,a2p85,actuator_gain,0.0,actuator_gain_0,5,742.8794423886953,1403.827536279376,777.0024808185475,2073.2549317895728,773.0483873410902,1849.7391876452527
vanilla,a2p85,actuator_gain,0.1,actuator_gain_0p1,5,729.4748697449061,1426.9956844240055,757.9512618828264,2108.20283084662,758.4189712756116,1874.6372536902063
vanilla,a2p85,actuator_gain,0.2,actuator_gain_0p2,5,754.0053454323386,1400.8860924634607,788.7048991776495,2074.034606804964,784.821286681333,1846.6526344878785
vanilla,a2p85,actuator_gain,0.3,actuator_gain_0p3,5,749.1117754869433,1401.6845640598654,784.7829464993182,2074.5626385292976,778.823641449059,1845.3275656075764
vanilla,a2p85,actuator_gain,0.4,actuator_gain_0p4,5,728.4205986605737,1446.9211870057518,763.3452605500569,2120.2638136031032,759.6429821085138,1892.5399237359388
vanilla,a2p85,actuator_gain,0.5,actuator_gain_0p5,5,740.1590478434146,1438.9180933996838,771.9739658014756,2112.6032139436375,769.4876724383747,1883.3030915420866
vanilla,a2p85,actuator_gain,0.6,actuator_gain_0p6,5,743.1831429827331,1434.2819279053128,775.3634853476109,2107.579127184909,771.4777114764877,1878.6577216514293
vanilla,a2p85,actuator_gain,0.7,actuator_gain_0p7,5,751.2406146029997,1435.766728352772,780.8446185168989,2102.443882767489,776.2937408039228,1877.3906384614925
vanilla,a2p85,actuator_gain,0.8,actuator_gain_0p8,5,777.5152237979659,1338.1788719321353,849.3602088042724,2019.6994134547876,840.0380677542056,1802.566835340778
vanilla,a2p85,actuator_gain,0.9,actuator_gain_0p9,5,492.8256256876837,1079.4704580611071,717.6131789455969,1729.1026839074102,714.1764172060223,1588.6892129646224
vanilla,a2p85,actuator_gain,1.0,actuator_gain_1,5,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,a2p85,actuator_gain,1.1,actuator_gain_1p1,5,294.0759687143309,633.5040068167515,432.39970237890867,1252.500245902009,409.00767446725087,1038.0997044653777
vanilla,a2p85,actuator_gain,1.3,actuator_gain_1p3,5,426.0936238786471,1066.3798116774005,609.0243572435182,1747.554640746625,621.6613905633928,1539.2309934685427
vanilla,a2p85,actuator_gain,1.5,actuator_gain_1p5,5,670.7883978535463,927.7091955627711,923.6137583218837,1585.725974381259,867.3725183718082,1211.762868152891
vanilla,a2p85,actuator_gain,1.7,actuator_gain_1p7,5,839.7133321358515,894.7397211294804,829.9173688751129,1492.9652203146009,855.3130291836839,1201.1011173738693
vanilla,a2p85,actuator_gain,2.0,actuator_gain_2,5,784.5518791496567,1008.3561299615493,853.098561356653,1767.4842339430718,843.6321559703574,1521.1677836934032
vanilla,a2p85,damping,0.0,damping_0,5,186.7278387344274,614.0925619586855,606.2831821258839,826.3415311690135,323.81502441460646,823.9466852379486
vanilla,a2p85,damping,0.1,damping_0p1,5,-29.098205271273354,512.3804492462251,449.11182641491826,695.8771931695819,112.79231796904612,749.5724259833512
vanilla,a2p85,damping,0.2,damping_0p2,5,8.351185058741248,430.81665391861645,327.91339214169045,935.1029124174472,101.22889103069069,704.671348704554
vanilla,a2p85,damping,0.3,damping_0p3,5,-164.33596344777888,373.10683039580374,-1.2985398024808092,973.437870630104,-171.14641767857893,723.4147169280859
vanilla,a2p85,damping,0.4,damping_0p4,5,71.60865971831466,252.8430389399415,244.99228775527763,317.1747452669665,131.57565630748806,322.813598760458
vanilla,a2p85,damping,0.5,damping_0p5,5,-152.689470201799,218.30489592149664,20.83233321534876,518.6003282080173,-144.74756072024246,355.32128571794885
vanilla,a2p85,damping,0.6,damping_0p6,5,238.00948108168046,510.5459881436261,406.8978300227241,967.5949586823397,342.3083717141019,798.2616097137142
vanilla,a2p85,damping,0.7,damping_0p7,5,-186.006939700873,178.75183583116208,-161.51304033221658,437.4722520248424,-219.82029122712976,385.3982868285086
vanilla,a2p85,damping,0.8,damping_0p8,5,91.27428557736816,264.6905481449956,263.42256589578903,496.35657254469265,107.11338140378857,375.43229106896257
vanilla,a2p85,damping,0.9,damping_0p9,5,10.731487650180407,365.7088969741934,72.42250633812436,304.93447194693545,-10.209040448193491,439.1662964403339
vanilla,a2p85,damping,1.0,damping_1,5,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,a2p85,damping,1.1,damping_1p1,5,12.911563091345466,186.70898184412872,429.65373772891144,309.3831851558141,122.72440422788134,253.1232353825428
vanilla,a2p85,damping,1.3,damping_1p3,5,127.31061839808694,344.84890947552066,235.7409186647182,595.7656329520925,190.43685141950593,383.3261995883031
vanilla,a2p85,damping,1.5,damping_1p5,5,63.219445334118724,422.6653066329159,451.13615756036796,645.3010844628822,205.2533276379758,605.5740928154194
vanilla,a2p85,damping,1.7,damping_1p7,5,-188.12362644586383,486.602835816189,-130.02331369444656,181.6531100983197,-184.25341971187112,438.25924501495365
vanilla,a2p85,damping,2.0,damping_2,5,-248.6007631297814,95.77511779122723,-83.92802792436756,344.65785106816173,-268.46707275991184,304.9347952385793
vanilla,a2p85,friction,0.0,friction_0,5,1001.4023004095259,1521.3172652910284,1267.6162997787906,1828.1317892799216,1148.750841766394,1794.693809171374
vanilla,a2p85,friction,0.1,friction_0p1,5,977.2015675850835,1531.1471924251005,1247.7037233278952,1837.5624436370547,1128.266240352225,1804.6084246858118
vanilla,a2p85,friction,0.2,friction_0p2,5,959.971315551312,1548.5816624311321,1226.8097392643635,1860.9822974335007,1109.7644919363295,1826.3420001778275
vanilla,a2p85,friction,0.3,friction_0p3,5,913.790332552963,1551.7580438498342,1190.5741394278716,1850.133991096245,1075.0365798661687,1822.446348850132
vanilla,a2p85,friction,0.4,friction_0p4,5,895.7675354283247,1436.1476017624339,1174.4830809945238,1818.0237891736685,1082.0248207203526,1756.0351122386262
vanilla,a2p85,friction,0.5,friction_0p5,5,938.4181842495382,1114.3352269515192,1357.458440895694,1422.2257213302248,1219.759187477451,1392.2136175250378
vanilla,a2p85,friction,0.6,friction_0p6,5,1298.8513837370033,453.7580715586215,1852.299390206765,719.8648221876675,1671.6392340485443,728.9178630565352
vanilla,a2p85,friction,0.7,friction_0p7,5,1001.4487196160495,435.09844817729265,1667.4153538485202,610.5829021318351,1429.668928087286,628.1056733257363
vanilla,a2p85,friction,0.8,friction_0p8,5,848.3793107292073,345.9669395845218,1299.617068266785,366.39233804480705,1100.7801947607313,455.4851462493195
vanilla,a2p85,friction,0.9,friction_0p9,5,940.319362436507,500.14945650071405,1350.0039637133134,805.5558320680186,1248.5048058196826,666.258005306123
vanilla,a2p85,friction,1.0,friction_1,5,0.0,0.0,0.0,0.0,0.0,0.0
vanilla,a2p85,friction,1.1,friction_1p1,5,-195.9123502789866,483.1205418892517,-423.16940050134764,550.3141707243243,-355.54512148264666,617.24831922876
vanilla,a2p85,friction,1.3,friction_1p3,5,-55.57852510663006,838.9371318293657,0.72220477572464,1400.9357669457422,-26.115818216406932,1128.1370536478091
