axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
bthigh_damping,a2p80,1.0,0.0,0.0,0.0,0,15
bthigh_damping,a3p00,1384.4670496195072,0.0,nan,nan,0,0
bthigh_damping,a3p05,1377.6025647051392,0.0,nan,nan,0,0
bthigh_damping,a3p10,1476.7005973044386,0.0,-548.6952417547527,0.0,0,15
bthigh_damping,a3p20,1.0,0.0,nan,nan,0,0
bthigh_damping,a3p40,1.0,0.0,0.0,0.0,0,15
bthigh_damping,a3p70,1.0,0.0,nan,nan,0,0
bthigh_friction,vanilla,1.0,0.0,0.0,0.0,0,0
bthigh_friction,a2p20,1.0,0.0,nan,nan,0,0
bthigh_friction,a2p40,1.0,0.0,nan,nan,0,0
bthigh_friction,a2p55,1.0,0.0,0.0,0.0,0,15
bthigh_friction,a2p65,1.0,0.0,nan,nan,0,0
bthigh_friction,a2p70,1.0,0.0,0.0,0.0,0,15
bthigh_friction,a2p75,1.0,0.0,nan,nan,0,0
bthigh_friction,a2p80,1.0,0.0,0.0,0.0,0,15
bthigh_friction,a3p00,1364.4002172591634,0.0,nan,nan,0,0
bthigh_friction,a3p05,1371.155382364971,0.0,nan,nan,0,0
bthigh_friction,a3p10,1491.9432078918785,0.0,-7.503957702340343,0.0,2,15
bthigh_friction,a3p20,1.0,0.0,nan,nan,0,0
bthigh_friction,a3p40,1.0,0.0,0.0,0.0,0,15
bthigh_friction,a3p70,1.0,0.0,nan,nan,0,0
damping,vanilla,1.0,0.0,0.0,0.0,0,0
damping,a2p20,1.0,0.0,nan,nan,0,0
damping,a2p40,1.0,0.0,nan,nan,0,0
damping,a2p55,1.0,0.0,0.0,0.0,0,15
damping,a2p65,1.0,0.0,nan,nan,0,0
damping,a2p70,1.0,0.0,0.0,0.0,0,15
damping,a2p75,1.0,0.0,nan,nan,0,0
damping,a2p80,1.0,0.0,0.0,0.0,0,15
damping,a3p00,1385.0979070773678,0.0,nan,nan,0,0
damping,a3p05,1368.7652237081097,0.0,nan,nan,0,0
damping,a3p10,1475.723182925835,0.0,-547.0403681347576,0.0,1,15
damping,a3p20,1.0,0.0,nan,nan,0,0
damping,a3p40,1.0,0.0,0.0,0.0,0,15
damping,a3p70,1.0,0.0,nan,nan,0,0
ffoot_actuator_gain,vanilla,1.0,0.0,0.0,0.0,0,0
ffoot_actuator_gain,a2p20,1.0,0.0,nan,nan,0,0
ffoot_actuator_gain,a2p40,1.0,0.0,nan,nan,0,0
ffoot_actuator_gain,a2p55,1.0,0.0,0.0,0.0,0,15
ffoot_actuator_gain,a2p65,1.0,0.0,nan,nan,0,0
ffoot_actuator_gain,a2p70,1.0,0.0,0.0,0.0,0,15
ffoot_actuator_gain,a2p75,1.0,0.0,nan,nan,0,0
ffoot_actuator_gain,a2p80,1358.419287117095,0.0,-43.40238403915881,0.0,1,15
ffoot_actuator_gain,a3p00,1390.7304324877643,0.0,nan,nan,0,0
ffoot_actuator_gain,a3p05,1358.3330358763349,0.0,nan,nan,0,0
ffoot_actuator_gain,a3p10,1.0,0.0,0.0,0.0,0,15
ffoot_actuator_gain,a3p20,1.0,0.0,nan,nan,0,0
ffoot_actuator_gain,a3p40,1.0,0.0,0.0,0.0,0,15
ffoot_actuator_gain,a3p70,1.0,0.0,nan,nan,0,0
ffoot_damping,vanilla,1.0,0.0,0.0,0.0,0,0
ffoot_damping,a2p20,1.0,0.0,nan,nan,0,0
ffoot_damping,a2p40,1.0,0.0,nan,nan,0,0
ffoot_damping,a2p55,1.0,0.0,0.0,0.0,0,15
ffoot_damping,a2p65,1.0,0.0,nan,nan,0,0
ffoot_damping,a2p70,1.0,0.0,0.0,0.0,0,15
ffoot_damping,a2p75,1.0,0.0,nan,nan,0,0
ffoot_damping,a2p80,1361.6645972167669,0.0,-66.56328329296765,0.0,0,15
ffoot_damping,a3p00,1400.7321845640222,0.0,nan,nan,0,0
