axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
thigh_left_damping,a1e9,2826.2266461261024,631.092085548819,97.14489279268666,327.9798496500257,6,10
thigh_left_damping,a2p85,2050.6803842267022,886.6991423074318,72.48938034043275,290.06679556451957,7,10
thigh_left_damping,a2p95,2901.1803885081945,895.8816065720046,48.78181408200406,460.8805723223544,6,10
thigh_left_damping,a3p00,2748.6984976821886,312.59320455816027,-99.71852200255873,381.53287797878704,2,10
thigh_left_damping,a3p05,2800.038746598983,612.9810322883424,-40.412676809769316,304.255357621725,2,10
thigh_left_damping,a3p10,2876.187836076907,300.4266277139315,136.86316892429312,559.023197898382,9,10
thigh_left_damping,a3p20,2265.7452945225627,897.4432206421346,-57.10881236375076,379.7695174364432,3,10
thigh_left_damping,a3p50,2454.6150230325115,922.2110155461044,14.348959036841332,325.02038606446473,5,10
thigh_left_damping,a3p70,2548.607197966422,621.5300059925178,23.186793982087867,355.0439016423133,5,10
thigh_left_damping,a4p00,2820.660591270251,556.413149426687,98.33928836721267,325.82768476520596,6,10
thigh_left_mass,vanilla,2854.7246621951826,722.6964417814788,0.0,0.0,0,0
thigh_left_mass,a1e9,2992.287932614362,547.3037691701005,-180.0853132946874,331.5514896874262,1,10
thigh_left_mass,a2p85,2133.4221080572725,1038.0366204194943,248.16562675903583,831.2465421491172,8,10
thigh_left_mass,a2p95,2796.363904277853,897.7134766283989,39.232893799800536,837.7428802666378,5,10
thigh_left_mass,a3p00,2829.0218884566198,460.96241006482734,56.6394601540582,617.7276221430459,5,10
thigh_left_mass,a3p05,2720.7532099714076,560.9116984615574,47.69154423686876,771.0159995477022,5,10
thigh_left_mass,a3p10,3152.966074017576,429.81171214277344,-89.97938892110035,615.3788356882962,3,10
thigh_left_mass,a3p20,2387.1281856445594,877.427506299679,-5.560001996604012,680.4742187033672,4,10
thigh_left_mass,a3p50,2292.233577107094,666.2299910628918,461.20641679318067,549.6215637923071,10,10
thigh_left_mass,a3p70,2610.4420090948424,551.3085990577814,148.5967664134472,665.8287228301735,6,10
thigh_left_mass,a4p00,2789.171198944351,570.1685279962525,220.69591162990505,540.6830202505455,9,10
