timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775530130,eval__Walker2d-v4__ppo_cont__a1e9__friction_mass_1p0__seed2__pid559515,ppo_cont,Walker2d-v4,2,20,1,a1e9,friction_mass_1p0,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__2__1774842926/ppo_alpha_a1e9.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__2__1774842926/ppo_alpha_a1e9.cleanrl_model.norm_stats.npz,1,1,0.0,1.0,1.0,1.0,2540.328185928614,1472.3023948698144,2980.558651658471,2810.3572533169036,254.58635128267858,4104.18141698236
