timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775532233,eval__Walker2d-v4__ppo_cont__a3p70__mass_damping_0p8__seed1__pid3609656,ppo_cont,Walker2d-v4,1,20,1,a3p70,mass_damping_0p8,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p70__1__1774678701/ppo_alpha_a3p70.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p70__1__1774678701/ppo_alpha_a3p70.cleanrl_model.norm_stats.npz,1,1,0.0,0.8,1.0,0.8,1795.7025841372674,888.4866521161146,1697.151590755077,1659.6827031527923,751.3105563510013,3436.3233715924785
