timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775531064,eval__Walker2d-v4__ppo_cont__a3p00__friction_mass_damping_0p9__seed3__pid3603287,ppo_cont,Walker2d-v4,3,20,1,a3p00,friction_mass_damping_0p9,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p00__3__1774664234/ppo_alpha_a3p00.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a3p00__3__1774664234/ppo_alpha_a3p00.cleanrl_model.norm_stats.npz,1,1,0.0,0.9,0.9,0.9,2876.9712749677683,844.4069306627567,3485.4057809104143,3070.4717657020183,1365.2117319458075,3678.8225632451968
