model_label,axis,factor,scenario_label,n,mean_return_mean,mean_return_ci95,median_return_mean,median_return_ci95,iqm_return_mean,iqm_return_ci95,seed_iqm_of_mean_return
tvc100,actuator_gain,0.0,actuator_gain_0,30,94.81814899650774,0.6401932762098794,93.25194060767986,0.6818751496005672,93.46949418372179,0.5382336599130487,94.59969512081476
tvc100,actuator_gain,0.1,actuator_gain_0p1,30,271.36190846875127,11.189982759368357,270.5081555215801,11.210433302485376,270.7545818400096,11.221098899145321,268.1465728669659
tvc100,actuator_gain,0.2,actuator_gain_0p2,30,300.41933063593785,21.358492413415988,291.82160072061737,19.052373685844866,294.7557213694018,18.521311146297833,286.95691875491315
tvc100,actuator_gain,0.3,actuator_gain_0p3,30,335.3620273153531,28.274905849271324,323.6992016020236,23.053511727575323,327.3516913933869,24.090522243914677,316.8108037778955
tvc100,actuator_gain,0.4,actuator_gain_0p4,30,344.1191799198338,24.95425475438561,338.84169439402854,21.802324630091793,342.301469637753,23.415706236182547,338.2768228030601
tvc100,actuator_gain,0.5,actuator_gain_0p5,30,360.25797130373525,27.19575811560474,354.84151581325625,25.7232385396366,355.8100486345593,26.457227704665133,351.38267689756407
tvc100,actuator_gain,0.6,actuator_gain_0p6,30,382.2145359016619,27.191525852994733,368.5449636227633,23.52839555444633,371.3971518975899,23.619537401216757,379.0662250101709
tvc100,actuator_gain,0.7,actuator_gain_0p7,30,401.07425297806475,29.12824482291401,392.98152466465046,27.392226738366357,393.6357246113519,26.679854780820936,390.20464681337364
tvc100,actuator_gain,0.8,actuator_gain_0p8,30,422.42366226119424,43.541540755806466,412.36205372116706,39.87724551701239,412.3356781951123,38.47329683230447,398.24655723635306
tvc100,actuator_gain,0.9,actuator_gain_0p9,30,425.4478270768549,36.887957218924306,420.6698440930912,34.663927936074714,420.8541452166227,35.82895221747173,402.63460796969326
tvc100,actuator_gain,1.0,actuator_gain_1,30,437.7644116522761,44.76426613259176,428.33078448743964,44.97801962611371,429.8783975500563,44.70400977360207,412.3455854262182
tvc100,actuator_gain,1.1,actuator_gain_1p1,30,438.39369585024633,45.4777699986763,426.736058666519,42.29949348557642,429.11046224962445,43.252226997112096,411.20737477041934
tvc100,actuator_gain,1.3,actuator_gain_1p3,30,429.52033447104014,41.95780414764132,410.5200235046067,29.454422808722605,413.6091806802719,32.46083751965335,405.4680880545266
tvc100,actuator_gain,1.5,actuator_gain_1p5,30,401.8504137118523,39.56440566452747,388.16142294504255,37.16346706569046,387.9577803621645,37.32272389674258,378.60941899717403
tvc100,actuator_gain,1.7,actuator_gain_1p7,30,365.5014775746044,33.55751572912113,357.3229345319587,31.710923512595276,357.69408635398327,32.276265531572164,350.1573773152206
tvc100,actuator_gain,2.0,actuator_gain_2,30,328.21041795998906,37.63989368897133,319.4901445242518,35.716126454048855,318.51103366786987,36.187074521367784,317.77664216017996
tvc100,damping,0.0,damping_0,30,439.6190487920282,50.005854647605666,425.57398002519665,43.176779400228206,426.33763034756305,42.6874573381159,407.73138724863935
tvc100,damping,0.1,damping_0p1,30,435.90812483639615,47.29916304158215,430.45440895087165,46.33120368496415,429.82081751542864,44.96986394017895,409.33158108164395
